iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,3.92249e+00,1.84245e+00,2.72113e+02,5.81512e+00
2.00000e+02,2.56400e+00,9.70382e-01,2.23198e+02,3.46960e+00
3.00000e+02,2.12729e+00,7.40196e-01,1.73795e+02,2.21463e+00
4.00000e+02,3.38047e+00,1.29663e+00,1.63858e+02,4.88495e+00
5.00000e+02,3.38029e+00,1.53127e+00,1.05313e+02,4.73451e+00
6.00000e+02,1.80315e+00,6.63417e-01,1.59940e+02,2.10314e+00
7.00000e+02,9.24706e-01,2.77326e-01,1.61160e+02,9.47004e-01
8.00000e+02,4.08157e-01,1.64762e-01,1.50843e+02,5.42775e-01
9.00000e+02,3.03348e-01,1.17239e-01,1.63721e+02,3.65440e-01
1.00000e+03,1.34981e-01,6.41975e-02,1.90498e+02,1.65108e-01
1.10000e+03,1.69373e-01,6.86848e-02,1.77852e+02,2.33237e-01
1.20000e+03,2.13246e-01,6.86466e-02,1.99528e+02,2.09371e-01
1.30000e+03,7.31770e-02,4.25540e-02,1.97458e+02,1.62097e-01
1.40000e+03,1.33899e-01,6.03886e-02,2.17154e+02,1.07277e-01
1.50000e+03,1.76535e-01,7.77866e-02,2.52003e+02,9.77173e-02
1.60000e+03,2.54694e-01,8.56707e-02,3.00026e+02,3.25728e-01
1.70000e+03,1.93896e-01,7.13461e-02,3.05105e+02,2.49218e-01
1.80000e+03,2.21064e-01,6.14105e-02,3.10426e+02,2.05412e-01
1.90000e+03,1.91528e-01,9.59489e-02,2.92843e+02,1.27308e-01
2.00000e+03,1.03771e-01,4.10646e-02,2.40914e+02,1.43939e-01
2.10000e+03,2.05632e-01,9.29278e-02,2.11127e+02,1.45820e-01
2.20000e+03,1.44807e-01,5.53638e-02,1.49238e+02,1.30580e-01
2.30000e+03,1.26541e-01,5.19820e-02,1.13809e+02,1.55166e-01
2.40000e+03,1.43599e-01,6.73214e-02,6.23316e+01,1.81157e-01
2.50000e+03,1.69456e-01,6.00591e-02,4.87314e+01,2.00813e-01
2.60000e+03,1.73906e-01,6.31257e-02,1.93529e+01,1.63191e-01
2.70000e+03,2.09354e-01,9.54199e-02,-1.21319e+00,2.02229e-01
2.80000e+03,1.85498e-01,7.18324e-02,1.17156e+01,1.49354e-01
2.90000e+03,1.96515e-01,7.32161e-02,-6.27854e+00,1.68586e-01
3.00000e+03,1.83238e-01,8.43843e-02,5.44916e+01,2.88255e-01
3.10000e+03,1.49798e-01,6.77220e-02,3.66048e+01,1.85824e-01
3.20000e+03,1.97097e-01,9.72791e-02,1.00228e+02,1.43812e-01
3.30000e+03,2.39422e-01,1.00937e-01,1.08398e+02,2.61732e-01
3.40000e+03,1.95153e-01,8.01937e-02,2.04282e+02,1.52181e-01
3.50000e+03,2.12815e-01,8.85359e-02,2.71595e+02,1.17945e-01
3.60000e+03,2.41645e-01,9.74498e-02,2.93548e+02,2.30280e-01
3.70000e+03,1.37092e-01,5.13218e-02,3.46359e+02,1.71983e-01
3.80000e+03,1.51876e-01,6.70209e-02,3.74777e+02,1.61831e-01
3.90000e+03,1.17967e-01,3.88149e-02,3.66338e+02,1.19064e-01
4.00000e+03,1.32692e-01,5.38120e-02,3.99460e+02,1.12564e-01
4.10000e+03,1.78323e-01,5.50863e-02,3.95634e+02,1.25998e-01
4.20000e+03,1.18313e-01,4.72576e-02,3.94490e+02,9.70393e-02
4.30000e+03,1.31252e-01,4.00301e-02,3.82459e+02,9.46475e-02
4.40000e+03,1.71370e-01,6.94617e-02,3.92916e+02,1.46385e-01
4.50000e+03,8.37967e-02,4.32394e-02,3.82116e+02,1.21688e-01
4.60000e+03,1.29262e-01,4.70847e-02,3.31658e+02,1.99455e-01
4.70000e+03,1.39207e-01,4.66149e-02,3.40645e+02,6.17569e-02
4.80000e+03,7.22161e-02,2.50678e-02,3.36597e+02,1.01633e-01
4.90000e+03,2.42646e-02,1.11774e-02,3.15821e+02,2.95415e-01
5.00000e+03,1.42780e-02,8.85603e-03,2.92909e+02,5.48930e-02
5.10000e+03,3.54484e-02,1.25346e-02,2.64528e+02,1.18645e-01
5.20000e+03,4.02372e-02,1.83252e-02,2.25808e+02,1.09961e-01
5.30000e+03,3.09260e-02,1.26907e-02,1.79852e+02,2.98098e-01
5.40000e+03,2.80760e-02,1.22041e-02,1.54707e+02,2.06038e-01
5.50000e+03,3.57093e-02,1.10944e-02,1.43198e+02,2.70923e-02
5.60000e+03,2.64389e-02,9.65625e-03,1.41938e+02,9.11621e-02
5.70000e+03,3.31480e-02,1.49004e-02,1.49804e+02,2.29992e-01
5.80000e+03,1.57511e-01,6.06996e-02,1.52707e+02,9.13740e-02
5.90000e+03,1.48280e-01,5.57821e-02,1.56539e+02,9.34920e-02
6.00000e+03,1.38859e-01,6.61870e-02,1.86301e+02,2.54512e-01
6.10000e+03,9.85530e-02,4.35317e-02,1.71634e+02,7.82143e-02
6.20000e+03,2.17828e-01,6.55157e-02,1.97479e+02,1.37615e-01
6.30000e+03,1.47212e-01,6.47038e-02,1.95018e+02,1.15278e-01
6.40000e+03,1.45816e-01,5.72501e-02,2.26940e+02,1.81958e-01
6.50000e+03,2.54486e-01,9.24002e-02,2.57321e+02,1.57288e-01
6.60000e+03,1.53145e-01,5.22775e-02,3.07267e+02,1.99166e-01
6.70000e+03,1.76889e-01,6.43601e-02,3.01982e+02,8.71459e-02
6.80000e+03,2.04702e-01,7.11671e-02,2.77815e+02,1.70531e-01
6.90000e+03,2.10907e-01,1.43308e-01,3.13517e+02,1.90567e-01
7.00000e+03,2.45309e-01,7.09310e-02,2.22720e+02,1.17931e-01
7.10000e+03,2.53317e-01,8.40945e-02,2.23663e+02,2.08656e-01
7.20000e+03,1.57576e-01,6.02885e-02,1.46459e+02,1.32844e-01
7.30000e+03,1.70596e-01,6.59453e-02,1.45080e+02,1.19844e-01
7.40000e+03,1.62768e-01,6.37076e-02,8.73590e+01,1.14392e-01
7.50000e+03,1.28722e-01,5.43319e-02,6.72497e+01,1.36313e-01
7.60000e+03,1.53760e-01,4.12209e-02,9.84232e+00,2.03434e-01
7.70000e+03,1.90718e-01,7.70927e-02,-2.85871e+01,1.56668e-01
7.80000e+03,1.74398e-01,6.97261e-02,4.36220e+00,1.79313e-01
7.90000e+03,9.61662e-02,2.77383e-02,-9.59255e+00,9.91303e-02
8.00000e+03,1.89745e-01,1.03742e-01,5.21563e+01,2.16372e-01
8.10000e+03,2.09503e-01,7.60082e-02,5.98823e+01,1.11016e-01
8.20000e+03,1.39463e-01,5.89897e-02,8.96470e+01,1.25241e-01
8.30000e+03,1.28708e-01,4.79190e-02,1.09848e+02,8.84651e-02
8.40000e+03,1.36069e-01,5.48068e-02,1.77558e+02,1.23703e-01
8.50000e+03,1.12716e-01,3.70738e-02,2.46308e+02,1.57833e-01
8.60000e+03,1.77739e-01,5.78358e-02,3.01867e+02,8.17966e-02
8.70000e+03,1.36171e-01,5.48082e-02,3.53296e+02,1.54034e-01
8.80000e+03,9.63892e-02,4.28596e-02,3.74476e+02,1.48992e-01
8.90000e+03,2.14357e-01,9.16731e-02,3.70225e+02,1.62274e-01
9.00000e+03,2.20381e-01,9.46511e-02,3.84741e+02,1.48237e-01
9.10000e+03,1.45125e-01,5.71185e-02,4.11265e+02,9.57703e-02
9.20000e+03,1.95780e-01,7.89678e-02,3.96085e+02,1.58844e-01
9.30000e+03,1.02949e-01,4.33817e-02,3.65454e+02,1.69561e-01
9.40000e+03,1.53241e-01,7.44629e-02,3.80623e+02,2.80576e-01
9.50000e+03,2.65372e-01,1.04869e-01,3.98784e+02,1.40279e-01
9.60000e+03,1.74571e-01,4.72806e-02,3.38826e+02,1.58587e-01
9.70000e+03,1.56139e-01,5.96353e-02,3.35029e+02,1.09462e-01
9.80000e+03,1.87574e-01,5.35930e-02,3.33019e+02,1.23289e-01
9.90000e+03,1.68884e-01,6.31436e-02,3.20560e+02,1.28127e-01
1.00000e+04,2.10653e-01,8.39417e-02,2.91953e+02,1.01957e-01
1.01000e+04,2.26982e-01,8.82595e-02,2.70743e+02,1.96945e-01
1.02000e+04,2.31019e-01,9.40544e-02,2.34739e+02,1.48362e-01
1.03000e+04,1.13847e-01,3.60973e-02,1.79025e+02,9.46617e-02
1.04000e+04,1.12925e-01,4.71538e-02,1.58903e+02,1.49932e-01
1.05000e+04,2.22045e-01,8.60875e-02,1.45609e+02,3.24353e-01
1.06000e+04,1.33704e-01,5.91414e-02,1.44000e+02,1.04794e-01
1.07000e+04,2.76163e-01,1.00040e-01,1.51283e+02,2.37169e-01
1.08000e+04,1.92068e-01,1.10738e-01,1.54185e+02,1.55514e-01
1.09000e+04,5.81977e-01,2.66750e-01,1.63805e+02,3.45476e-01
1.10000e+04,2.81770e-01,1.29821e-01,1.87070e+02,1.67230e-01
1.11000e+04,2.51521e-01,1.08645e-01,1.83423e+02,3.59699e-01
1.12000e+04,2.40993e-01,1.36561e-01,1.99058e+02,3.18110e-01
1.13000e+04,3.56025e-01,1.38923e-01,1.96291e+02,2.84447e-01
1.14000e+04,2.31473e-01,6.32490e-02,2.29888e+02,1.22446e-01
1.15000e+04,2.00752e-01,7.42262e-02,2.60032e+02,3.14586e-01
1.16000e+04,3.03135e-01,9.76424e-02,2.97852e+02,7.96294e-01
1.17000e+04,2.38887e-01,1.44850e-01,2.90885e+02,5.12007e-01
1.18000e+04,2.60270e-01,1.40258e-01,3.04820e+02,3.10947e-01
1.19000e+04,3.63254e-01,1.58006e-01,2.96684e+02,8.91461e-01
1.20000e+04,3.87387e-01,1.51259e-01,2.49971e+02,6.07200e-01
1.21000e+04,3.36462e-01,1.69807e-01,2.15250e+02,5.59506e-01
1.22000e+04,1.06705e+00,5.16179e-01,1.66663e+02,7.56350e-01
1.23000e+04,2.71904e+00,8.19502e-01,1.14972e+02,2.74625e+00
1.24000e+04,1.44224e+00,4.13959e-01,7.39207e+01,1.80951e+00
1.25000e+04,4.48462e-01,1.53725e-01,6.10072e+01,5.45502e-01
1.26000e+04,3.61243e-01,1.22157e-01,2.76442e+01,3.91507e-01
1.27000e+04,3.78021e-01,1.59441e-01,4.50973e+00,4.63562e-01
1.28000e+04,1.81959e-01,7.30206e-02,5.25086e+00,9.63816e-02
1.29000e+04,1.85950e-01,6.96161e-02,2.27933e+00,2.06390e-01
1.30000e+04,1.50538e-01,6.14113e-02,3.65929e+01,8.93420e-02
1.31000e+04,1.30435e-01,6.04587e-02,5.53022e+01,2.00387e-01
1.32000e+04,1.17869e-01,4.02798e-02,1.04679e+02,1.20836e-01
1.33000e+04,1.04539e-01,4.11321e-02,9.65287e+01,2.76197e-01
1.34000e+04,9.21411e-02,3.25137e-02,1.77772e+02,1.19403e-01
1.35000e+04,8.82049e-02,3.06373e-02,2.52425e+02,1.40828e-01
1.36000e+04,9.43064e-02,3.00989e-02,2.99906e+02,1.84124e-01
1.37000e+04,8.14886e-02,3.06778e-02,3.55041e+02,8.90431e-02
1.38000e+04,6.18572e-02,2.76557e-02,3.72189e+02,1.12947e-01
1.39000e+04,8.39243e-02,3.48844e-02,3.69396e+02,1.62567e-01
1.40000e+04,8.19789e-02,3.55040e-02,3.99692e+02,2.82312e-01
1.41000e+04,1.55376e-01,5.33120e-02,3.89306e+02,2.02931e-01
1.42000e+04,1.48136e-01,5.52248e-02,3.89510e+02,7.74255e-02
1.43000e+04,1.26112e-01,5.42405e-02,3.78084e+02,1.34775e-01
1.44000e+04,1.32754e-01,7.61343e-02,3.87760e+02,1.93962e-01
1.45000e+04,1.71013e-01,7.49983e-02,3.72255e+02,1.24015e-01
1.46000e+04,1.97777e-01,9.15244e-02,3.46017e+02,1.53193e-01
1.47000e+04,1.51241e-01,5.68826e-02,3.35277e+02,2.13547e-01
1.48000e+04,2.27610e-01,1.02769e-01,3.39102e+02,1.66610e-01
1.49000e+04,2.15863e-01,8.30317e-02,3.24990e+02,2.12788e-01
1.50000e+04,8.01887e-02,2.79940e-02,2.83896e+02,1.47524e-01
1.51000e+04,1.94745e-01,8.79546e-02,2.76391e+02,1.56848e-01
1.52000e+04,1.99243e-01,9.42448e-02,2.27267e+02,1.17148e-01
1.53000e+04,1.31734e-01,5.30857e-02,1.80029e+02,1.47039e-01
1.54000e+04,1.82817e-01,7.70823e-02,1.57203e+02,2.03040e-01
1.55000e+04,1.46158e-01,5.58981e-02,1.46973e+02,1.56202e-01
1.56000e+04,1.18462e-01,7.21634e-02,1.42240e+02,2.50316e-01
1.57000e+04,2.93226e-01,1.40562e-01,1.52904e+02,4.90231e-01
1.58000e+04,3.44102e-01,1.41924e-01,1.53793e+02,3.96211e-01
1.59000e+04,4.67960e-01,1.73499e-01,1.55596e+02,6.85417e-01
1.60000e+04,5.46685e-01,1.81326e-01,1.84132e+02,4.12617e-01
1.61000e+04,1.95504e-01,7.96929e-02,1.78858e+02,6.53135e-01
1.62000e+04,2.03288e-01,1.10795e-01,2.00302e+02,3.70509e-01
1.63000e+04,2.68291e-01,1.14637e-01,2.00623e+02,4.81241e-01
1.64000e+04,2.90126e-01,1.03191e-01,2.28509e+02,3.65073e-01
1.65000e+04,3.52661e-01,1.74583e-01,2.59923e+02,6.07050e-01
1.66000e+04,3.38078e-01,1.13220e-01,3.09053e+02,3.51409e-01
1.67000e+04,2.39322e-01,1.02393e-01,3.05408e+02,4.21476e-01
1.68000e+04,2.29551e-01,6.27599e-02,2.85864e+02,3.91520e-01
1.69000e+04,4.16821e-01,1.47540e-01,2.86013e+02,6.95389e-01
1.70000e+04,3.45093e-01,1.69039e-01,2.31196e+02,1.26314e+00
1.71000e+04,7.66941e-01,3.92724e-01,2.18967e+02,8.41896e-01
1.72000e+04,3.73086e-01,1.78745e-01,1.29910e+02,1.69589e+00
1.73000e+04,1.13130e+00,2.86182e-01,1.23736e+02,2.47490e+00
1.74000e+04,1.45828e+00,4.88221e-01,1.42638e+02,1.24690e+00
1.75000e+04,1.53648e+00,5.05827e-01,7.21166e+01,2.10439e+00
1.76000e+04,5.07307e-01,3.77602e-01,3.63281e+01,1.19093e+00
1.77000e+04,4.41404e-01,1.53084e-01,-6.52643e+00,4.13395e-01
1.78000e+04,1.84716e-01,8.45253e-02,5.18002e+00,2.63082e-01
