iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,2.87078e+00,1.38006e+00,1.47910e+02,2.76571e+00
2.00000e+02,2.92617e+00,1.07861e+00,9.03678e+01,3.97673e+00
3.00000e+02,1.90734e+00,7.64619e-01,8.37154e+01,1.80609e+00
4.00000e+02,2.54458e+00,9.47900e-01,5.10812e+01,2.73465e+00
5.00000e+02,2.94654e+00,9.29696e-01,7.54861e+01,3.05307e+00
6.00000e+02,1.28838e+00,4.97606e-01,1.19665e+02,1.14331e+00
7.00000e+02,7.79385e-01,3.73989e-01,5.60769e+01,9.18030e-01
8.00000e+02,6.33360e-01,2.71646e-01,5.75226e+01,5.09683e-01
9.00000e+02,1.05479e+00,2.79609e-01,5.29648e+01,1.15488e+00
1.00000e+03,2.26856e+00,6.59723e-01,6.86360e+01,2.22863e+00
1.10000e+03,7.53995e-01,2.08648e-01,1.02542e+02,8.40596e-01
1.20000e+03,3.37823e-01,8.54222e-02,9.11342e+01,3.47320e-01
1.30000e+03,1.90491e-01,8.34310e-02,9.83843e+01,3.72849e-01
1.40000e+03,5.33653e-01,1.36158e-01,1.13465e+02,5.01765e-01
1.50000e+03,2.97955e-01,1.20838e-01,1.36682e+02,1.94419e-01
1.60000e+03,9.33959e-02,3.25513e-02,1.74666e+02,1.28446e-01
1.70000e+03,6.87365e-02,1.90758e-02,1.67939e+02,9.30833e-02
1.80000e+03,5.74720e-02,2.44885e-02,1.62765e+02,6.78271e-02
1.90000e+03,1.60963e-01,8.16408e-02,1.58344e+02,1.21351e-01
2.00000e+03,1.12544e-01,3.53125e-02,1.04926e+02,2.05188e-01
2.10000e+03,1.62008e-01,6.89097e-02,9.05094e+01,2.40816e-01
2.20000e+03,1.69952e-01,5.31221e-02,8.13669e+01,3.08003e-01
2.30000e+03,1.91115e-01,4.79143e-02,4.89899e+01,2.04017e-01
2.40000e+03,3.07847e-01,8.97879e-02,9.38046e+00,3.35507e-01
2.50000e+03,2.35557e-01,7.42212e-02,1.12710e+01,1.94453e-01
2.60000e+03,2.59979e-01,1.08007e-01,-1.21461e+01,2.63771e-01
2.70000e+03,2.29636e-01,8.00180e-02,-1.37608e+00,1.77632e-01
2.80000e+03,3.11060e-01,1.33107e-01,-3.03579e+01,1.71596e-01
2.90000e+03,3.55592e-01,1.05286e-01,-5.65440e+01,2.51274e-01
3.00000e+03,3.66372e-01,8.55081e-02,9.70960e+00,1.66233e-01
3.10000e+03,2.87399e-01,7.68447e-02,2.55447e-01,1.92606e-01
3.20000e+03,2.66847e-01,5.92227e-02,2.19229e+01,2.06341e-01
3.30000e+03,2.70916e-01,6.90136e-02,6.75205e+01,2.06400e-01
3.40000e+03,3.21550e-01,1.47595e-01,9.63499e+01,3.67245e-01
3.50000e+03,2.64235e-01,7.82576e-02,1.31906e+02,2.43748e-01
3.60000e+03,2.62349e-01,8.69703e-02,1.39940e+02,3.31851e-01
3.70000e+03,2.24716e-01,9.16905e-02,1.73870e+02,1.58531e-01
3.80000e+03,1.62650e-01,7.22688e-02,1.76526e+02,1.16628e-01
3.90000e+03,1.93704e-01,8.13779e-02,1.98175e+02,1.68899e-01
4.00000e+03,1.67350e-01,7.42079e-02,1.85810e+02,6.51780e-02
4.10000e+03,1.79811e-01,8.26344e-02,2.09359e+02,7.16258e-02
4.20000e+03,2.03268e-01,8.42824e-02,2.13385e+02,1.40723e-01
4.30000e+03,1.46978e-01,4.48719e-02,1.94629e+02,6.86469e-02
4.40000e+03,2.15707e-01,7.33886e-02,2.00898e+02,1.70633e-01
4.50000e+03,2.02494e-01,8.06066e-02,2.01882e+02,1.78605e-01
4.60000e+03,3.28714e-01,9.50250e-02,1.73851e+02,3.36026e-01
4.70000e+03,2.43105e-01,8.09985e-02,1.80285e+02,6.19567e-02
4.80000e+03,2.33451e-01,9.46795e-02,1.44621e+02,1.36133e-01
4.90000e+03,1.76809e-01,7.32853e-02,1.43604e+02,1.61318e-01
5.00000e+03,2.49248e-01,1.14769e-01,1.33048e+02,1.83037e-01
5.10000e+03,1.35896e-01,6.59839e-02,1.45185e+02,1.35596e-01
5.20000e+03,1.03330e-01,4.96159e-02,1.07173e+02,9.99991e-02
5.30000e+03,1.19168e-01,5.00765e-02,8.13657e+01,2.63849e-01
5.40000e+03,7.78123e-02,3.21099e-02,7.37017e+01,1.11162e-01
5.50000e+03,7.23040e-02,2.71268e-02,7.17004e+01,1.80956e-01
5.60000e+03,6.64531e-02,2.70706e-02,6.77660e+01,3.48396e-02
5.70000e+03,7.34809e-02,2.91790e-02,7.26525e+01,7.38454e-02
5.80000e+03,9.78010e-02,4.14645e-02,7.31219e+01,1.50498e-01
5.90000e+03,1.29644e-01,4.35795e-02,7.46239e+01,4.57551e-01
6.00000e+03,5.50059e-02,1.59055e-02,8.48169e+01,2.60714e-01
6.10000e+03,1.75491e-01,7.99630e-02,8.86362e+01,6.12658e-01
6.20000e+03,9.33609e-02,2.85697e-02,9.24198e+01,1.55646e-01
6.30000e+03,1.07529e-01,3.46189e-02,1.01895e+02,1.53335e-01
6.40000e+03,1.53131e-01,5.04746e-02,1.15827e+02,2.49398e-01
6.50000e+03,1.59388e-01,4.10962e-02,1.52738e+02,1.04524e-01
6.60000e+03,1.32331e-01,8.29092e-02,1.71051e+02,1.32191e-01
6.70000e+03,1.90258e-01,1.02103e-01,1.64624e+02,3.10580e-01
6.80000e+03,2.56475e-01,1.27267e-01,1.78495e+02,3.68384e-01
6.90000e+03,1.83037e-01,1.00948e-01,1.64205e+02,2.51276e-01
7.00000e+03,1.56733e-01,6.75498e-02,1.08413e+02,2.39246e-01
7.10000e+03,1.00086e-01,5.16289e-02,1.01166e+02,1.88994e-01
7.20000e+03,1.40888e-01,5.48711e-02,5.42205e+01,8.51376e-02
7.30000e+03,2.66993e-01,8.26440e-02,3.50482e+01,4.02706e-01
