iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.51255e-01,4.28087e-01,5.38821e+01,6.81662e+00
2.00000e+02,9.62457e-01,5.51382e-01,2.42670e+02,9.07572e+00
3.00000e+02,4.69505e-01,2.38058e-01,-4.53392e+01,3.32857e+00
4.00000e+02,7.73404e-01,2.16624e-01,-5.01054e+01,6.23330e+00
5.00000e+02,7.69888e-01,1.68820e-01,4.28325e+01,4.53804e+00
6.00000e+02,7.91570e-01,2.43127e-01,2.72706e+02,7.68453e+00
7.00000e+02,4.18981e-01,2.13549e-01,-3.77987e+02,2.30883e+00
8.00000e+02,2.44391e-01,8.52239e-02,-3.20476e+02,3.63427e+00
9.00000e+02,2.08419e-01,8.43887e-02,2.68839e+02,2.92073e+00
1.00000e+03,2.39548e-01,8.41416e-02,4.82529e+01,9.63794e-01
1.10000e+03,1.73332e-01,7.28668e-02,-1.20448e+00,1.53251e+00
1.20000e+03,7.60722e-02,3.30222e-02,5.10643e+00,2.90656e-01
1.30000e+03,8.42104e-02,3.53292e-02,-3.40048e+01,2.62484e-01
1.40000e+03,7.88329e-02,2.17671e-02,-2.64155e+01,3.52910e-01
1.50000e+03,6.78338e-02,2.69373e-02,4.90605e-01,2.48685e-01
1.60000e+03,9.00656e-02,3.24124e-02,1.28803e+01,5.34085e-01
1.70000e+03,4.92215e-02,2.11321e-02,-1.23321e+01,2.10196e-01
1.80000e+03,5.53840e-02,2.17625e-02,-6.20864e+00,3.58122e-01
1.90000e+03,5.39621e-02,2.17427e-02,1.91891e+01,1.70404e-01
2.00000e+03,6.51486e-02,2.74522e-02,8.82526e+00,1.82582e-01
2.10000e+03,3.99863e-02,1.70895e-02,3.40201e+01,2.12453e-01
2.20000e+03,3.61841e-02,1.69853e-02,-1.49077e+01,1.41751e-01
2.30000e+03,3.76079e-02,2.15024e-02,1.04455e+01,2.31210e-01
2.40000e+03,4.88657e-02,2.74150e-02,2.77743e+00,2.36662e-01
2.50000e+03,5.01093e-02,2.80690e-02,2.97997e+01,1.66456e-01
2.60000e+03,5.27319e-02,2.42785e-02,3.75588e+01,1.88274e-01
2.70000e+03,3.87155e-02,2.28148e-02,2.37330e+01,1.73224e-01
2.80000e+03,4.24326e-02,1.79220e-02,3.60549e+01,4.15542e-01
2.90000e+03,6.80043e-02,2.41597e-02,3.29186e+01,3.70645e-01
3.00000e+03,4.65037e-02,2.15003e-02,3.89087e+01,1.66829e-01
3.10000e+03,3.39598e-02,1.64564e-02,5.64069e+01,1.46220e-01
3.20000e+03,3.27800e-02,1.05293e-02,6.14884e+01,1.29504e-01
3.30000e+03,3.71632e-02,1.48024e-02,8.50953e+01,1.24397e-01
3.40000e+03,2.60723e-02,1.06722e-02,9.82739e+01,2.94097e-01
3.50000e+03,3.26879e-02,1.39755e-02,7.49514e+01,1.97502e-01
3.60000e+03,2.50297e-02,9.37195e-03,1.19728e+02,2.14290e-01
3.70000e+03,3.82598e-02,1.77902e-02,1.26665e+02,1.69993e-01
3.80000e+03,4.02109e-02,1.68899e-02,9.09151e+01,2.40911e-01
3.90000e+03,5.30444e-02,2.87208e-02,5.36879e+01,2.30811e-01
4.00000e+03,3.55071e-02,1.52852e-02,-1.10587e+02,1.96942e-01
4.10000e+03,3.85755e-02,1.25187e-02,-1.08332e+02,1.48179e-01
4.20000e+03,3.68734e-02,1.14359e-02,-9.09064e+01,1.26596e-01
4.30000e+03,2.84792e-02,1.17213e-02,-6.28950e+01,1.81547e-01
4.40000e+03,5.20910e-02,2.61358e-02,-1.75370e+02,2.29189e-01
4.50000e+03,3.69028e-02,1.88428e-02,-2.04722e+02,3.05567e-01
4.60000e+03,4.78216e-02,2.19167e-02,-2.30382e+02,2.26941e-01
4.70000e+03,3.06453e-02,1.64957e-02,-3.20007e+02,7.65952e-02
4.80000e+03,3.50515e-02,1.45217e-02,-2.88197e+02,1.27587e-01
4.90000e+03,4.26894e-02,1.39194e-02,-3.85092e+02,2.81979e-01
5.00000e+03,3.59507e-02,1.43998e-02,-4.07403e+02,1.77494e-01
5.10000e+03,4.38433e-02,2.39112e-02,-4.33546e+02,1.81667e-01
5.20000e+03,3.48641e-02,1.06321e-02,-4.26840e+02,2.00222e-01
5.30000e+03,2.43716e-02,6.84567e-03,-4.29209e+02,2.03060e-01
5.40000e+03,2.81667e-02,1.09566e-02,-5.34794e+02,1.43724e-01
5.50000e+03,3.33239e-02,1.15300e-02,-4.66516e+02,5.45851e-02
5.60000e+03,2.20815e-02,7.86313e-03,-4.91300e+02,1.16609e-01
5.70000e+03,4.15678e-02,1.66798e-02,-4.52218e+02,2.12755e-01
5.80000e+03,4.07446e-02,1.15906e-02,-4.76399e+02,1.18275e-01
5.90000e+03,2.55085e-02,1.07422e-02,-5.01511e+02,1.42567e-01
6.00000e+03,3.07834e-02,1.01569e-02,-3.94305e+02,1.62027e-01
6.10000e+03,2.29234e-02,9.73445e-03,-4.19424e+02,1.62185e-01
6.20000e+03,1.97942e-02,8.20167e-03,-4.04655e+02,9.18661e-02
6.30000e+03,2.06605e-02,7.32655e-03,-2.97205e+02,1.64959e-01
6.40000e+03,2.09748e-02,1.18479e-02,-3.12456e+02,1.27140e-01
6.50000e+03,3.50500e-02,1.39159e-02,-2.36103e+02,2.35272e-01
6.60000e+03,1.96459e-02,7.66821e-03,-2.55651e+02,8.32555e-02
6.70000e+03,2.23284e-02,1.01532e-02,-1.99766e+02,3.89482e-02
6.80000e+03,3.00224e-02,8.10599e-03,-1.36322e+02,1.62491e-01
6.90000e+03,2.78650e-02,6.68759e-03,-2.06094e+01,2.97158e-02
7.00000e+03,3.74113e-02,1.15142e-02,4.57147e+01,6.71718e-02
7.10000e+03,2.15047e-02,6.96564e-03,3.69169e+01,1.38239e-01
7.20000e+03,4.47567e-02,1.85689e-02,1.11371e+02,2.41647e-01
7.30000e+03,3.70936e-02,1.27944e-02,1.40329e+02,5.19259e-01
7.40000e+03,3.15225e-02,1.11164e-02,1.57593e+02,8.73883e-02
7.50000e+03,2.32461e-02,7.59339e-03,1.30212e+02,1.06828e-01
7.60000e+03,3.40147e-02,1.18257e-02,2.64820e+02,1.20559e-01
7.70000e+03,2.35528e-02,1.10296e-02,2.26852e+02,1.40356e-01
7.80000e+03,2.61031e-02,7.13828e-03,2.35503e+02,8.17395e-02
7.90000e+03,3.08058e-02,9.45061e-03,3.15996e+02,1.10858e-01
8.00000e+03,1.88376e-02,8.54629e-03,2.73703e+02,1.29787e-01
8.10000e+03,2.18034e-02,7.59231e-03,2.77434e+02,9.57969e-02
8.20000e+03,1.50984e-02,5.42264e-03,3.02720e+02,9.16037e-02
8.30000e+03,1.10083e-02,5.31332e-03,3.16194e+02,2.22164e-01
8.40000e+03,1.39443e-02,4.45087e-03,3.37603e+02,8.75614e-02
8.50000e+03,1.81663e-02,9.15357e-03,2.72718e+02,5.25681e-02
8.60000e+03,2.57406e-02,8.71616e-03,2.56400e+02,1.04228e-01
8.70000e+03,3.05531e-02,1.46502e-02,3.16625e+02,8.48058e-02
8.80000e+03,3.14901e-02,1.00470e-02,3.04016e+02,6.63437e-02
8.90000e+03,2.34684e-02,1.33208e-02,2.70990e+02,1.07963e-01
9.00000e+03,2.36352e-02,1.14618e-02,2.50263e+02,1.51531e-01
9.10000e+03,1.62535e-02,8.92492e-03,2.35384e+02,1.49601e-01
9.20000e+03,1.01578e-02,4.42419e-03,2.29696e+02,2.84002e-02
9.30000e+03,9.40732e-03,2.95192e-03,1.75295e+02,4.81300e-02
9.40000e+03,5.56009e-03,2.13259e-03,1.85103e+02,5.09559e-02
9.50000e+03,7.21037e-03,1.77938e-03,1.50290e+02,1.12376e-01
9.60000e+03,1.18216e-02,3.61917e-03,1.59654e+02,5.86192e-02
9.70000e+03,1.14895e-02,5.52200e-03,1.61035e+02,5.89182e-02
9.80000e+03,1.18748e-02,3.77823e-03,1.68818e+02,6.68786e-02
9.90000e+03,9.54781e-03,3.68083e-03,1.02756e+02,5.24349e-02
1.00000e+04,9.17037e-03,3.30733e-03,9.36880e+01,1.05501e-01
1.01000e+04,9.15098e-03,4.98231e-03,7.11840e+01,6.95003e-02
1.02000e+04,7.77282e-03,2.82482e-03,5.45002e+01,9.71153e-02
1.03000e+04,7.37517e-03,5.13174e-03,3.59848e+01,6.99838e-02
1.04000e+04,9.52164e-03,6.39309e-03,5.99918e+00,8.22104e-02
1.05000e+04,7.55205e-03,4.51594e-03,-9.05215e+00,1.20508e-01
1.06000e+04,1.03192e-02,6.39334e-03,2.07914e+00,1.39049e-01
1.07000e+04,9.47041e-03,4.48155e-03,1.10642e+01,4.19162e-02
1.08000e+04,6.10190e-03,3.87361e-03,-1.12649e+00,1.13404e-01
1.09000e+04,7.92215e-03,1.44968e-03,-5.82824e+00,6.06136e-02
1.10000e+04,6.39790e-03,3.26530e-03,-9.74336e+00,1.05827e-01
1.11000e+04,7.59962e-03,2.70072e-03,3.07711e+00,1.03258e-01
1.12000e+04,8.13007e-03,2.94542e-03,-1.49658e+01,1.41046e-01
1.13000e+04,9.58408e-03,3.69770e-03,-7.06400e+00,5.37137e-02
1.14000e+04,9.99800e-03,4.21905e-03,-6.74658e+00,4.59760e-02
1.15000e+04,7.05708e-03,3.80131e-03,-1.32197e+01,5.89130e-02
1.16000e+04,7.81401e-03,2.76006e-03,1.58141e+00,5.95896e-02
1.17000e+04,2.36893e-02,1.13263e-02,-5.80675e+00,5.05163e-02
1.18000e+04,4.26126e-02,1.79823e-02,-3.46823e+00,1.43241e-01
1.19000e+04,7.83980e-02,3.02323e-02,1.34988e+01,2.58068e-01
1.20000e+04,6.01965e-02,2.96441e-02,3.33796e+01,1.21642e-01
1.21000e+04,6.49221e-02,2.99507e-02,3.18412e+01,1.10140e-01
1.22000e+04,5.59110e-02,1.91355e-02,-4.67295e+00,1.46595e-01
1.23000e+04,5.87449e-02,2.65316e-02,3.22301e+00,1.34040e-01
1.24000e+04,7.50645e-02,2.21410e-02,2.54630e+00,2.51261e-01
1.25000e+04,8.88462e-02,2.80616e-02,2.17369e+01,3.49341e-01
1.26000e+04,9.03836e-02,3.74790e-02,3.00584e+01,2.90176e-01
1.27000e+04,8.57931e-02,3.03941e-02,1.52424e+01,2.20196e-01
1.28000e+04,6.25142e-02,2.54351e-02,1.34021e+01,2.12444e-01
1.29000e+04,3.81061e-02,1.49722e-02,4.03792e+01,2.48291e-01
1.30000e+04,2.67478e-02,1.17399e-02,6.37604e+01,2.81973e-01
1.31000e+04,3.36763e-02,1.37258e-02,4.08856e+01,1.22376e-01
1.32000e+04,2.17624e-02,9.16619e-03,8.26637e+01,9.65461e-02
1.33000e+04,3.33482e-02,1.43720e-02,1.32843e+02,3.00991e-01
1.34000e+04,2.29832e-02,1.24190e-02,1.22068e+02,2.42505e-01
1.35000e+04,4.54472e-02,1.98226e-02,8.65658e+01,2.99939e-01
