iteration,mean_tau,std_tau,mean_p,std_p
7.90000e+03,1.55138e-02,6.68530e-03,3.15973e+02,7.30660e-02
8.00000e+03,9.62350e-03,4.88247e-03,2.73667e+02,8.98750e-02
8.10000e+03,2.94866e-02,8.49907e-03,2.77400e+02,1.79164e-01
8.20000e+03,1.32318e-02,5.42929e-03,3.02671e+02,1.00338e-01
8.30000e+03,1.49035e-02,6.05176e-03,3.16254e+02,4.61315e-02
8.40000e+03,1.34352e-02,7.67255e-03,3.37649e+02,1.77868e-01
8.50000e+03,1.50848e-02,1.02272e-02,2.72668e+02,4.05504e-02
8.60000e+03,2.56740e-02,1.37456e-02,2.56462e+02,2.75162e-01
8.70000e+03,2.21661e-02,1.28451e-02,3.16622e+02,1.76588e-02
8.80000e+03,2.11231e-02,8.80538e-03,3.04055e+02,8.82372e-02
8.90000e+03,1.80789e-02,9.80474e-03,2.71128e+02,1.34232e-01
9.00000e+03,1.33323e-02,7.44528e-03,2.50299e+02,7.28927e-02
9.10000e+03,9.63569e-03,5.33051e-03,2.35355e+02,7.35777e-02
9.20000e+03,4.71156e-03,2.19259e-03,2.29625e+02,9.31775e-02
9.30000e+03,6.39723e-03,3.99752e-03,1.75327e+02,1.12570e-01
9.40000e+03,6.10471e-03,2.34230e-03,1.85137e+02,1.66695e-01
9.50000e+03,7.69577e-03,4.01559e-03,1.50269e+02,1.97867e-01
9.60000e+03,9.13052e-03,4.04592e-03,1.59698e+02,5.83260e-02
9.70000e+03,7.69855e-03,4.00921e-03,1.61039e+02,9.55660e-02
9.80000e+03,8.76310e-03,4.56696e-03,1.68900e+02,7.36490e-02
9.90000e+03,5.89950e-03,3.90015e-03,1.02771e+02,3.80528e-02
1.00000e+04,6.74309e-03,2.15538e-03,9.37015e+01,1.32672e-01
1.01000e+04,6.36989e-03,3.89000e-03,7.12090e+01,1.88515e-02
1.02000e+04,6.12734e-03,2.56346e-03,5.45078e+01,7.65239e-02
1.03000e+04,6.91561e-03,4.00168e-03,3.60321e+01,7.61943e-02
1.04000e+04,5.18072e-03,2.64089e-03,6.01794e+00,5.02156e-02
1.05000e+04,5.62878e-03,3.10173e-03,-9.09158e+00,6.65890e-02
1.06000e+04,7.32197e-03,4.88818e-03,2.10804e+00,6.00696e-02
1.07000e+04,5.65496e-03,2.94684e-03,1.10504e+01,2.70609e-02
1.08000e+04,7.83211e-03,3.42937e-03,-1.13943e+00,1.30747e-01
1.09000e+04,9.27426e-03,4.14849e-03,-5.82860e+00,1.46663e-01
1.10000e+04,4.74684e-03,1.57775e-03,-9.84665e+00,6.43781e-02
1.11000e+04,7.62234e-03,2.16918e-03,3.14085e+00,7.81847e-02
1.12000e+04,9.25929e-03,4.81761e-03,-1.50213e+01,4.82147e-02
1.13000e+04,6.87481e-03,2.23295e-03,-7.06061e+00,5.71144e-02
1.14000e+04,6.55835e-03,1.99996e-03,-6.68947e+00,1.07468e-01
1.15000e+04,5.14755e-03,2.60981e-03,-1.32291e+01,4.47299e-02
1.16000e+04,1.18713e-02,5.36450e-03,1.59850e+00,5.91634e-02
