iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.54000e-01,4.24937e-01,1.46930e+02,6.77472e+00
2.00000e+02,6.78059e-01,4.08161e-01,1.63937e+02,1.56331e+01
3.00000e+02,3.89006e-01,1.54793e-01,1.74698e+02,3.67326e+00
4.00000e+02,5.50602e-01,2.00934e-01,4.01407e+02,3.70435e+00
5.00000e+02,5.33195e-01,1.44340e-01,-3.65220e+02,4.05668e+00
6.00000e+02,7.62602e-01,2.66928e-01,1.42548e+02,5.16026e+00
7.00000e+02,8.25945e-01,2.44307e-01,-8.18833e+00,5.83534e+00
8.00000e+02,5.08922e-01,3.04245e-01,2.49504e+02,2.30928e+00
9.00000e+02,2.52953e-01,1.02625e-01,-2.09510e+02,1.44593e+00
1.00000e+03,2.62224e-01,1.07087e-01,1.34247e+02,2.24896e+00
1.10000e+03,2.61238e-01,1.03423e-01,2.21524e+01,1.02439e+00
1.20000e+03,1.94358e-01,9.67463e-02,-9.36264e+01,6.19235e-01
1.30000e+03,1.95880e-01,8.78090e-02,6.41868e+01,9.18708e-01
1.40000e+03,1.95625e-01,6.29587e-02,1.40872e+02,3.55218e-01
1.50000e+03,1.57203e-01,6.06451e-02,-9.87311e+00,6.14428e-01
1.60000e+03,1.20094e-01,3.92175e-02,-6.53997e-01,2.47556e-01
1.70000e+03,6.24176e-02,3.06237e-02,-2.54695e+01,1.30521e-01
1.80000e+03,5.99868e-02,3.64754e-02,1.65066e+01,2.67764e-01
1.90000e+03,7.72477e-02,3.05374e-02,3.79087e+00,1.52115e-01
2.00000e+03,7.35302e-02,2.05341e-02,2.55206e+01,1.76614e-01
2.10000e+03,4.02781e-02,1.70059e-02,3.24757e+01,2.74475e-01
2.20000e+03,4.44878e-02,1.85242e-02,3.21164e+01,1.54161e-01
2.30000e+03,4.00765e-02,2.11986e-02,2.48384e+01,1.80069e-01
2.40000e+03,4.62652e-02,1.49169e-02,4.43735e+01,1.23341e-01
2.50000e+03,3.38161e-02,1.73467e-02,4.65824e+01,1.50525e-01
2.60000e+03,3.81091e-02,2.02319e-02,3.42767e+01,2.34011e-01
2.70000e+03,4.40117e-02,1.58189e-02,5.58047e+01,1.63592e-01
2.80000e+03,3.93836e-02,1.76685e-02,4.25767e+01,1.53729e-01
2.90000e+03,4.86662e-02,1.94852e-02,6.09522e+01,1.27929e-01
3.00000e+03,3.49169e-02,1.76146e-02,6.83498e+01,1.87289e-01
3.10000e+03,2.15418e-02,1.50948e-02,9.35708e+01,8.24192e-02
3.20000e+03,2.01153e-02,1.17758e-02,1.12299e+02,1.50029e-01
3.30000e+03,1.49018e-02,9.97809e-03,2.31107e+02,1.54506e-01
3.40000e+03,2.38364e-02,1.26730e-02,2.10454e+02,8.16939e-02
3.50000e+03,3.55529e-02,1.84636e-02,2.03463e+02,1.51001e-01
3.60000e+03,3.52206e-02,1.59782e-02,1.99310e+02,2.22909e-01
3.70000e+03,3.15943e-02,1.23390e-02,1.94636e+02,1.32208e-01
3.80000e+03,2.03371e-02,8.77122e-03,2.01360e+02,1.93060e-01
3.90000e+03,3.35359e-02,1.25392e-02,1.58813e+02,5.93946e-02
4.00000e+03,4.30496e-02,1.85506e-02,1.40003e+02,1.15878e-01
4.10000e+03,4.46916e-02,2.08507e-02,1.56988e+02,1.02650e-01
4.20000e+03,4.11285e-02,1.58102e-02,5.40697e+01,1.64018e-01
4.30000e+03,4.57020e-02,1.93706e-02,6.11680e+01,1.46894e-01
4.40000e+03,3.54076e-02,1.61407e-02,-7.21228e+00,2.54152e-01
4.50000e+03,3.02113e-02,1.90469e-02,-1.50425e+01,1.98524e-01
4.60000e+03,2.61775e-02,1.21302e-02,-3.42211e+01,5.53997e-02
4.70000e+03,3.07358e-02,1.24345e-02,-7.85658e+01,1.00869e-01
4.80000e+03,3.66188e-02,1.45842e-02,-1.70769e+02,1.62903e-01
4.90000e+03,2.84703e-02,1.44835e-02,-1.29392e+02,3.03716e-01
5.00000e+03,4.07323e-02,2.32675e-02,-6.93594e+01,1.42071e-01
5.10000e+03,3.82157e-02,1.59820e-02,-1.19514e+02,1.21200e-01
5.20000e+03,2.63627e-02,1.13433e-02,-2.41281e+02,8.10917e-02
5.30000e+03,2.25890e-02,7.45206e-03,-2.68552e+02,1.30630e-01
5.40000e+03,1.93145e-02,9.46123e-03,-2.26922e+02,1.00658e-01
5.50000e+03,2.00738e-02,1.20243e-02,-1.50280e+02,3.59229e-02
5.60000e+03,3.04596e-02,1.26170e-02,-1.61176e+02,9.96852e-02
5.70000e+03,3.86706e-02,1.20436e-02,-2.44613e+02,9.78035e-02
5.80000e+03,3.59870e-02,1.22159e-02,-1.45231e+02,8.56928e-02
