iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,3.85660e+00,1.79300e+00,2.72061e+02,5.52826e+00
2.00000e+02,2.90130e+00,1.24042e+00,2.23300e+02,3.54393e+00
3.00000e+02,2.36458e+00,7.76569e-01,1.74678e+02,2.90391e+00
4.00000e+02,3.36686e+00,8.87232e-01,1.66622e+02,4.12531e+00
5.00000e+02,2.40976e+00,8.92053e-01,1.06813e+02,2.39532e+00
6.00000e+02,2.22681e+00,9.72160e-01,1.60507e+02,2.70569e+00
7.00000e+02,1.57074e+00,5.34037e-01,1.60976e+02,1.09544e+00
8.00000e+02,3.79294e-01,1.59180e-01,1.50825e+02,2.55922e-01
9.00000e+02,4.60203e-01,9.16572e-02,1.63525e+02,4.70078e-01
1.00000e+03,1.59206e-01,5.90702e-02,1.90607e+02,2.50062e-01
1.10000e+03,2.49500e-01,9.40455e-02,1.77826e+02,1.57836e-01
1.20000e+03,1.64110e-01,6.98840e-02,1.99383e+02,1.45907e-01
1.30000e+03,2.33041e-01,8.16319e-02,1.97382e+02,2.23464e-01
1.40000e+03,3.45128e-01,1.36244e-01,2.17050e+02,2.57581e-01
1.50000e+03,3.18513e-01,1.09991e-01,2.52015e+02,2.62101e-01
1.60000e+03,3.23729e-01,1.54109e-01,3.00458e+02,3.17657e-01
1.70000e+03,2.46976e-01,9.29901e-02,3.05123e+02,1.63641e-01
1.80000e+03,2.70874e-01,1.09935e-01,3.10503e+02,3.28453e-01
1.90000e+03,2.32891e-01,7.41970e-02,2.92887e+02,1.48384e-01
2.00000e+03,2.88034e-01,1.08513e-01,2.40871e+02,2.44161e-01
2.10000e+03,2.07892e-01,8.41799e-02,2.10957e+02,1.54140e-01
2.20000e+03,1.47849e-01,5.75046e-02,1.49313e+02,1.82190e-01
2.30000e+03,1.41959e-01,5.49531e-02,1.13884e+02,1.88637e-01
2.40000e+03,8.76826e-02,3.01187e-02,6.23394e+01,1.17046e-01
2.50000e+03,1.28116e-01,5.67503e-02,4.86382e+01,1.41791e-01
2.60000e+03,9.85902e-02,3.93896e-02,1.93800e+01,1.30093e-01
2.70000e+03,9.92100e-02,3.85159e-02,-1.10515e+00,1.62926e-01
2.80000e+03,1.93504e-01,6.47060e-02,1.18175e+01,1.79216e-01
2.90000e+03,1.42903e-01,5.77700e-02,-6.44903e+00,7.93371e-02
3.00000e+03,1.54245e-01,3.37326e-02,5.45839e+01,2.26162e-01
3.10000e+03,1.30096e-01,3.89683e-02,3.64569e+01,2.89932e-01
3.20000e+03,1.64724e-01,7.06029e-02,1.00361e+02,1.08804e-01
3.30000e+03,1.83249e-01,6.48940e-02,1.08485e+02,1.81955e-01
3.40000e+03,1.10626e-01,4.16307e-02,2.04274e+02,9.31937e-02
3.50000e+03,1.22124e-01,4.76619e-02,2.71470e+02,1.54103e-01
3.60000e+03,1.06542e-01,4.09626e-02,2.93640e+02,7.76525e-02
3.70000e+03,9.60086e-02,4.14998e-02,3.46372e+02,9.55749e-02
3.80000e+03,1.24459e-01,4.45433e-02,3.74845e+02,1.41309e-01
3.90000e+03,1.07978e-01,4.73202e-02,3.66369e+02,8.88357e-02
4.00000e+03,1.26536e-01,3.31373e-02,3.99456e+02,1.96251e-01
4.10000e+03,1.44642e-01,5.96328e-02,3.95576e+02,8.83434e-02
4.20000e+03,1.23620e-01,4.79603e-02,3.94449e+02,1.12770e-01
4.30000e+03,8.92609e-02,3.50293e-02,3.82500e+02,4.90820e-02
4.40000e+03,7.30942e-02,3.15966e-02,3.92982e+02,4.41510e-02
4.50000e+03,5.54283e-02,2.16412e-02,3.82111e+02,2.58113e-01
4.60000e+03,8.09841e-02,4.29777e-02,3.31609e+02,5.40926e-02
4.70000e+03,1.66792e-01,8.24651e-02,3.40711e+02,1.20459e-01
4.80000e+03,7.13846e-02,2.45060e-02,3.36692e+02,5.05320e-02
4.90000e+03,1.99623e-02,9.41206e-03,3.15990e+02,1.75994e-01
5.00000e+03,3.40204e-02,1.06805e-02,2.93051e+02,5.60207e-02
5.10000e+03,2.45121e-02,7.43405e-03,2.64617e+02,2.21686e-01
5.20000e+03,1.70995e-02,5.12341e-03,2.25847e+02,4.87870e-02
5.30000e+03,2.98774e-02,9.56834e-03,1.79852e+02,1.24290e-01
5.40000e+03,1.92370e-02,9.45520e-03,1.54716e+02,2.18961e-02
5.50000e+03,4.60623e-02,1.40718e-02,1.43278e+02,1.02317e-01
5.60000e+03,2.96363e-02,7.65592e-03,1.41988e+02,2.34816e-01
5.70000e+03,5.52201e-02,1.80211e-02,1.49801e+02,1.91909e-01
5.80000e+03,1.15020e-01,4.24695e-02,1.52723e+02,9.67217e-02
5.90000e+03,1.80154e-01,7.37551e-02,1.56576e+02,2.33960e-01
6.00000e+03,2.27737e-01,9.55970e-02,1.86408e+02,1.61912e-01
6.10000e+03,1.35352e-01,5.07108e-02,1.71612e+02,7.10579e-02
6.20000e+03,9.79570e-02,4.46983e-02,1.97435e+02,8.55996e-02
6.30000e+03,1.18452e-01,4.13865e-02,1.95035e+02,1.02943e-01
6.40000e+03,2.12794e-01,8.86866e-02,2.27018e+02,1.29003e-01
6.50000e+03,2.23919e-01,7.14312e-02,2.57455e+02,1.66887e-01
6.60000e+03,2.86357e-01,1.10437e-01,3.07412e+02,2.63212e-01
6.70000e+03,2.24662e-01,7.04518e-02,3.02038e+02,1.87939e-01
6.80000e+03,2.20203e-01,6.30262e-02,2.77939e+02,9.69088e-02
6.90000e+03,2.07008e-01,7.80630e-02,3.13531e+02,1.71206e-01
7.00000e+03,2.25545e-01,9.01693e-02,2.22760e+02,1.30737e-01
7.10000e+03,2.37017e-01,6.33626e-02,2.23773e+02,1.85962e-01
7.20000e+03,2.33347e-01,8.61387e-02,1.46701e+02,1.90273e-01
7.30000e+03,1.50055e-01,3.86570e-02,1.45027e+02,2.00947e-01
7.40000e+03,1.96237e-01,7.43754e-02,8.73298e+01,1.19351e-01
7.50000e+03,2.00588e-01,7.62725e-02,6.72485e+01,1.51916e-01
7.60000e+03,1.86061e-01,8.49103e-02,9.79125e+00,1.79457e-01
7.70000e+03,1.61863e-01,7.22103e-02,-2.86823e+01,7.86766e-02
7.80000e+03,2.05548e-01,7.83027e-02,4.31092e+00,2.06560e-01
7.90000e+03,1.46016e-01,5.80884e-02,-9.59507e+00,1.86930e-01
8.00000e+03,1.13653e-01,6.62530e-02,5.21251e+01,1.39690e-01
8.10000e+03,1.44484e-01,3.09205e-02,5.98000e+01,2.38915e-01
8.20000e+03,1.31740e-01,5.33600e-02,8.95590e+01,8.83403e-02
8.30000e+03,1.42827e-01,4.68244e-02,1.09773e+02,7.93648e-02
8.40000e+03,1.62545e-01,5.90363e-02,1.77430e+02,2.40157e-01
8.50000e+03,1.40718e-01,5.90827e-02,2.46291e+02,8.38710e-02
8.60000e+03,1.44955e-01,4.83534e-02,3.01911e+02,1.01318e-01
8.70000e+03,1.38098e-01,6.32384e-02,3.53251e+02,7.96559e-02
8.80000e+03,1.83130e-01,7.58167e-02,3.74334e+02,1.99431e-01
8.90000e+03,1.93104e-01,9.06576e-02,3.70200e+02,2.29963e-01
9.00000e+03,2.01938e-01,8.96399e-02,3.84754e+02,2.79164e-01
9.10000e+03,2.01443e-01,7.18723e-02,4.11364e+02,1.84095e-01
9.20000e+03,2.10413e-01,4.96828e-02,3.95999e+02,1.83422e-01
9.30000e+03,2.23236e-01,7.00075e-02,3.65530e+02,2.25126e-01
9.40000e+03,3.90307e-01,1.67414e-01,3.80742e+02,3.95234e-01
9.50000e+03,1.36195e-01,5.60397e-02,3.98628e+02,1.35819e-01
9.60000e+03,1.50563e-01,5.40763e-02,3.38926e+02,1.59631e-01
9.70000e+03,1.45144e-01,5.62618e-02,3.34960e+02,2.86217e-01
9.80000e+03,1.43648e-01,5.79367e-02,3.32998e+02,1.35739e-01
9.90000e+03,1.93200e-01,7.75636e-02,3.20462e+02,1.39399e-01
1.00000e+04,2.46940e-01,9.50710e-02,2.91754e+02,3.76694e-01
1.01000e+04,3.79671e-01,1.40293e-01,2.70903e+02,3.07182e-01
1.02000e+04,3.69641e-01,1.84718e-01,2.34829e+02,4.10582e-01
1.03000e+04,9.45336e-02,2.49792e-02,1.78952e+02,1.66402e-01
1.04000e+04,6.82958e-02,3.17877e-02,1.58730e+02,1.75087e-01
1.05000e+04,7.01449e-02,3.78036e-02,1.45488e+02,2.17575e-01
1.06000e+04,9.38880e-02,2.78032e-02,1.44162e+02,1.67749e-01
1.07000e+04,9.23514e-02,4.89659e-02,1.51073e+02,9.20655e-02
1.08000e+04,1.82203e-01,4.98143e-02,1.54147e+02,3.12743e-01
1.09000e+04,1.41470e-01,6.02130e-02,1.63715e+02,2.51190e-01
1.10000e+04,1.38358e-01,5.26820e-02,1.87374e+02,1.88309e-01
1.11000e+04,1.66935e-01,1.04971e-01,1.83395e+02,2.02383e-01
1.12000e+04,1.27367e+00,2.81283e-01,1.99549e+02,1.01379e+00
1.13000e+04,2.78360e-01,1.00776e-01,1.96631e+02,1.44016e-01
1.14000e+04,2.27115e-01,9.83618e-02,2.29550e+02,4.23994e-01
1.15000e+04,1.28158e-01,4.93966e-02,2.60291e+02,3.63434e-01
1.16000e+04,2.88824e-01,1.02966e-01,2.97346e+02,8.46677e-01
1.17000e+04,2.23478e-01,8.76171e-02,2.91285e+02,3.53539e-01
1.18000e+04,2.66820e-01,1.03174e-01,3.04873e+02,3.12230e-01
1.19000e+04,4.32414e-01,1.46532e-01,2.96960e+02,9.83293e-01
1.20000e+04,3.31638e-01,1.82806e-01,2.49901e+02,5.56002e-01
1.21000e+04,5.21322e-01,2.67660e-01,2.13940e+02,5.80584e-01
1.22000e+04,5.46419e-01,2.37190e-01,1.66811e+02,5.64552e-01
1.23000e+04,1.39790e+00,3.23632e-01,1.16498e+02,3.30423e+00
1.24000e+04,1.26070e+00,4.63560e-01,7.63295e+01,1.28230e+00
1.25000e+04,1.49097e+00,4.40732e-01,6.04704e+01,2.16194e+00
1.26000e+04,5.73042e-01,4.17452e-01,2.91798e+01,1.23254e+00
1.27000e+04,4.76464e-01,1.92077e-01,4.74460e+00,5.38516e-01
1.28000e+04,2.43960e-01,1.05519e-01,5.24917e+00,1.66157e-01
1.29000e+04,1.17014e-01,4.34017e-02,2.34211e+00,2.23147e-01
1.30000e+04,1.42970e-01,7.86071e-02,3.66418e+01,1.70053e-01
1.31000e+04,1.22798e-01,5.72972e-02,5.53141e+01,6.54630e-02
1.32000e+04,1.38607e-01,6.15522e-02,1.04795e+02,6.49414e-02
1.33000e+04,1.40874e-01,2.95897e-02,9.65664e+01,1.19211e-01
1.34000e+04,1.27997e-01,5.47985e-02,1.77831e+02,5.64097e-02
1.35000e+04,9.22146e-02,4.05036e-02,2.52373e+02,9.72396e-02
1.36000e+04,1.24140e-01,4.68569e-02,3.00083e+02,1.45192e-01
1.37000e+04,5.24732e-02,2.33378e-02,3.55024e+02,9.12792e-02
1.38000e+04,6.26004e-02,2.41755e-02,3.71968e+02,1.78344e-01
1.39000e+04,1.07070e-01,4.49598e-02,3.69446e+02,5.51436e-02
1.40000e+04,1.45033e-01,4.45855e-02,3.99711e+02,5.94750e-02
1.41000e+04,1.50610e-01,6.59641e-02,3.89526e+02,1.52547e-01
1.42000e+04,2.08427e-01,7.92891e-02,3.89496e+02,7.12515e-02
1.43000e+04,1.80038e-01,6.68147e-02,3.78225e+02,1.90108e-01
1.44000e+04,1.89644e-01,7.02289e-02,3.87785e+02,1.53387e-01
1.45000e+04,1.78386e-01,6.44901e-02,3.72349e+02,1.40313e-01
1.46000e+04,2.34044e-01,7.06348e-02,3.46161e+02,2.00590e-01
1.47000e+04,1.48957e-01,5.51497e-02,3.35244e+02,1.06915e-01
1.48000e+04,1.95680e-01,7.49583e-02,3.39191e+02,2.88366e-01
1.49000e+04,2.35725e-01,8.98562e-02,3.24908e+02,2.05631e-01
1.50000e+04,6.17583e-02,3.31994e-02,2.83859e+02,6.01908e-02
