iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.52219e-01,4.26528e-01,1.46873e+02,6.80526e+00
2.00000e+02,9.77680e-01,5.53850e-01,1.63303e+02,8.59434e+00
3.00000e+02,5.99619e-01,3.20365e-01,1.73983e+02,3.38536e+00
4.00000e+02,7.22596e-01,3.01860e-01,3.98536e+02,4.70604e+00
5.00000e+02,8.35445e-01,3.39512e-01,-3.69464e+02,9.53677e+00
6.00000e+02,6.17454e-01,2.94447e-01,1.43248e+02,3.15482e+00
7.00000e+02,4.57603e-01,1.54697e-01,-8.87816e+00,5.71404e+00
8.00000e+02,5.69525e-01,1.62645e-01,2.50574e+02,3.39142e+00
9.00000e+02,4.35666e-01,1.81951e-01,-2.08270e+02,2.79015e+00
1.00000e+03,2.77779e-01,1.63372e-01,1.35991e+02,2.67142e+00
1.10000e+03,1.97359e-01,1.03844e-01,2.19824e+01,5.20526e-01
1.20000e+03,4.44698e-01,1.49681e-01,-9.55755e+01,2.98492e+00
1.30000e+03,5.73440e-01,1.59026e-01,5.90975e+01,4.59679e+00
1.40000e+03,2.60567e-01,1.35388e-01,1.40161e+02,8.61589e-01
1.50000e+03,2.36215e-01,1.22805e-01,-9.96791e+00,6.51240e-01
1.60000e+03,1.65690e-01,5.34788e-02,6.49232e-01,3.14880e-01
1.70000e+03,1.64720e-01,6.40579e-02,-2.45725e+01,3.43992e-01
1.80000e+03,1.57614e-01,7.17134e-02,1.67468e+01,3.23902e-01
1.90000e+03,1.04731e-01,5.14608e-02,4.03260e+00,2.66157e-01
2.00000e+03,9.71216e-02,4.77896e-02,2.53701e+01,2.47581e-01
2.10000e+03,7.81758e-02,4.65425e-02,3.25445e+01,1.64312e-01
2.20000e+03,5.96287e-02,2.21591e-02,3.17145e+01,1.58513e-01
2.30000e+03,3.14205e-02,1.87019e-02,2.49309e+01,1.26313e-01
2.40000e+03,2.50852e-02,6.38077e-03,4.43235e+01,7.05538e-02
2.50000e+03,2.15736e-02,6.19585e-03,4.65880e+01,3.39529e-02
2.60000e+03,4.18533e-02,1.87098e-02,3.44570e+01,1.52058e-01
2.70000e+03,6.04670e-02,1.57566e-02,5.58868e+01,1.53973e-01
2.80000e+03,2.49803e-02,1.31874e-02,4.25731e+01,1.84765e-01
2.90000e+03,2.89610e-02,1.15974e-02,6.09230e+01,6.68633e-02
3.00000e+03,3.56162e-02,1.50862e-02,6.87383e+01,1.66426e-01
3.10000e+03,5.27609e-02,2.17275e-02,9.36767e+01,1.34710e-01
3.20000e+03,7.32772e-02,2.89210e-02,1.12095e+02,2.04744e-01
3.30000e+03,7.23920e-02,2.80299e-02,2.31604e+02,2.18564e-01
3.40000e+03,5.19668e-02,1.17592e-02,2.10409e+02,1.82025e-01
3.50000e+03,4.52176e-02,1.39356e-02,2.03516e+02,1.11722e-01
3.60000e+03,5.43343e-02,1.69774e-02,1.99186e+02,1.71837e-01
3.70000e+03,5.91384e-02,1.94133e-02,1.94620e+02,1.93655e-01
3.80000e+03,4.53340e-02,1.38635e-02,2.01665e+02,2.50157e-01
3.90000e+03,3.16014e-02,1.16871e-02,1.58805e+02,1.79541e-01
4.00000e+03,4.47044e-02,1.18377e-02,1.40150e+02,9.05499e-02
4.10000e+03,3.02002e-02,1.50143e-02,1.56924e+02,1.53534e-01
4.20000e+03,2.68345e-02,8.65354e-03,5.42403e+01,1.09596e-01
4.30000e+03,1.92048e-02,7.60387e-03,6.12239e+01,9.20324e-02
4.40000e+03,3.01079e-02,1.07521e-02,-7.21964e+00,1.20614e-01
4.50000e+03,4.59002e-02,1.59585e-02,-1.49930e+01,2.09220e-01
4.60000e+03,5.53663e-02,2.10913e-02,-3.41547e+01,2.08896e-01
4.70000e+03,6.84832e-02,3.01355e-02,-7.86102e+01,3.83357e-01
4.80000e+03,4.49445e-02,1.17165e-02,-1.71386e+02,2.34352e-01
4.90000e+03,3.67855e-02,1.24862e-02,-1.29378e+02,2.02169e-01
5.00000e+03,3.62178e-02,1.18448e-02,-6.92417e+01,1.08644e-01
5.10000e+03,2.85147e-02,9.16157e-03,-1.19253e+02,2.32280e-01
5.20000e+03,5.16265e-02,2.21936e-02,-2.41499e+02,4.05863e-01
