iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,3.89824e+00,1.81673e+00,2.72055e+02,5.84655e+00
2.00000e+02,2.31929e+00,7.36883e-01,2.22654e+02,2.45931e+00
3.00000e+02,1.56421e+00,5.60912e-01,1.74287e+02,1.71675e+00
4.00000e+02,1.58304e+00,4.94431e-01,1.64171e+02,1.43186e+00
5.00000e+02,3.63196e+00,8.67809e-01,1.01728e+02,4.89241e+00
6.00000e+02,2.38133e+00,9.30178e-01,1.58480e+02,2.03353e+00
7.00000e+02,1.00431e+00,3.90011e-01,1.60344e+02,9.42463e-01
8.00000e+02,4.26293e-01,1.74388e-01,1.51031e+02,3.55709e-01
9.00000e+02,2.52087e-01,7.08469e-02,1.64009e+02,2.10370e-01
1.00000e+03,1.96005e-01,7.81401e-02,1.90573e+02,1.15279e-01
1.10000e+03,1.13651e-01,4.10234e-02,1.77740e+02,1.02086e-01
1.20000e+03,1.45917e-01,4.65605e-02,1.99667e+02,1.39094e-01
1.30000e+03,2.83902e-01,9.56576e-02,1.97664e+02,3.00922e-01
1.40000e+03,3.38236e-01,8.22097e-02,2.17138e+02,3.79457e-01
1.50000e+03,1.34135e-01,6.40766e-02,2.52016e+02,1.16612e-01
1.60000e+03,1.96971e-01,7.66844e-02,3.00089e+02,1.49870e-01
1.70000e+03,1.91833e-01,7.53859e-02,3.04938e+02,1.46102e-01
1.80000e+03,1.98138e-01,5.74790e-02,3.10384e+02,2.19717e-01
1.90000e+03,1.92005e-01,8.26784e-02,2.92758e+02,1.00551e-01
2.00000e+03,2.07990e-01,5.72227e-02,2.41110e+02,1.50808e-01
2.10000e+03,1.80147e-01,6.10118e-02,2.11234e+02,2.52916e-01
2.20000e+03,1.88605e-01,6.69180e-02,1.49371e+02,2.89178e-01
2.30000e+03,1.48152e-01,3.93458e-02,1.13906e+02,1.69197e-01
2.40000e+03,2.57334e-01,1.51623e-01,6.22736e+01,2.54690e-01
2.50000e+03,1.20079e-01,6.27831e-02,4.88506e+01,9.43722e-02
2.60000e+03,1.61483e-01,4.70554e-02,1.94090e+01,1.21311e-01
2.70000e+03,2.34444e-01,9.96749e-02,-1.29322e+00,1.27908e-01
2.80000e+03,1.58681e-01,5.57884e-02,1.15990e+01,1.18231e-01
2.90000e+03,1.28916e-01,5.55382e-02,-6.27775e+00,1.77097e-01
3.00000e+03,1.82341e-01,7.90414e-02,5.45495e+01,3.59482e-01
3.10000e+03,1.68639e-01,5.07669e-02,3.65017e+01,2.28016e-01
3.20000e+03,1.04237e-01,4.59887e-02,1.00334e+02,2.22955e-01
3.30000e+03,1.60452e-01,6.47442e-02,1.08402e+02,1.45449e-01
3.40000e+03,1.73744e-01,6.51749e-02,2.04301e+02,1.34772e-01
3.50000e+03,1.45077e-01,5.41211e-02,2.71483e+02,2.35383e-01
3.60000e+03,1.63961e-01,6.32818e-02,2.93597e+02,1.22254e-01
3.70000e+03,1.46039e-01,5.63712e-02,3.46371e+02,1.02415e-01
3.80000e+03,2.12097e-01,1.10063e-01,3.74901e+02,1.68960e-01
3.90000e+03,1.02302e-01,3.18375e-02,3.66317e+02,1.07964e-01
4.00000e+03,1.77763e-01,5.33238e-02,3.99365e+02,1.47139e-01
4.10000e+03,1.33186e-01,5.07955e-02,3.95525e+02,2.15908e-01
4.20000e+03,8.81381e-02,3.26186e-02,3.94598e+02,5.46268e-02
4.30000e+03,2.26965e-01,8.47798e-02,3.82539e+02,2.52335e-01
4.40000e+03,1.63252e-01,5.75054e-02,3.93015e+02,1.41329e-01
4.50000e+03,1.91583e-01,3.80962e-02,3.82034e+02,1.84898e-01
4.60000e+03,1.93653e-01,4.84609e-02,3.31641e+02,1.79641e-01
4.70000e+03,1.76317e-01,5.10590e-02,3.40608e+02,1.14995e-01
