iteration,mean_tau,std_tau,mean_p,std_p
7.90000e+03,4.82154e-02,1.38853e-02,4.42495e+02,8.57509e-02
8.00000e+03,6.14145e-02,2.80667e-02,3.84325e+02,1.78187e-01
8.10000e+03,8.36395e-02,4.44033e-02,3.98150e+02,2.61859e-01
8.20000e+03,1.06587e-01,3.75175e-02,4.29642e+02,3.45090e-01
8.30000e+03,1.17274e-01,4.41905e-02,4.57295e+02,5.01551e-01
8.40000e+03,1.00689e-01,3.37018e-02,4.54408e+02,1.43675e-01
8.50000e+03,7.18028e-02,2.81855e-02,4.42901e+02,5.78065e-01
8.60000e+03,4.14766e-02,1.76743e-02,4.06866e+02,1.79327e-01
8.70000e+03,3.70078e-02,1.28394e-02,4.39172e+02,2.56896e-01
8.80000e+03,2.75009e-02,1.05468e-02,4.31666e+02,2.10373e-01
8.90000e+03,1.58446e-02,5.56441e-03,4.13115e+02,6.71634e-02
9.00000e+03,1.32677e-02,5.56859e-03,3.52514e+02,8.66144e-02
9.10000e+03,1.53821e-02,1.02293e-02,3.54365e+02,5.49108e-02
9.20000e+03,2.43785e-02,1.60683e-02,3.46371e+02,7.65953e-02
9.30000e+03,2.57485e-02,1.29652e-02,2.73974e+02,1.05369e-01
9.40000e+03,2.78085e-02,1.26841e-02,3.07650e+02,7.93301e-02
9.50000e+03,2.63180e-02,1.20409e-02,2.72246e+02,5.66240e-02
9.60000e+03,2.32693e-02,1.28923e-02,2.78524e+02,4.02261e-02
9.70000e+03,1.75411e-02,8.43173e-03,2.79530e+02,5.02077e-02
9.80000e+03,1.42626e-02,8.19844e-03,2.87434e+02,2.10674e-01
9.90000e+03,1.21688e-02,5.87230e-03,2.28034e+02,1.82720e-01
1.00000e+04,8.63102e-03,3.36973e-03,2.10660e+02,2.37867e-01
1.01000e+04,1.08991e-02,4.26398e-03,1.93451e+02,9.31354e-02
1.02000e+04,2.57476e-02,8.91644e-03,1.79746e+02,6.75597e-02
1.03000e+04,3.52191e-02,9.32721e-03,1.37260e+02,3.43820e-02
1.04000e+04,3.84443e-02,1.91269e-02,7.59283e+01,1.26453e-01
1.05000e+04,3.36325e-02,1.45228e-02,3.39047e+01,9.07411e-02
1.06000e+04,3.70162e-02,1.08515e-02,2.22774e+01,3.45121e-01
1.07000e+04,3.69703e-02,1.33989e-02,2.56185e+01,1.09746e-01
1.08000e+04,2.95783e-02,1.52079e-02,8.53172e+00,9.90380e-02
1.09000e+04,2.25679e-02,7.86752e-03,7.41528e+00,1.14009e-01
1.10000e+04,2.22280e-02,1.02059e-02,6.76318e+00,8.76132e-02
1.11000e+04,2.47889e-02,7.18527e-03,1.71983e+01,1.51433e-01
1.12000e+04,4.38762e-02,2.11463e-02,1.01897e+01,1.40700e-01
1.13000e+04,3.75228e-02,1.34905e-02,1.02579e+01,2.70588e-01
1.14000e+04,2.48734e-02,1.12799e-02,6.99773e+00,5.12386e-02
1.15000e+04,3.96168e-02,1.73188e-02,4.88848e+00,1.35418e-01
1.16000e+04,3.65438e-02,1.34714e-02,1.79239e+01,2.13431e-01
1.17000e+04,3.06648e-02,1.12339e-02,1.67683e+01,1.24084e-01
1.18000e+04,4.16958e-02,1.60970e-02,1.79032e+01,8.89779e-02
1.19000e+04,4.39080e-02,2.61451e-02,1.82236e+01,8.35331e-02
1.20000e+04,4.01805e-02,2.17959e-02,4.98730e+01,1.61172e-01
1.21000e+04,3.25139e-02,1.67039e-02,2.87276e+01,8.40058e-02
1.22000e+04,3.81007e-02,1.73701e-02,4.10594e+01,1.33891e-01
1.23000e+04,1.91821e-02,7.92242e-03,4.88221e+01,1.20254e-01
1.24000e+04,2.06080e-02,1.12219e-02,3.63105e+01,5.17849e-02
1.25000e+04,2.29678e-02,9.15828e-03,4.87576e+01,5.92493e-02
1.26000e+04,3.56421e-02,1.73844e-02,8.07468e+01,1.27334e-01
1.27000e+04,3.76000e-02,1.32340e-02,6.16488e+01,3.96447e-01
1.28000e+04,4.31085e-02,1.21606e-02,6.08745e+01,1.27976e-01
1.29000e+04,1.98689e-02,7.71769e-03,9.26798e+01,1.86513e-01
1.30000e+04,2.56907e-02,9.43507e-03,1.09183e+02,1.34965e-01
1.31000e+04,3.15188e-02,7.31937e-03,1.15636e+02,3.57619e-01
1.32000e+04,7.04406e-02,2.03705e-02,1.56209e+02,2.81865e-01
1.33000e+04,3.79751e-02,1.27413e-02,2.31621e+02,2.03603e-01
1.34000e+04,3.90609e-02,2.19426e-02,2.27320e+02,1.74984e-01
1.35000e+04,3.16543e-02,1.78360e-02,2.36773e+02,7.81276e-02
1.36000e+04,3.49458e-02,1.84284e-02,1.75726e+02,2.55539e-01
1.37000e+04,5.36128e-02,2.34698e-02,2.47008e+02,2.57158e-01
1.38000e+04,7.78391e-02,1.79812e-02,2.22435e+02,2.04148e-01
1.39000e+04,6.24092e-02,2.68814e-02,1.35194e+02,2.81125e-01
1.40000e+04,4.89047e-02,2.27898e-02,1.00231e+02,8.95918e-02
1.41000e+04,4.28719e-02,2.04740e-02,3.17771e+01,9.51198e-02
1.42000e+04,7.91523e-02,3.87617e-02,2.90992e+01,3.19662e-01
1.43000e+04,7.53810e-02,2.26176e-02,9.35522e+01,4.97622e-01
1.44000e+04,5.60094e-02,2.21526e-02,-7.60054e+01,2.21217e-01
1.45000e+04,6.54757e-02,2.49640e-02,-1.23517e+02,2.53132e-01
1.46000e+04,8.06857e-02,3.46120e-02,-1.64227e+02,9.13489e-01
1.47000e+04,8.05024e-02,3.46332e-02,-1.62359e+02,2.99923e-01
1.48000e+04,7.76135e-02,3.22470e-02,-1.97882e+02,1.53964e-01
1.49000e+04,3.87211e-01,1.46417e-01,-2.11997e+02,2.83537e+00
1.50000e+04,3.29065e-01,8.41628e-02,-3.07837e+02,2.64533e+00
1.51000e+04,4.78700e-01,1.62129e-01,-2.80365e+02,3.81543e+00
1.52000e+04,3.80249e-01,1.54539e-01,-2.66592e+02,4.86198e+00
1.53000e+04,1.86340e-01,8.39961e-02,-3.04990e+02,8.22719e-01
1.54000e+04,2.69372e-01,6.77082e-02,-3.99487e+02,1.37178e+00
1.55000e+04,1.77230e-01,5.90149e-02,-3.18580e+02,4.92774e-01
1.56000e+04,1.01000e-01,3.43924e-02,-3.36839e+02,2.01861e-01
1.57000e+04,8.10845e-02,4.59993e-02,-3.84799e+02,2.84767e-01
1.58000e+04,1.13502e-01,5.71355e-02,-3.53351e+02,4.28614e-01
1.59000e+04,8.27731e-02,3.58543e-02,-3.71409e+02,3.41948e-01
1.60000e+04,2.73822e-02,1.10473e-02,-3.98191e+02,6.42900e-02
1.61000e+04,1.74368e-02,7.36529e-03,-3.65207e+02,1.15302e-01
1.62000e+04,4.26692e-02,1.21323e-02,-2.92226e+02,1.39110e-01
