iteration,mean_tau,std_tau,mean_p,std_p
7.90000e+03,2.33835e-02,1.19413e-02,2.54974e+02,1.17983e-01
8.00000e+03,1.00155e-02,2.52727e-03,2.67187e+02,1.36916e-01
8.10000e+03,1.90180e-02,1.01100e-02,2.70157e+02,2.22843e-01
8.20000e+03,1.00076e-02,4.45953e-03,2.75963e+02,1.29932e-01
8.30000e+03,1.61616e-02,7.52976e-03,2.96388e+02,1.16534e-01
8.40000e+03,2.44914e-02,8.22585e-03,3.00937e+02,6.53882e-02
8.50000e+03,3.52300e-02,1.55999e-02,2.89294e+02,2.95570e-01
8.60000e+03,2.19634e-02,1.10606e-02,2.54454e+02,1.57435e-01
8.70000e+03,5.00540e-02,2.39223e-02,2.77059e+02,2.43812e-01
8.80000e+03,2.38058e-02,7.20442e-03,2.41540e+02,1.50089e-01
8.90000e+03,1.89584e-02,7.30707e-03,2.52329e+02,9.81560e-02
9.00000e+03,2.98565e-02,9.86011e-03,2.89710e+02,2.80072e-01
9.10000e+03,8.37431e-03,3.98200e-03,2.40440e+02,8.59440e-02
9.20000e+03,2.64653e-02,1.09700e-02,2.57668e+02,1.22926e-01
9.30000e+03,1.54613e-02,5.85700e-03,2.17550e+02,2.52163e-01
9.40000e+03,3.47948e-02,1.26895e-02,2.27906e+02,1.16113e-01
9.50000e+03,2.26179e-02,8.50604e-03,2.22266e+02,1.20823e-01
9.60000e+03,1.36580e-02,4.47557e-03,2.09783e+02,4.24381e-02
9.70000e+03,2.06200e-02,6.87231e-03,2.12173e+02,8.29557e-02
9.80000e+03,1.96717e-02,6.25110e-03,2.02257e+02,1.60432e-01
9.90000e+03,1.78369e-02,6.37190e-03,1.99784e+02,7.77436e-02
1.00000e+04,2.91982e-02,1.00215e-02,1.94305e+02,3.03140e-01
1.01000e+04,1.88521e-02,8.62744e-03,1.49675e+02,7.21151e-02
1.02000e+04,1.80849e-02,8.25809e-03,1.42003e+02,1.81892e-01
1.03000e+04,2.51442e-02,7.24413e-03,1.06231e+02,1.76681e-01
1.04000e+04,1.28597e-02,6.99624e-03,7.01548e+01,1.99471e-01
1.05000e+04,1.23331e-02,6.17318e-03,3.73101e+01,1.84116e-01
1.06000e+04,1.67852e-02,4.42322e-03,2.39907e+01,7.17402e-02
1.07000e+04,2.65465e-02,9.20705e-03,1.90903e+01,2.27995e-01
1.08000e+04,3.89643e-02,1.49608e-02,1.11882e+01,1.00018e-01
1.09000e+04,4.00503e-02,1.20429e-02,1.56693e+01,1.16491e-01
1.10000e+04,4.95044e-02,1.37792e-02,5.09810e+00,7.04411e-02
1.11000e+04,5.13771e-02,2.53909e-02,2.66872e+01,4.97526e-01
1.12000e+04,8.26381e-02,3.17247e-02,-5.43062e+00,4.17217e-01
1.13000e+04,9.44651e-02,3.52227e-02,1.07860e+00,8.18556e-01
1.14000e+04,4.48685e-02,1.41616e-02,-2.38432e+01,2.52596e-01
1.15000e+04,4.29449e-02,1.54285e-02,1.11970e+01,3.63809e-01
1.16000e+04,4.04660e-02,1.53297e-02,1.83057e+01,1.42111e-01
1.17000e+04,2.51727e-02,1.15715e-02,7.20600e+00,2.00073e-01
1.18000e+04,3.21969e-02,1.60327e-02,2.09114e+01,2.56796e-01
1.19000e+04,1.59222e-02,4.58407e-03,2.51941e+01,1.54616e-01
1.20000e+04,3.11382e-02,1.33201e-02,2.85613e+01,1.02581e-01
1.21000e+04,3.82312e-02,1.88480e-02,3.59449e+01,1.79686e-01
1.22000e+04,4.92312e-02,2.51052e-02,3.56449e+01,2.16456e-01
1.23000e+04,4.91956e-02,2.01413e-02,3.56667e+01,1.76352e-01
1.24000e+04,4.31829e-02,1.65764e-02,3.82162e+01,3.92916e-01
1.25000e+04,1.18094e-01,5.04104e-02,3.28949e+01,5.34406e-01
1.26000e+04,8.60904e-02,2.94759e-02,2.00990e+00,4.93131e-01
1.27000e+04,5.51934e-02,1.46761e-02,5.92079e+01,2.25749e-01
1.28000e+04,5.50473e-02,1.85804e-02,3.57789e+01,2.48881e-01
1.29000e+04,3.93464e-02,1.96102e-02,4.57748e+01,1.24457e-01
1.30000e+04,2.61870e-02,1.06871e-02,1.11361e+02,1.81854e-01
1.31000e+04,2.48863e-02,9.93823e-03,1.24421e+02,2.30948e-01
1.32000e+04,2.41598e-02,8.59018e-03,1.35274e+02,1.48963e-01
1.33000e+04,3.07137e-02,1.58273e-02,2.34741e+02,2.07102e-01
1.34000e+04,4.60754e-02,2.30105e-02,2.18078e+02,1.95227e-01
1.35000e+04,4.33251e-02,2.10374e-02,1.91370e+02,1.78048e-01
1.36000e+04,3.21854e-02,1.25016e-02,1.82100e+02,2.47204e-01
1.37000e+04,4.76457e-02,1.49070e-02,2.10773e+02,3.32098e-01
1.38000e+04,2.06038e-02,8.37178e-03,2.15618e+02,2.46052e-01
1.39000e+04,1.95696e-02,6.88451e-03,1.56262e+02,4.35916e-02
1.40000e+04,2.35051e-02,7.86321e-03,1.22166e+02,1.70600e-01
1.41000e+04,2.72930e-02,1.05986e-02,9.86721e+01,1.55448e-01
1.42000e+04,4.05587e-02,1.72942e-02,8.17567e+01,1.72714e-01
1.43000e+04,2.36187e-02,7.04824e-03,9.06965e+01,1.47008e-01
1.44000e+04,1.99150e-02,5.37395e-03,-6.69758e-01,2.64691e-01
1.45000e+04,2.12413e-01,4.79743e-02,-6.95262e+01,1.91738e+00
1.46000e+04,4.29099e-01,1.25826e-01,7.39253e+01,2.19701e+00
1.47000e+04,5.78927e-01,2.18460e-01,9.06327e+00,5.43632e+00
1.48000e+04,2.43060e-01,1.20234e-01,-2.00596e+01,1.30696e+00
1.49000e+04,1.51601e-01,9.11299e-02,-1.06270e+02,3.15480e-01
1.50000e+04,2.36811e-01,6.15763e-02,-1.53170e+02,8.34506e-01
1.51000e+04,1.73988e-01,4.41323e-02,-1.97711e+02,3.67288e-01
1.52000e+04,1.11991e-01,3.85442e-02,-1.15984e+02,1.88111e-01
1.53000e+04,8.96131e-02,1.93479e-02,-1.88778e+02,3.57563e-01
1.54000e+04,9.40167e-02,3.24516e-02,-2.18283e+02,3.00147e-01
1.55000e+04,9.18579e-02,4.14962e-02,-9.88908e+01,2.43275e-01
1.56000e+04,7.41711e-02,3.35315e-02,-2.38531e+02,1.49709e-01
1.57000e+04,5.84687e-02,2.20292e-02,-2.34640e+02,1.88140e-01
1.58000e+04,4.83417e-02,1.99376e-02,-2.10448e+02,2.64738e-01
1.59000e+04,2.26774e-02,1.08259e-02,-1.23637e+02,1.27548e-01
1.60000e+04,2.35075e-02,8.31406e-03,-1.09301e+02,1.79209e-01
1.61000e+04,1.94177e-02,7.27535e-03,-1.10256e+02,6.43599e-02
1.62000e+04,2.68225e-02,8.89697e-03,-1.00086e+02,1.33718e-01
1.63000e+04,2.49572e-02,1.09694e-02,-6.00183e+01,1.11992e-01
1.64000e+04,2.96572e-02,1.12824e-02,-5.20520e+01,2.11761e-01
1.65000e+04,2.64082e-02,9.24329e-03,-4.76385e+01,1.59602e-01
1.66000e+04,1.67234e-02,6.70369e-03,-4.05822e+01,1.08794e-01
1.67000e+04,2.06086e-02,7.59710e-03,2.85360e+01,1.42047e-01
1.68000e+04,2.08427e-02,8.52249e-03,2.29353e+01,1.62989e-01
1.69000e+04,2.38522e-02,1.29128e-02,5.85422e+01,2.28038e-01
1.70000e+04,5.46173e-02,2.51513e-02,1.00904e+02,1.45165e-01
1.71000e+04,3.85354e-02,1.47813e-02,1.64965e+02,2.01687e-01
1.72000e+04,2.58262e-02,1.07375e-02,1.66067e+02,3.25235e-01
1.73000e+04,1.38874e-02,5.61974e-03,1.91846e+02,1.91895e-01
