iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,3.88220e+00,1.78781e+00,1.51647e+02,5.59348e+00
2.00000e+02,2.84896e+00,7.59825e-01,9.12848e+01,1.84342e+00
3.00000e+02,2.92214e+00,1.06302e+00,8.56888e+01,3.80333e+00
4.00000e+02,3.65487e+00,1.59462e+00,5.57826e+01,4.62176e+00
5.00000e+02,2.59112e+00,1.12185e+00,7.72719e+01,2.78337e+00
6.00000e+02,2.21884e+00,8.85544e-01,1.19247e+02,2.20658e+00
7.00000e+02,2.05458e+00,6.82230e-01,5.66499e+01,1.90144e+00
8.00000e+02,2.22430e+00,7.51417e-01,5.90352e+01,2.56436e+00
9.00000e+02,7.75781e-01,3.21484e-01,5.44681e+01,6.64097e-01
1.00000e+03,2.85627e-01,1.21188e-01,6.91255e+01,2.42972e-01
1.10000e+03,3.82729e-01,1.04316e-01,1.02712e+02,4.57512e-01
1.20000e+03,2.99824e-01,1.27095e-01,9.10641e+01,1.85023e-01
1.30000e+03,2.14919e-01,7.30358e-02,9.81115e+01,2.11125e-01
1.40000e+03,1.77439e-01,7.31499e-02,1.13653e+02,1.77347e-01
1.50000e+03,1.84316e-01,6.11337e-02,1.36842e+02,6.74887e-02
1.60000e+03,1.41580e-01,5.94833e-02,1.74736e+02,2.84064e-01
1.70000e+03,1.19291e-01,4.71440e-02,1.67996e+02,1.00547e-01
1.80000e+03,9.10815e-02,4.20430e-02,1.62849e+02,1.13672e-01
1.90000e+03,1.57275e-01,5.78220e-02,1.58395e+02,6.00344e-02
2.00000e+03,1.50285e-01,6.39380e-02,1.04904e+02,2.87696e-01
2.10000e+03,2.25629e-01,7.08494e-02,9.06452e+01,1.79711e-01
2.20000e+03,1.94787e-01,8.28064e-02,8.15334e+01,1.76136e-01
2.30000e+03,2.46155e-01,1.05356e-01,4.90863e+01,1.88640e-01
2.40000e+03,2.18567e-01,8.02723e-02,9.40066e+00,1.25906e-01
2.50000e+03,2.38038e-01,7.25729e-02,1.14105e+01,1.99189e-01
2.60000e+03,2.57327e-01,1.19139e-01,-1.19144e+01,2.79512e-01
2.70000e+03,2.70765e-01,9.97476e-02,-1.37360e+00,2.48859e-01
2.80000e+03,2.24643e-01,7.87768e-02,-3.03350e+01,1.36164e-01
2.90000e+03,3.44040e-01,1.42959e-01,-5.64773e+01,1.58211e-01
3.00000e+03,3.43840e-01,7.90528e-02,9.75416e+00,1.80596e-01
3.10000e+03,2.66288e-01,5.37972e-02,2.48125e-01,1.83314e-01
3.20000e+03,2.28388e-01,6.87156e-02,2.19848e+01,1.46698e-01
3.30000e+03,1.98140e-01,3.96023e-02,6.75889e+01,8.48682e-02
3.40000e+03,2.73832e-01,1.04874e-01,9.64259e+01,1.43659e-01
3.50000e+03,2.81422e-01,1.00094e-01,1.31998e+02,2.52699e-01
3.60000e+03,2.10970e-01,8.49068e-02,1.40048e+02,1.50913e-01
3.70000e+03,2.01687e-01,6.74959e-02,1.73893e+02,1.46214e-01
3.80000e+03,2.12837e-01,8.39136e-02,1.76655e+02,2.41788e-01
3.90000e+03,1.26085e-01,3.84317e-02,1.98159e+02,1.32025e-01
4.00000e+03,9.01429e-02,3.06065e-02,1.85823e+02,9.55983e-02
4.10000e+03,1.31761e-01,4.43723e-02,2.09471e+02,1.66674e-01
4.20000e+03,5.12324e-02,2.03348e-02,2.13475e+02,7.59844e-02
4.30000e+03,8.86752e-02,3.45105e-02,1.94651e+02,1.07494e-01
4.40000e+03,8.76695e-02,5.76113e-02,2.00826e+02,1.05470e-01
4.50000e+03,1.12055e-01,7.06311e-02,2.01943e+02,1.38496e-01
4.60000e+03,9.32897e-02,5.57964e-02,1.73909e+02,7.36921e-02
4.70000e+03,1.16874e-01,4.66010e-02,1.80222e+02,7.86746e-02
4.80000e+03,9.10696e-02,3.94556e-02,1.44490e+02,7.67527e-02
4.90000e+03,8.87407e-02,3.34153e-02,1.43670e+02,6.88254e-02
5.00000e+03,1.70807e-01,6.47144e-02,1.33101e+02,2.25352e-01
5.10000e+03,1.60217e-01,6.24340e-02,1.45164e+02,7.32428e-02
5.20000e+03,9.21337e-02,3.20284e-02,1.07186e+02,5.14496e-02
5.30000e+03,8.40889e-02,3.18005e-02,8.13470e+01,1.53752e-01
5.40000e+03,4.25500e-02,2.23081e-02,7.38072e+01,9.14532e-02
5.50000e+03,1.02860e-01,4.31143e-02,7.18140e+01,1.35225e-01
5.60000e+03,9.11798e-02,3.50391e-02,6.77888e+01,5.71758e-02
5.70000e+03,7.46364e-02,3.21993e-02,7.26390e+01,9.08485e-02
5.80000e+03,6.25094e-02,2.61110e-02,7.31332e+01,9.02992e-02
5.90000e+03,9.75917e-02,2.97744e-02,7.45040e+01,1.43037e-01
