iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.51429e-01,4.28606e-01,5.39498e+01,6.88005e+00
2.00000e+02,9.82111e-01,5.57213e-01,2.42613e+02,1.08401e+01
3.00000e+02,5.48362e-01,2.74298e-01,-4.82421e+01,3.30037e+00
4.00000e+02,4.91019e-01,1.90355e-01,-4.90719e+01,3.86388e+00
5.00000e+02,1.01384e+00,3.81106e-01,3.97486e+01,7.79407e+00
6.00000e+02,7.28968e-01,2.17975e-01,2.76100e+02,6.87394e+00
7.00000e+02,4.49617e-01,1.79401e-01,-3.79646e+02,3.79884e+00
8.00000e+02,5.43168e-01,2.40758e-01,-3.23806e+02,3.68084e+00
9.00000e+02,2.76415e-01,1.39004e-01,2.66272e+02,2.52129e+00
1.00000e+03,3.26717e-01,1.47132e-01,4.95864e+01,1.54651e+00
1.10000e+03,3.14932e-01,1.20965e-01,-1.32462e+00,9.24864e-01
1.20000e+03,3.17233e-01,9.14672e-02,4.09758e+00,9.16615e-01
1.30000e+03,2.31877e-01,6.85490e-02,-3.44168e+01,9.62675e-01
1.40000e+03,1.32023e-01,5.90969e-02,-2.68554e+01,2.16457e-01
1.50000e+03,8.79880e-02,2.64448e-02,4.64566e-01,4.53782e-01
1.60000e+03,5.15867e-02,1.63225e-02,1.23415e+01,8.70945e-02
1.70000e+03,9.10901e-02,3.31709e-02,-1.26236e+01,2.00909e-01
1.80000e+03,6.65401e-02,2.61039e-02,-6.15114e+00,1.24992e-01
1.90000e+03,3.63493e-02,2.19141e-02,1.93336e+01,3.23958e-01
2.00000e+03,5.06520e-02,1.84097e-02,8.95998e+00,2.96493e-01
2.10000e+03,4.53050e-02,1.60768e-02,3.40395e+01,9.26105e-02
2.20000e+03,4.17541e-02,1.62662e-02,-1.49866e+01,2.06851e-01
2.30000e+03,3.36715e-02,1.28120e-02,1.04300e+01,1.48503e-01
2.40000e+03,2.19077e-02,8.75551e-03,3.10346e+00,8.79169e-02
2.50000e+03,5.18455e-02,2.46169e-02,3.01120e+01,2.18786e-01
2.60000e+03,2.74777e-02,9.27496e-03,3.75911e+01,1.70039e-01
2.70000e+03,3.14488e-02,1.22465e-02,2.39626e+01,2.26251e-01
2.80000e+03,2.55243e-02,9.80431e-03,3.60033e+01,1.44072e-01
2.90000e+03,2.19577e-02,6.96595e-03,3.30692e+01,1.58517e-01
3.00000e+03,3.78110e-02,1.21380e-02,3.88437e+01,6.27749e-02
3.10000e+03,4.33577e-02,1.47618e-02,5.64984e+01,2.04950e-01
3.20000e+03,2.87312e-02,1.02377e-02,6.14948e+01,1.55042e-01
3.30000e+03,3.94171e-02,1.68296e-02,8.51382e+01,1.51083e-01
3.40000e+03,3.53719e-02,1.11454e-02,9.80617e+01,1.96279e-01
3.50000e+03,2.62120e-02,1.11609e-02,7.50067e+01,2.15729e-01
3.60000e+03,1.52839e-02,6.17344e-03,1.19846e+02,2.24925e-01
3.70000e+03,3.19203e-02,1.12423e-02,1.26639e+02,2.28782e-01
3.80000e+03,2.62395e-02,9.43206e-03,9.08413e+01,9.40597e-02
3.90000e+03,2.13353e-02,1.01915e-02,5.35819e+01,1.83756e-01
4.00000e+03,3.98820e-02,1.74098e-02,-1.10515e+02,2.87715e-01
4.10000e+03,1.33571e-02,6.34505e-03,-1.08400e+02,2.55409e-01
4.20000e+03,2.90143e-02,1.24326e-02,-9.06248e+01,1.44553e-01
4.30000e+03,4.69780e-02,1.27375e-02,-6.27782e+01,1.91712e-01
4.40000e+03,4.03802e-02,1.51066e-02,-1.75252e+02,1.00234e-01
4.50000e+03,5.31374e-02,1.91881e-02,-2.04594e+02,2.01383e-01
4.60000e+03,2.79685e-02,7.61355e-03,-2.30220e+02,1.16933e-01
4.70000e+03,3.20436e-02,1.29441e-02,-3.19901e+02,2.90333e-01
4.80000e+03,2.82330e-02,1.05208e-02,-2.88165e+02,2.33640e-01
4.90000e+03,2.97582e-02,1.03339e-02,-3.85014e+02,1.34659e-01
5.00000e+03,4.46232e-02,1.69678e-02,-4.07527e+02,2.80803e-01
5.10000e+03,1.59270e-02,5.59071e-03,-4.33573e+02,1.88742e-01
5.20000e+03,2.43188e-02,8.77716e-03,-4.26700e+02,1.92123e-01
5.30000e+03,8.86856e-03,4.08524e-03,-4.29164e+02,2.48872e-01
5.40000e+03,1.56565e-02,6.73157e-03,-5.34944e+02,1.40097e-01
5.50000e+03,1.28508e-02,5.56355e-03,-4.66689e+02,1.78445e-01
5.60000e+03,2.63776e-02,9.36681e-03,-4.91378e+02,2.30918e-01
5.70000e+03,1.59356e-02,5.74541e-03,-4.52041e+02,1.29982e-01
5.80000e+03,1.41918e-02,4.83452e-03,-4.76302e+02,9.15460e-02
5.90000e+03,1.52482e-02,5.59670e-03,-5.01642e+02,1.49110e-01
6.00000e+03,1.88999e-02,8.05800e-03,-3.94340e+02,1.30167e-01
6.10000e+03,1.77155e-02,6.39420e-03,-4.19401e+02,1.17721e-01
6.20000e+03,1.33866e-02,5.87306e-03,-4.04645e+02,2.40205e-01
6.30000e+03,1.94588e-02,6.86039e-03,-2.97135e+02,1.36014e-01
6.40000e+03,1.98195e-02,6.41994e-03,-3.12399e+02,3.20298e-01
6.50000e+03,1.80262e-02,7.14917e-03,-2.35927e+02,1.83168e-01
6.60000e+03,1.50109e-02,7.52757e-03,-2.55518e+02,1.67514e-01
6.70000e+03,9.80939e-03,5.04999e-03,-1.99680e+02,9.46584e-02
6.80000e+03,4.12518e-02,1.61371e-02,-1.36481e+02,1.09248e-01
6.90000e+03,4.60253e-02,2.02028e-02,-2.04874e+01,1.53287e-01
7.00000e+03,4.90178e-02,1.61014e-02,4.60849e+01,1.61111e-01
7.10000e+03,4.66857e-02,1.76273e-02,3.67509e+01,2.73719e-01
7.20000e+03,4.35136e-02,1.58351e-02,1.11460e+02,4.18854e-01
7.30000e+03,7.30891e-02,2.46228e-02,1.40435e+02,2.92638e-01
7.40000e+03,1.00913e-01,4.24315e-02,1.57763e+02,5.82850e-01
7.50000e+03,4.75360e-02,1.79550e-02,1.30221e+02,2.62138e-01
7.60000e+03,2.46568e-02,9.23438e-03,2.64747e+02,2.38500e-01
7.70000e+03,2.01931e-02,1.06844e-02,2.26893e+02,1.09603e-01
7.80000e+03,2.50991e-02,1.40568e-02,2.35425e+02,1.65685e-01
7.90000e+03,1.45948e-02,4.42911e-03,3.15952e+02,1.60753e-01
8.00000e+03,1.20696e-02,3.53779e-03,2.73675e+02,1.36960e-01
8.10000e+03,1.40138e-02,6.65087e-03,2.77425e+02,1.64592e-01
8.20000e+03,2.89977e-02,1.60717e-02,3.02822e+02,1.55693e-01
8.30000e+03,3.61935e-02,1.22889e-02,3.16142e+02,1.23005e-01
