iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,9.14762e-01,4.43515e-01,1.50330e+02,1.09304e+01
2.00000e+02,8.40075e-01,2.78114e-01,1.61827e+02,1.21592e+01
3.00000e+02,5.74406e-01,2.59027e-01,1.77077e+02,4.80251e+00
4.00000e+02,3.55127e-01,2.14139e-01,4.03960e+02,2.45365e+00
5.00000e+02,8.56873e-01,3.33822e-01,-3.72656e+02,8.70050e+00
6.00000e+02,9.67450e-01,2.87510e-01,1.41618e+02,1.08999e+01
7.00000e+02,4.29622e-01,2.46141e-01,-1.02719e+01,2.58950e+00
8.00000e+02,3.83705e-01,1.45023e-01,2.51722e+02,1.73671e+00
9.00000e+02,3.48169e-01,1.72242e-01,-2.09782e+02,1.48595e+00
1.00000e+03,5.98809e-01,1.69322e-01,1.32593e+02,4.34622e+00
1.10000e+03,6.68592e-01,1.80451e-01,1.56353e+01,5.46843e+00
1.20000e+03,2.70873e-01,1.20760e-01,-9.32800e+01,1.90156e+00
1.30000e+03,1.71040e-01,1.02396e-01,6.40034e+01,1.19388e+00
1.40000e+03,2.60161e-01,1.22991e-01,1.39512e+02,7.83224e-01
1.50000e+03,2.25439e-01,8.47901e-02,-1.05878e+01,1.08531e+00
1.60000e+03,2.35564e-01,8.90432e-02,3.66764e-01,5.64397e-01
1.70000e+03,2.20826e-01,7.85455e-02,-2.48844e+01,7.08031e-01
1.80000e+03,1.52511e-01,6.13579e-02,1.65767e+01,4.66706e-01
1.90000e+03,1.07106e-01,5.28650e-02,3.99331e+00,2.06324e-01
2.00000e+03,1.04307e-01,5.74192e-02,2.52714e+01,1.99328e-01
2.10000e+03,7.83300e-02,4.86101e-02,3.24613e+01,2.06692e-01
2.20000e+03,4.93772e-02,3.17462e-02,3.17732e+01,1.86896e-01
2.30000e+03,2.92650e-02,1.83299e-02,2.48323e+01,1.35868e-01
2.40000e+03,3.99459e-02,1.46890e-02,4.43179e+01,9.24524e-02
2.50000e+03,3.56843e-02,1.10901e-02,4.65801e+01,4.53282e-02
2.60000e+03,3.92447e-02,2.16098e-02,3.46122e+01,8.85847e-02
2.70000e+03,3.11519e-02,1.43453e-02,5.58353e+01,6.73591e-02
