iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.51880e-01,4.28411e-01,1.71938e+02,6.83963e+00
2.00000e+02,9.84983e-01,5.57011e-01,2.16218e+02,9.47253e+00
3.00000e+02,5.34777e-01,2.81434e-01,3.48861e+02,3.63498e+00
4.00000e+02,4.87197e-01,1.87938e-01,8.79984e+01,3.81498e+00
5.00000e+02,1.02579e+00,3.78897e-01,2.26555e+02,9.17491e+00
6.00000e+02,8.21494e-01,2.75635e-01,2.99848e+02,4.86045e+00
7.00000e+02,5.17965e-01,1.84800e-01,2.17615e+02,4.46712e+00
8.00000e+02,5.56965e-01,2.20245e-01,-1.82444e+01,3.62826e+00
9.00000e+02,4.66161e-01,1.95603e-01,1.33278e+01,2.08990e+00
1.00000e+03,1.82808e-01,8.40427e-02,1.88234e+01,2.58113e+00
1.10000e+03,2.12065e-01,9.31595e-02,-3.68194e+01,1.40768e+00
1.20000e+03,2.21594e-01,6.11485e-02,-7.46602e+01,5.30443e-01
1.30000e+03,1.26975e-01,4.78356e-02,-6.05049e+01,5.05785e-01
1.40000e+03,1.56317e-01,6.26495e-02,-1.44217e+01,4.40902e-01
1.50000e+03,1.08301e-01,4.73087e-02,-5.04092e+00,3.72673e-01
1.60000e+03,5.71845e-02,2.11548e-02,3.54034e+01,1.70788e-01
1.70000e+03,6.00021e-02,1.97206e-02,1.07612e+01,1.95067e-01
1.80000e+03,5.20005e-02,2.06181e-02,3.44572e+01,3.34539e-01
1.90000e+03,4.54561e-02,2.09131e-02,3.79676e+01,5.91346e-02
2.00000e+03,4.67930e-02,2.57094e-02,5.61948e+01,1.06046e-01
2.10000e+03,4.16091e-02,1.99532e-02,3.01374e+01,2.03657e-01
2.20000e+03,3.36200e-02,1.91133e-02,4.40082e+01,2.70512e-01
2.30000e+03,3.39229e-02,1.36807e-02,3.01769e+01,9.60222e-02
2.40000e+03,4.68093e-02,1.78023e-02,5.12581e+01,1.71758e-01
2.50000e+03,5.67649e-02,2.82516e-02,5.72056e+01,2.01635e-01
2.60000e+03,6.01896e-02,2.11535e-02,8.01854e+01,1.85079e-01
2.70000e+03,4.01704e-02,2.09004e-02,4.56461e+01,2.23739e-01
2.80000e+03,3.48386e-02,1.18907e-02,6.80213e+01,1.72792e-01
2.90000e+03,4.08906e-02,1.96649e-02,8.83956e+01,7.20525e-01
3.00000e+03,2.03975e-02,9.42210e-03,1.09977e+02,2.31120e-01
3.10000e+03,1.57808e-02,6.27133e-03,1.23737e+02,2.19961e-01
3.20000e+03,1.82976e-02,6.53465e-03,1.24778e+02,1.06335e-01
3.30000e+03,3.65761e-02,1.20444e-02,2.14609e+02,1.48573e-01
3.40000e+03,3.17209e-02,1.04089e-02,1.96626e+02,3.44496e-01
3.50000e+03,4.23585e-02,1.38647e-02,1.87005e+02,2.36496e-01
3.60000e+03,4.18372e-02,1.50401e-02,2.16967e+02,1.80471e-01
3.70000e+03,4.82659e-02,1.97849e-02,2.63643e+02,2.67388e-01
3.80000e+03,4.02153e-02,1.80520e-02,2.07156e+02,1.00067e-01
3.90000e+03,2.72332e-02,1.16564e-02,1.13230e+02,6.80408e-02
4.00000e+03,5.16238e-02,1.49697e-02,7.30866e+01,2.16402e-01
4.10000e+03,2.84331e-02,1.43982e-02,3.89967e+01,9.71823e-02
4.20000e+03,3.37231e-02,9.30138e-03,-2.52025e+00,1.71646e-01
4.30000e+03,3.14707e-02,1.18744e-02,1.56858e-01,1.52077e-01
4.40000e+03,4.08934e-02,1.42386e-02,-1.30200e+01,1.42199e-01
4.50000e+03,2.64226e-02,9.57197e-03,-9.70521e+01,6.43482e-02
4.60000e+03,1.61756e-02,7.41893e-03,-1.47765e+02,1.67253e-01
4.70000e+03,2.73088e-02,8.35721e-03,-1.32512e+02,1.17893e-01
4.80000e+03,1.68165e-02,7.12933e-03,-2.05252e+02,7.11141e-02
4.90000e+03,2.84799e-02,1.04516e-02,-2.81029e+02,2.03600e-01
5.00000e+03,2.96403e-02,1.56475e-02,-2.74821e+02,9.45163e-02
5.10000e+03,3.04177e-02,1.46798e-02,-2.91642e+02,1.71855e-01
5.20000e+03,2.71481e-02,1.27442e-02,-3.63973e+02,8.26764e-02
5.30000e+03,1.57537e-02,8.17214e-03,-3.59172e+02,1.21930e-01
5.40000e+03,1.35660e-02,5.64027e-03,-3.73266e+02,2.08257e-01
5.50000e+03,2.05552e-02,9.67250e-03,-3.32512e+02,1.81992e-01
5.60000e+03,2.31741e-02,1.08385e-02,-3.14167e+02,9.17907e-02
5.70000e+03,2.93521e-02,8.84148e-03,-3.95566e+02,1.47537e-01
5.80000e+03,2.86985e-02,1.09568e-02,-3.30482e+02,1.79901e-01
5.90000e+03,1.94184e-02,6.22683e-03,-3.32585e+02,1.05896e-01
6.00000e+03,2.96073e-02,1.43290e-02,-3.27247e+02,1.63260e-01
6.10000e+03,3.85197e-02,2.20914e-02,-3.03521e+02,1.98480e-01
6.20000e+03,7.10172e-02,3.70601e-02,-2.77307e+02,2.88493e-01
6.30000e+03,7.68249e-02,3.87374e-02,-1.85810e+02,2.52529e-01
6.40000e+03,2.88653e-02,1.02290e-02,-1.60891e+02,1.03657e-01
6.50000e+03,6.13133e-02,2.89658e-02,-1.90531e+02,1.19780e-01
6.60000e+03,4.26757e-02,1.37679e-02,-7.38124e+01,1.57101e-01
