iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,3.91128e+00,1.80746e+00,1.51624e+02,5.62449e+00
2.00000e+02,2.91547e+00,1.14446e+00,9.17024e+01,3.73158e+00
3.00000e+02,2.96802e+00,9.66781e-01,8.54097e+01,3.75728e+00
4.00000e+02,3.29006e+00,1.17317e+00,5.48772e+01,3.79450e+00
5.00000e+02,2.49790e+00,6.15297e-01,7.62870e+01,2.73909e+00
6.00000e+02,1.92655e+00,7.72136e-01,1.19631e+02,1.96594e+00
7.00000e+02,2.07976e+00,7.16332e-01,5.56333e+01,2.62070e+00
8.00000e+02,7.77597e-01,3.14058e-01,5.76345e+01,6.02647e-01
9.00000e+02,6.62182e-01,2.22658e-01,5.30639e+01,6.18272e-01
1.00000e+03,1.56778e+00,5.07600e-01,6.76457e+01,1.53177e+00
1.10000e+03,1.58024e+00,5.24148e-01,1.02386e+02,1.70421e+00
1.20000e+03,2.31871e-01,7.70545e-02,9.11808e+01,2.86336e-01
1.30000e+03,2.94975e-01,1.65762e-01,9.87095e+01,5.36236e-01
1.40000e+03,4.78648e-01,1.25918e-01,1.13339e+02,4.77663e-01
1.50000e+03,2.67963e-01,1.02969e-01,1.36537e+02,2.58859e-01
1.60000e+03,1.42274e-01,3.97201e-02,1.74642e+02,1.14211e-01
1.70000e+03,2.70673e-01,1.09195e-01,1.67952e+02,2.38532e-01
1.80000e+03,2.36131e-01,7.54792e-02,1.62810e+02,2.05457e-01
1.90000e+03,1.76148e-01,5.55957e-02,1.58265e+02,1.20900e-01
2.00000e+03,1.99752e-01,5.56197e-02,1.05044e+02,2.29410e-01
2.10000e+03,2.07790e-01,5.99155e-02,9.05768e+01,1.18693e-01
2.20000e+03,1.91251e-01,7.39369e-02,8.12848e+01,1.08722e-01
2.30000e+03,2.42171e-01,1.03720e-01,4.89493e+01,1.62451e-01
2.40000e+03,1.63316e-01,4.43628e-02,9.23322e+00,1.61332e-01
2.50000e+03,1.50770e-01,5.84070e-02,1.13074e+01,1.55529e-01
2.60000e+03,1.42603e-01,3.57152e-02,-1.21063e+01,1.98444e-01
2.70000e+03,1.25313e-01,3.75816e-02,-1.54955e+00,1.58559e-01
2.80000e+03,1.30263e-01,5.04581e-02,-3.02976e+01,2.60027e-01
2.90000e+03,9.71240e-02,3.43376e-02,-5.65245e+01,1.52091e-01
3.00000e+03,2.14223e-01,6.89060e-02,9.74178e+00,2.09924e-01
3.10000e+03,1.32147e-01,3.75710e-02,2.18949e-01,1.60909e-01
3.20000e+03,1.76610e-01,5.40894e-02,2.20434e+01,3.78205e-01
3.30000e+03,1.03264e-01,5.00080e-02,6.75311e+01,2.13360e-01
3.40000e+03,1.63497e-01,5.47376e-02,9.59667e+01,1.28789e-01
3.50000e+03,1.47818e-01,5.93767e-02,1.31948e+02,6.40957e-02
3.60000e+03,9.90612e-02,3.45726e-02,1.39798e+02,5.56884e-02
3.70000e+03,1.45598e-01,5.23921e-02,1.73746e+02,1.07099e-01
3.80000e+03,1.45129e-01,4.99593e-02,1.76571e+02,9.74402e-02
3.90000e+03,1.70624e-01,4.92286e-02,1.98009e+02,3.43922e-01
4.00000e+03,1.50948e-01,5.23394e-02,1.85805e+02,1.72175e-01
4.10000e+03,2.03752e-01,6.57541e-02,2.09224e+02,2.55065e-01
4.20000e+03,1.76148e-01,4.90636e-02,2.13284e+02,2.92808e-01
4.30000e+03,1.76410e-01,5.20005e-02,1.94538e+02,1.29470e-01
4.40000e+03,2.12583e-01,1.09996e-01,2.00755e+02,8.15016e-02
4.50000e+03,2.26398e-01,9.54837e-02,2.01752e+02,1.71951e-01
4.60000e+03,2.10455e-01,9.64282e-02,1.73888e+02,1.16974e-01
