iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.54603e-01,4.25237e-01,5.39569e+01,6.84760e+00
2.00000e+02,6.80654e-01,4.10861e-01,2.42423e+02,1.51697e+01
3.00000e+02,3.95830e-01,1.58835e-01,-4.53299e+01,3.48104e+00
4.00000e+02,5.21684e-01,1.96362e-01,-5.06128e+01,3.47983e+00
5.00000e+02,3.01200e-01,8.62809e-02,4.55453e+01,1.58546e+00
6.00000e+02,5.19758e-01,1.31476e-01,2.74089e+02,2.85464e+00
7.00000e+02,9.48441e-01,3.35456e-01,-3.83602e+02,8.72928e+00
8.00000e+02,8.57366e-01,2.18252e-01,-3.22774e+02,7.57867e+00
9.00000e+02,3.81266e-01,1.76884e-01,2.67630e+02,2.70042e+00
1.00000e+03,3.63385e-01,1.47951e-01,5.05441e+01,2.25326e+00
1.10000e+03,1.90854e-01,9.58836e-02,-6.07597e-01,5.91005e-01
1.20000e+03,1.68599e-01,7.85991e-02,5.59177e+00,5.76283e-01
1.30000e+03,1.88538e-01,9.37265e-02,-3.34830e+01,4.12536e-01
1.40000e+03,1.51986e-01,5.99045e-02,-2.61356e+01,5.43392e-01
1.50000e+03,1.04598e-01,5.05719e-02,8.42992e-01,2.20194e-01
1.60000e+03,1.06156e-01,3.64943e-02,1.25638e+01,4.68526e-01
1.70000e+03,6.96717e-02,3.34609e-02,-1.23540e+01,3.58460e-01
1.80000e+03,5.29950e-02,1.68301e-02,-6.02604e+00,1.32384e-01
1.90000e+03,3.03701e-02,1.25199e-02,1.94603e+01,2.15665e-01
2.00000e+03,4.07466e-02,1.99697e-02,9.16832e+00,3.31492e-01
2.10000e+03,3.58842e-02,1.18161e-02,3.42196e+01,1.86779e-01
2.20000e+03,3.56948e-02,1.47516e-02,-1.47981e+01,2.83986e-01
2.30000e+03,2.59042e-02,8.79565e-03,1.03987e+01,1.34295e-01
2.40000e+03,1.97998e-02,7.03857e-03,2.90495e+00,2.36827e-01
2.50000e+03,5.08816e-02,1.66909e-02,3.00262e+01,1.58415e-01
2.60000e+03,4.17635e-02,1.23176e-02,3.74112e+01,1.18149e-01
2.70000e+03,2.96980e-02,9.89239e-03,2.38848e+01,2.04672e-01
2.80000e+03,1.63861e-02,9.77485e-03,3.60266e+01,8.05960e-02
2.90000e+03,2.20220e-02,9.52146e-03,3.30053e+01,2.41310e-01
