iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,7.51184e-01,4.28110e-01,1.71890e+02,6.79430e+00
2.00000e+02,9.63869e-01,5.53707e-01,2.17488e+02,9.67307e+00
3.00000e+02,4.67620e-01,2.49895e-01,3.51812e+02,3.93097e+00
4.00000e+02,7.49114e-01,2.19722e-01,8.54635e+01,7.22116e+00
5.00000e+02,7.71734e-01,2.04256e-01,2.31001e+02,5.66285e+00
6.00000e+02,7.82998e-01,2.22601e-01,2.95071e+02,4.75743e+00
7.00000e+02,4.20168e-01,2.22799e-01,2.21499e+02,2.59926e+00
8.00000e+02,2.90412e-01,1.28105e-01,-1.69111e+01,3.56362e+00
9.00000e+02,1.88339e-01,8.28029e-02,1.61159e+01,1.93955e+00
1.00000e+03,2.85575e-01,1.02219e-01,1.70573e+01,1.08632e+00
1.10000e+03,2.30332e-01,8.85377e-02,-3.72342e+01,9.50179e-01
1.20000e+03,1.85230e-01,5.33094e-02,-7.43305e+01,4.23935e-01
1.30000e+03,1.14064e-01,4.91003e-02,-5.92330e+01,4.10605e-01
1.40000e+03,1.48146e-01,4.37694e-02,-1.39357e+01,4.32481e-01
1.50000e+03,7.04774e-02,2.67111e-02,-4.18013e+00,2.97537e-01
1.60000e+03,9.05881e-02,4.33713e-02,3.64614e+01,3.34660e-01
1.70000e+03,4.35335e-02,2.06668e-02,1.05770e+01,1.19486e-01
1.80000e+03,5.02073e-02,1.34324e-02,3.45972e+01,1.59186e-01
1.90000e+03,3.06176e-02,1.26177e-02,3.81988e+01,1.20966e-01
2.00000e+03,2.62885e-02,1.21875e-02,5.65658e+01,2.04083e-01
2.10000e+03,3.64567e-02,1.84562e-02,3.00149e+01,1.74861e-01
2.20000e+03,4.37191e-02,1.48357e-02,4.43953e+01,4.84217e-01
2.30000e+03,4.08031e-02,1.79827e-02,3.02409e+01,1.66890e-01
2.40000e+03,3.94040e-02,1.65561e-02,5.15885e+01,3.40498e-01
2.50000e+03,2.26749e-02,7.65026e-03,5.74798e+01,1.52269e-01
2.60000e+03,2.72621e-02,1.12404e-02,8.01021e+01,1.93631e-01
2.70000e+03,3.35991e-02,1.06465e-02,4.55143e+01,1.50753e-01
