iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,2.89520e+00,1.39615e+00,1.47967e+02,2.78509e+00
2.00000e+02,2.47943e+00,7.14497e-01,9.06945e+01,3.39458e+00
3.00000e+02,1.62308e+00,5.26174e-01,8.37312e+01,1.51803e+00
4.00000e+02,1.34525e+00,5.47524e-01,5.17393e+01,1.19269e+00
5.00000e+02,3.09499e+00,9.85083e-01,7.37024e+01,3.10643e+00
6.00000e+02,1.50139e+00,5.42532e-01,1.19581e+02,1.61435e+00
7.00000e+02,8.05112e-01,3.95445e-01,5.46634e+01,7.65804e-01
8.00000e+02,4.33468e-01,2.16620e-01,5.75630e+01,4.97657e-01
9.00000e+02,3.42690e-01,1.98068e-01,5.32418e+01,3.14981e-01
1.00000e+03,2.26230e-01,7.65324e-02,6.82959e+01,3.28583e-01
1.10000e+03,1.87062e-01,1.12595e-01,1.02377e+02,1.73506e-01
1.20000e+03,1.89450e-01,1.08903e-01,9.06839e+01,1.46977e-01
1.30000e+03,2.46304e-01,7.76896e-02,9.78190e+01,2.51071e-01
1.40000e+03,1.34532e-01,4.03395e-02,1.13238e+02,2.53799e-01
1.50000e+03,1.21364e-01,5.22222e-02,1.36851e+02,7.56395e-02
1.60000e+03,1.71288e-01,6.84356e-02,1.74432e+02,1.89953e-01
1.70000e+03,2.16374e-01,5.93808e-02,1.67824e+02,1.66791e-01
1.80000e+03,2.23635e-01,5.85425e-02,1.62668e+02,2.29045e-01
1.90000e+03,2.44821e-01,5.19942e-02,1.58251e+02,2.60209e-01
2.00000e+03,2.40965e-01,9.60543e-02,1.04922e+02,2.11314e-01
2.10000e+03,2.47337e-01,8.60874e-02,9.03460e+01,2.55162e-01
2.20000e+03,1.96716e-01,6.83150e-02,8.12320e+01,1.44482e-01
2.30000e+03,2.31950e-01,8.93458e-02,4.89352e+01,1.26999e-01
2.40000e+03,2.86398e-01,5.85453e-02,9.26502e+00,2.58766e-01
2.50000e+03,2.50415e-01,9.02657e-02,1.11015e+01,1.29015e-01
2.60000e+03,2.61940e-01,1.13540e-01,-1.20295e+01,1.21282e-01
2.70000e+03,2.49074e-01,8.12995e-02,-1.46468e+00,1.11843e-01
2.80000e+03,2.11479e-01,5.67085e-02,-3.03001e+01,2.80667e-01
2.90000e+03,1.70803e-01,6.89664e-02,-5.63748e+01,1.06711e-01
3.00000e+03,1.04953e-01,3.37544e-02,9.54368e+00,7.16961e-02
3.10000e+03,1.70095e-01,6.40751e-02,4.77692e-01,1.19132e-01
3.20000e+03,9.13305e-02,3.72503e-02,2.21060e+01,8.92824e-02
3.30000e+03,7.32983e-02,2.46058e-02,6.74950e+01,8.32929e-02
3.40000e+03,1.37674e-01,4.53838e-02,9.59212e+01,1.19241e-01
3.50000e+03,1.09147e-01,4.99837e-02,1.31684e+02,4.15515e-02
3.60000e+03,1.43396e-01,6.54198e-02,1.39667e+02,1.16373e-01
3.70000e+03,1.10183e-01,4.32872e-02,1.73787e+02,5.16993e-02
3.80000e+03,8.27131e-02,3.06916e-02,1.76641e+02,6.83209e-02
3.90000e+03,5.81461e-02,1.87187e-02,1.98077e+02,1.98351e-01
4.00000e+03,3.39743e-02,1.28204e-02,1.85811e+02,6.54398e-02
4.10000e+03,3.64586e-02,9.43617e-03,2.09123e+02,7.89381e-02
4.20000e+03,1.48507e-02,6.34907e-03,2.13143e+02,8.26915e-02
4.30000e+03,2.32080e-02,7.58052e-03,1.94666e+02,1.07899e-01
4.40000e+03,2.04660e-02,8.11537e-03,2.00747e+02,3.39794e-02
4.50000e+03,2.18693e-02,6.60568e-03,2.01736e+02,1.99229e-01
4.60000e+03,4.54578e-02,1.84932e-02,1.73845e+02,1.10718e-01
4.70000e+03,2.89774e-02,1.11072e-02,1.80078e+02,5.41962e-02
4.80000e+03,4.80028e-02,2.06925e-02,1.44449e+02,9.57050e-02
4.90000e+03,2.66938e-02,6.99688e-03,1.43722e+02,1.84340e-01
5.00000e+03,2.86005e-02,1.17763e-02,1.32890e+02,5.68566e-02
5.10000e+03,2.88472e-02,1.24498e-02,1.45039e+02,3.76018e-02
5.20000e+03,2.86725e-02,5.99005e-03,1.07460e+02,2.26895e-01
5.30000e+03,4.02260e-02,1.48470e-02,8.12385e+01,1.32504e-01
5.40000e+03,2.40450e-02,8.30987e-03,7.37760e+01,1.47224e-01
5.50000e+03,2.29471e-02,1.12603e-02,7.16788e+01,1.87871e-01
5.60000e+03,3.63128e-02,1.04285e-02,6.76075e+01,8.11561e-02
5.70000e+03,4.84942e-02,1.77677e-02,7.25829e+01,1.39035e-01
5.80000e+03,5.31386e-02,2.38925e-02,7.30117e+01,1.36817e-01
5.90000e+03,4.00360e-02,1.09553e-02,7.44602e+01,9.77525e-02
6.00000e+03,4.48446e-02,1.21542e-02,8.51979e+01,3.96453e-02
6.10000e+03,1.21988e-01,6.28014e-02,8.87175e+01,5.32752e-02
6.20000e+03,2.03612e-01,6.77361e-02,9.22646e+01,1.79256e-01
6.30000e+03,1.88785e-01,8.39893e-02,1.01545e+02,1.46927e-01
6.40000e+03,2.18245e-01,9.95175e-02,1.15751e+02,1.12678e-01
6.50000e+03,1.86459e-01,8.64537e-02,1.52930e+02,1.09010e-01
6.60000e+03,2.05517e-01,8.99651e-02,1.70938e+02,2.24872e-01
6.70000e+03,2.50142e-01,6.72103e-02,1.64523e+02,1.56161e-01
6.80000e+03,1.87924e-01,8.06102e-02,1.78723e+02,9.27646e-02
6.90000e+03,1.39254e-01,6.82878e-02,1.63936e+02,1.93668e-01
7.00000e+03,1.05849e-01,4.64209e-02,1.08786e+02,1.65676e-01
7.10000e+03,3.15925e-01,1.42228e-01,1.01291e+02,3.68943e-01
7.20000e+03,3.13239e-01,1.23513e-01,5.41010e+01,2.27273e-01
7.30000e+03,3.59560e-01,1.18247e-01,3.57518e+01,3.18230e-01
7.40000e+03,2.89801e-01,8.35088e-02,8.62419e+00,2.37020e-01
7.50000e+03,1.23703e-01,7.95338e-02,8.01520e+00,1.29286e-01
7.60000e+03,2.91672e-01,8.47754e-02,-2.41570e+01,2.14241e-01
7.70000e+03,2.56924e-01,1.20984e-01,-3.43326e+01,1.75537e-01
7.80000e+03,1.63055e-01,7.15185e-02,-1.36057e+01,2.51523e-01
7.90000e+03,1.29675e-01,3.29424e-02,-6.89995e+01,1.57763e-01
8.00000e+03,1.29723e-01,3.08172e-02,-2.91800e+00,1.00849e-01
8.10000e+03,2.19224e-01,8.69196e-02,1.17470e+01,1.79919e-01
8.20000e+03,1.52810e-01,6.54586e-02,3.52133e+01,2.39700e-01
8.30000e+03,1.35951e-01,6.56286e-02,6.08264e+01,1.12610e-01
8.40000e+03,1.61416e-01,5.99915e-02,1.00174e+02,1.81608e-01
8.50000e+03,1.82291e-01,6.51924e-02,1.36358e+02,1.93665e-01
8.60000e+03,2.71326e-01,1.32269e-01,1.31727e+02,1.96334e-01
8.70000e+03,1.63166e-01,6.85039e-02,1.73694e+02,1.49501e-01
8.80000e+03,1.54151e-01,7.43326e-02,1.82441e+02,1.59245e-01
8.90000e+03,2.76582e-01,1.32839e-01,1.98499e+02,3.56933e-01
9.00000e+03,1.67020e-01,6.20971e-02,1.80823e+02,9.95125e-02
9.10000e+03,1.59053e-01,6.82244e-02,2.09659e+02,1.61177e-01
9.20000e+03,2.37994e-01,1.05023e-01,1.93023e+02,7.48197e-02
9.30000e+03,2.59870e-01,1.00552e-01,1.90969e+02,1.94844e-01
9.40000e+03,2.26727e-01,5.68195e-02,1.88781e+02,1.18244e-01
9.50000e+03,2.35248e-01,1.03151e-01,1.91926e+02,1.86957e-01
9.60000e+03,1.11954e-01,4.26189e-02,1.76056e+02,1.40539e-01
9.70000e+03,5.54244e-02,3.02159e-02,1.70400e+02,7.60617e-02
9.80000e+03,7.71937e-02,3.98201e-02,1.57211e+02,9.92718e-02
9.90000e+03,1.28277e-01,5.49544e-02,1.61918e+02,1.52669e-01
1.00000e+04,1.75492e-01,6.63748e-02,1.42865e+02,2.07756e-01
1.01000e+04,1.27772e-01,5.59512e-02,1.32387e+02,7.92150e-02
1.02000e+04,1.80473e-01,7.29887e-02,1.05258e+02,1.61486e-01
1.03000e+04,1.35661e-01,5.11668e-02,8.21846e+01,1.26070e-01
1.04000e+04,1.05586e-01,5.04604e-02,7.38105e+01,9.66813e-02
1.05000e+04,7.31212e-02,2.76350e-02,6.82606e+01,1.34990e-01
1.06000e+04,7.44673e-02,2.98016e-02,7.05781e+01,1.19963e-01
1.07000e+04,1.54524e-01,5.61564e-02,7.46953e+01,1.04889e-01
1.08000e+04,5.35297e-01,1.80173e-01,7.53995e+01,5.68802e-01
1.09000e+04,2.96372e-01,8.80934e-02,7.64258e+01,1.98738e-01
1.10000e+04,1.22643e-01,7.56249e-02,8.26088e+01,1.94543e-01
1.11000e+04,2.36262e-01,9.95836e-02,9.29491e+01,2.08906e-01
1.12000e+04,2.60324e-01,1.00571e-01,9.84745e+01,1.49102e-01
1.13000e+04,7.31011e-01,2.31240e-01,1.06345e+02,6.49275e-01
1.14000e+04,6.69102e-01,2.21634e-01,1.10956e+02,4.67689e-01
1.15000e+04,2.65301e-01,1.01008e-01,1.37481e+02,3.12592e-01
1.16000e+04,2.70873e-01,1.22900e-01,1.82167e+02,2.62106e-01
1.17000e+04,2.16905e-01,8.54737e-02,1.79830e+02,1.16091e-01
1.18000e+04,1.96164e-01,7.63177e-02,1.61566e+02,2.64746e-01
1.19000e+04,1.51582e-01,5.13701e-02,1.50920e+02,9.99781e-02
1.20000e+04,1.68404e-01,8.76065e-02,1.16326e+02,1.64184e-01
1.21000e+04,1.23254e-01,5.24019e-02,9.95601e+01,1.22022e-01
1.22000e+04,9.57220e-02,4.45134e-02,6.79972e+01,1.88015e-01
1.23000e+04,1.05842e-01,4.97054e-02,3.68255e+01,9.40173e-02
1.24000e+04,6.10994e-02,2.03318e-02,1.47040e+01,3.79137e-02
1.25000e+04,5.14032e-01,2.16783e-01,-8.72069e+00,5.51629e-01
1.26000e+04,2.13666e-01,8.88156e-02,-3.82217e+01,2.35364e-01
1.27000e+04,1.93530e-01,9.36651e-02,-2.65705e+01,1.51213e-01
1.28000e+04,1.74484e-01,7.09833e-02,-2.56996e+01,2.04509e-01
1.29000e+04,1.47033e-01,5.03950e-02,-4.30005e+01,1.55982e-01
1.30000e+04,1.74644e-01,7.28393e-02,8.79510e+00,7.30500e-02
1.31000e+04,8.65183e-02,3.33492e-02,4.88147e+00,4.01733e-02
1.32000e+04,1.07967e-01,4.67646e-02,3.29269e+01,1.00268e-01
