iteration,mean_tau,std_tau,mean_p,std_p
1.00000e+02,9.20373e-01,4.44665e-01,1.75858e+02,1.20451e+01
2.00000e+02,9.65192e-01,2.22546e-01,2.08990e+02,9.71941e+00
3.00000e+02,5.25695e-01,2.26825e-01,3.51179e+02,4.13895e+00
4.00000e+02,6.07735e-01,2.72720e-01,8.45661e+01,5.53446e+00
5.00000e+02,8.67117e-01,3.27297e-01,2.28373e+02,7.95556e+00
6.00000e+02,8.10788e-01,3.72121e-01,2.96016e+02,9.02592e+00
7.00000e+02,4.06381e-01,1.17417e-01,2.18847e+02,3.32596e+00
8.00000e+02,2.73960e-01,1.41852e-01,-1.51331e+01,1.96098e+00
9.00000e+02,2.50957e-01,1.11075e-01,1.58012e+01,1.09766e+00
1.00000e+03,1.60081e-01,5.87960e-02,1.78281e+01,8.16528e-01
1.10000e+03,1.81368e-01,6.02523e-02,-3.71537e+01,8.14452e-01
1.20000e+03,1.31331e-01,5.86894e-02,-7.40106e+01,3.89796e-01
1.30000e+03,1.87366e-01,5.25998e-02,-5.98234e+01,6.23839e-01
1.40000e+03,1.27664e-01,3.89824e-02,-1.39958e+01,4.41907e-01
1.50000e+03,9.55157e-02,2.44360e-02,-4.73189e+00,4.28461e-01
1.60000e+03,5.69657e-02,2.05654e-02,3.57014e+01,3.00935e-01
1.70000e+03,7.25359e-02,3.37129e-02,1.07182e+01,3.97570e-01
1.80000e+03,7.60593e-02,3.48211e-02,3.44987e+01,2.25185e-01
1.90000e+03,4.55578e-02,2.84253e-02,3.81925e+01,2.28493e-01
2.00000e+03,4.94175e-02,2.24753e-02,5.63986e+01,1.64305e-01
2.10000e+03,4.91953e-02,2.71980e-02,3.01026e+01,1.76516e-01
2.20000e+03,6.21569e-02,4.04490e-02,4.42598e+01,2.34842e-01
2.30000e+03,5.75970e-02,3.70864e-02,3.01733e+01,1.45555e-01
2.40000e+03,7.17611e-02,3.60076e-02,5.14508e+01,3.09233e-01
2.50000e+03,8.57064e-02,3.89401e-02,5.74453e+01,2.32434e-01
2.60000e+03,6.65159e-02,2.45293e-02,8.00292e+01,5.01575e-01
2.70000e+03,3.11629e-02,2.02163e-02,4.54401e+01,9.55488e-02
2.80000e+03,4.00942e-02,1.81309e-02,6.81525e+01,3.27816e-01
2.90000e+03,4.52146e-02,1.74641e-02,8.83013e+01,5.26840e-01
3.00000e+03,5.28197e-02,1.64753e-02,1.10075e+02,1.67409e-01
3.10000e+03,5.55723e-02,2.95847e-02,1.23840e+02,1.27887e-01
3.20000e+03,5.15088e-02,3.23502e-02,1.24814e+02,9.05417e-02
3.30000e+03,4.59336e-02,2.17132e-02,2.14666e+02,9.33267e-02
3.40000e+03,4.68848e-02,1.76458e-02,1.96781e+02,1.51576e-01
3.50000e+03,5.99038e-02,2.61124e-02,1.86906e+02,3.07507e-01
3.60000e+03,5.38995e-02,2.39671e-02,2.17184e+02,3.56006e-01
3.70000e+03,6.17210e-02,1.97798e-02,2.63559e+02,2.14277e-01
3.80000e+03,5.72108e-02,2.16103e-02,2.07164e+02,1.30644e-01
3.90000e+03,5.73515e-02,1.82841e-02,1.13180e+02,2.53681e-01
4.00000e+03,3.37233e-02,1.06815e-02,7.29476e+01,1.83590e-01
4.10000e+03,5.22038e-02,2.49813e-02,3.90164e+01,1.92583e-01
4.20000e+03,4.79076e-02,1.23383e-02,-2.56506e+00,2.41148e-01
4.30000e+03,8.11044e-02,2.33614e-02,6.92455e-02,2.12578e-01
4.40000e+03,3.49735e-02,1.82504e-02,-1.28738e+01,3.59019e-01
4.50000e+03,6.32571e-02,2.65000e-02,-9.69916e+01,2.01286e-01
4.60000e+03,4.63440e-02,1.74227e-02,-1.47694e+02,1.86187e-01
4.70000e+03,4.31093e-02,1.70170e-02,-1.32805e+02,2.20952e-01
4.80000e+03,3.73232e-02,9.84501e-03,-2.05320e+02,9.91779e-02
4.90000e+03,3.68912e-02,1.47319e-02,-2.81417e+02,1.31373e-01
5.00000e+03,4.71719e-02,1.62957e-02,-2.74790e+02,1.79970e-01
5.10000e+03,2.61153e-02,1.19572e-02,-2.91598e+02,2.09316e-01
5.20000e+03,4.05169e-02,1.62169e-02,-3.64072e+02,9.96862e-02
5.30000e+03,3.44500e-02,1.19716e-02,-3.59182e+02,1.02431e-01
5.40000e+03,2.36501e-02,1.06867e-02,-3.73191e+02,1.53423e-01
5.50000e+03,4.80757e-02,1.57752e-02,-3.32399e+02,2.14474e-01
5.60000e+03,4.25156e-02,1.67072e-02,-3.14121e+02,2.77361e-01
5.70000e+03,5.30001e-02,2.30838e-02,-3.95689e+02,1.13137e-01
5.80000e+03,1.79433e-02,8.08963e-03,-3.30617e+02,8.29846e-02
5.90000e+03,2.93371e-02,1.14428e-02,-3.32706e+02,1.22974e-01
6.00000e+03,4.28276e-02,1.64110e-02,-3.27474e+02,2.05417e-01
6.10000e+03,4.36769e-02,1.95590e-02,-3.03685e+02,1.95418e-01
6.20000e+03,5.99435e-02,2.48172e-02,-2.77435e+02,2.94406e-01
6.30000e+03,9.67392e-02,3.30429e-02,-1.85880e+02,3.22100e-01
6.40000e+03,5.82404e-02,1.99959e-02,-1.60775e+02,4.49555e-01
6.50000e+03,4.10119e-02,2.55938e-02,-1.90476e+02,1.65858e-01
6.60000e+03,5.06519e-02,1.52188e-02,-7.35885e+01,3.23141e-01
6.70000e+03,4.36191e-02,1.54160e-02,-7.68758e+01,9.72125e-02
6.80000e+03,3.20089e-02,1.32936e-02,-7.37828e+01,9.83391e-02
6.90000e+03,1.89604e-02,8.90039e-03,8.13865e+01,4.97739e-02
7.00000e+03,2.38028e-02,8.84425e-03,1.58559e+02,1.12542e-01
7.10000e+03,1.81183e-02,6.13890e-03,1.86018e+02,7.16316e-02
7.20000e+03,1.64856e-02,7.58255e-03,1.90979e+02,1.13983e-01
