t,x,y,z
0.00800,11.80000,5.70000,8.70000
0.01200,11.80000,5.70000,8.69860
0.01600,11.80000,5.69990,8.69680
0.02000,11.80000,5.69990,8.69430
0.02400,11.80000,5.69980,8.69130
0.02800,11.80000,5.69970,8.68770
0.03200,11.80000,5.69960,8.68360
0.03600,11.80100,5.69950,8.67910
0.04000,11.80100,5.69940,8.67420
0.04400,11.80100,5.69920,8.66890
0.04800,11.80100,5.69910,8.66310
0.05200,11.80100,5.69890,8.65700
0.05600,11.80200,5.69870,8.65060
0.06000,11.80200,5.69850,8.64390
0.06400,11.80200,5.69820,8.63680
0.06800,11.80200,5.69800,8.62940
0.07200,11.80300,5.69780,8.62160
0.07600,11.80300,5.69750,8.61360
0.08000,11.80300,5.69720,8.60530
0.08400,11.80400,5.69680,8.59670
0.08800,11.80400,5.69650,8.58780
0.09200,11.80400,5.69620,8.57860
0.09600,11.80500,5.69580,8.56920
0.10000,11.80500,5.69540,8.55950
0.10400,11.80600,5.69500,8.54960
0.10800,11.80600,5.69460,8.53940
0.11200,11.80600,5.69410,8.52900
0.11600,11.80700,5.69370,8.51840
0.12000,11.80700,5.69320,8.50750
0.12400,11.80800,5.69270,8.49640
0.12800,11.80900,5.69210,8.48510
0.13200,11.80900,5.69160,8.47350
0.13600,11.81000,5.69100,8.46180
0.14000,11.81000,5.69040,8.44990
0.14400,11.81100,5.68980,8.43790
0.14800,11.81200,5.68910,8.42550
0.15200,11.81200,5.68850,8.41310
0.15600,11.81300,5.68780,8.40040
0.16000,11.81400,5.68700,8.38760
0.16400,11.81500,5.68630,8.37450
0.16800,11.81600,5.68550,8.36130
0.17200,11.81600,5.68470,8.34780
0.17600,11.81700,5.68390,8.33430
0.18000,11.81800,5.68300,8.32060
0.18400,11.81900,5.68210,8.30680
0.18800,11.82000,5.68120,8.29280
0.19200,11.82100,5.68020,8.27870
0.19600,11.82200,5.67920,8.26450
0.20000,11.82300,5.67820,8.25000
0.20400,11.82400,5.67720,8.23540
0.20800,11.82500,5.67610,8.22090
0.21200,11.82600,5.67500,8.20610
0.21600,11.82700,5.67390,8.19110
0.22000,11.82900,5.67270,8.17610
0.22400,11.83000,5.67150,8.16110
0.22800,11.83100,5.67030,8.14580
0.23200,11.83200,5.66900,8.13050
0.23600,11.83400,5.66770,8.11510
0.24000,11.83500,5.66640,8.09960
0.24400,11.83600,5.66500,8.08400
0.24800,11.83800,5.66370,8.06830
0.25200,11.83900,5.66230,8.05260
0.25600,11.84100,5.66080,8.03690
0.26000,11.84200,5.65940,8.02100
0.26400,11.84400,5.65790,8.00520
0.26800,11.84500,5.65640,7.98920
0.27200,11.84700,5.65480,7.97330
0.27600,11.84900,5.65330,7.95720
0.28000,11.85000,5.65180,7.94120
0.28400,11.85200,5.65010,7.92520
0.28800,11.85300,5.64850,7.90900
0.29200,11.85500,5.64680,7.89280
0.29600,11.85700,5.64510,7.87650
0.30000,11.85900,5.64340,7.86010
0.30400,11.86100,5.64160,7.84360
0.30800,11.86200,5.63980,7.82700
0.31200,11.86400,5.63800,7.81030
0.31600,11.86600,5.63610,7.79350
0.32000,11.86800,5.63420,7.77650
0.32400,11.87000,5.63230,7.75950
0.32800,11.87200,5.63030,7.74240
0.33200,11.87400,5.62840,7.72520
0.33600,11.87600,5.62640,7.70800
0.34000,11.87800,5.62430,7.69060
0.34400,11.88000,5.62220,7.67310
0.34800,11.88200,5.62020,7.65560
0.35200,11.88400,5.61800,7.63800
0.35600,11.88700,5.61580,7.62030
0.36000,11.88900,5.61360,7.60250
0.36400,11.89100,5.61140,7.58480
0.36800,11.89300,5.60910,7.56690
0.37200,11.89600,5.60680,7.54910
0.37600,11.89800,5.60450,7.53130
0.38000,11.90000,5.60210,7.51350
0.38400,11.90300,5.59970,7.49550
0.38800,11.90500,5.59730,7.47770
0.39200,11.90700,5.59480,7.45950
0.39600,11.91000,5.59230,7.44120
0.40000,11.91200,5.58980,7.42280
0.40400,11.91500,5.58720,7.40430
0.40800,11.91800,5.58450,7.38550
0.41200,11.92000,5.58180,7.36680
0.41600,11.92300,5.57910,7.34770
0.42000,11.92600,5.57630,7.32860
0.42400,11.92800,5.57350,7.30950
0.42800,11.93100,5.57070,7.29000
0.43200,11.93400,5.56770,7.27070
0.43600,11.93700,5.56480,7.25130
0.44000,11.93900,5.56180,7.23180
0.44400,11.94200,5.55870,7.21230
0.44800,11.94500,5.55570,7.19280
0.45200,11.94800,5.55260,7.17350
0.45600,11.95100,5.54960,7.15400
0.46000,11.95400,5.54640,7.13470
0.46400,11.95700,5.54330,7.11520
0.46800,11.96000,5.54010,7.09570
0.47200,11.96300,5.53690,7.07620
0.47600,11.96500,5.53370,7.05660
0.48000,11.96800,5.53040,7.03670
0.48400,11.97100,5.52710,7.01700
0.48800,11.97500,5.52370,6.99720
0.49200,11.97800,5.52030,6.97720
0.49600,11.98100,5.51690,6.95740
0.50000,11.98400,5.51350,6.93740
0.50400,11.98700,5.51000,6.91750
0.50800,11.99000,5.50650,6.89760
0.51200,11.99300,5.50290,6.87780
0.51600,11.99600,5.49940,6.85810
0.52000,11.99900,5.49580,6.83850
0.52400,12.00200,5.49220,6.81880
0.52800,12.00500,5.48850,6.79920
0.53200,12.00800,5.48480,6.77950
0.53600,12.01200,5.48110,6.75970
0.54000,12.01500,5.47730,6.73980
0.54400,12.01800,5.47350,6.71990
0.54800,12.02100,5.46970,6.69990
0.55200,12.02400,5.46590,6.67990
0.55600,12.02800,5.46210,6.65990
0.56000,12.03100,5.45820,6.63980
0.56400,12.03400,5.45430,6.61980
0.56800,12.03700,5.45030,6.59990
0.57200,12.04100,5.44640,6.58000
0.57600,12.04400,5.44250,6.56020
0.58000,12.04700,5.43850,6.54050
0.58400,12.05000,5.43450,6.52070
0.58800,12.05400,5.43040,6.50090
0.59200,12.05700,5.42630,6.48100
0.59600,12.06000,5.42220,6.46100
0.60000,12.06300,5.41800,6.44110
0.60400,12.06700,5.41380,6.42110
0.60800,12.07000,5.40960,6.40120
0.61200,12.07300,5.40520,6.38130
0.61600,12.07600,5.40090,6.36130
0.62000,12.08000,5.39650,6.34150
0.62400,12.08300,5.39200,6.32160
0.62800,12.08600,5.38750,6.30200
0.63200,12.08900,5.38280,6.28240
0.63600,12.09200,5.37810,6.26300
0.64000,12.09500,5.37310,6.24390
0.64400,12.09800,5.36780,6.22520
0.64800,12.10000,5.36200,6.20740
0.65200,12.10200,5.35550,6.19060
0.65600,12.10300,5.34810,6.17510
0.66000,12.10300,5.33960,6.16030
0.66400,12.10300,5.33040,6.14690
0.66800,12.10300,5.32020,6.13450
0.67200,12.10100,5.30920,6.12320
0.67600,12.09900,5.29720,6.11240
0.68000,12.09800,5.28470,6.10180
0.68400,12.09500,5.27150,6.09180
0.68800,12.09300,5.25780,6.08210
0.69200,12.09100,5.24360,6.07270
0.69600,12.08800,5.22890,6.06320
0.70000,12.08500,5.21410,6.05390
0.70400,12.08300,5.19900,6.04450
0.70800,12.08000,5.18380,6.03550
0.71200,12.07700,5.16850,6.02670
0.71600,12.07400,5.15300,6.01800
0.72000,12.07100,5.13760,6.00930
0.72400,12.06800,5.12230,6.00090
0.72800,12.06400,5.10710,5.99250
0.73200,12.06100,5.09210,5.98430
0.73600,12.05800,5.07710,5.97600
0.74000,12.05500,5.06230,5.96770
0.74400,12.05200,5.04780,5.95950
0.74800,12.04900,5.03340,5.95140
0.75200,12.04600,5.01930,5.94330
0.75600,12.04300,5.00530,5.93510
0.76000,12.04000,4.99160,5.92700
0.76400,12.03800,4.97810,5.91880
0.76800,12.03500,4.96470,5.91050
0.77200,12.03200,4.95170,5.90220
0.77600,12.02900,4.93880,5.89380
0.78000,12.02700,4.92620,5.88540
0.78400,12.02400,4.91380,5.87700
0.78800,12.02100,4.90140,5.86840
0.79200,12.01900,4.88930,5.86000
0.79600,12.01600,4.87740,5.85150
0.80000,12.01400,4.86560,5.84300
0.80400,12.01100,4.85390,5.83470
0.80800,12.00800,4.84230,5.82640
0.81200,12.00600,4.83090,5.81830
0.81600,12.00300,4.81960,5.81030
0.82000,12.00000,4.80840,5.80240
0.82400,11.99800,4.79730,5.79470
0.82800,11.99500,4.78630,5.78730
0.83200,11.99200,4.77530,5.77990
0.83600,11.98900,4.76430,5.77280
0.84000,11.98600,4.75340,5.76580
0.84400,11.98300,4.74250,5.75910
0.84800,11.98000,4.73170,5.75270
0.85200,11.97700,4.72090,5.74650
0.85600,11.97400,4.71010,5.74050
0.86000,11.97100,4.69930,5.73470
0.86400,11.96800,4.68850,5.72890
0.86800,11.96400,4.67790,5.72340
0.87200,11.96100,4.66720,5.71810
0.87600,11.95800,4.65660,5.71300
0.88000,11.95400,4.64610,5.70820
0.88400,11.95100,4.63560,5.70340
0.88800,11.94800,4.62510,5.69880
0.89200,11.94400,4.61470,5.69410
0.89600,11.94100,4.60420,5.68950
0.90000,11.93800,4.59380,5.68500
0.90400,11.93500,4.58350,5.68060
0.90800,11.93100,4.57320,5.67620
0.91200,11.92800,4.56280,5.67180
0.91600,11.92500,4.55250,5.66750
0.92000,11.92100,4.54220,5.66310
0.92400,11.91800,4.53200,5.65870
0.92800,11.91500,4.52170,5.65430
0.93200,11.91200,4.51150,5.64980
0.93600,11.90900,4.50120,5.64540
0.94000,11.90600,4.49100,5.64080
0.94400,11.90300,4.48070,5.63630
0.94800,11.90000,4.47050,5.63160
0.95200,11.89700,4.46030,5.62690
0.95600,11.89400,4.45000,5.62220
0.96000,11.89100,4.43970,5.61740
0.96400,11.88800,4.42940,5.61260
0.96800,11.88600,4.41920,5.60770
0.97200,11.88300,4.40880,5.60260
0.97600,11.88000,4.39850,5.59750
0.98000,11.87800,4.38820,5.59230
0.98400,11.87500,4.37790,5.58710
0.98800,11.87200,4.36760,5.58180
0.99200,11.87000,4.35730,5.57640
0.99600,11.86700,4.34690,5.57090
1.00000,11.86500,4.33660,5.56540
1.00400,11.86300,4.32640,5.55980
1.00800,11.86000,4.31610,5.55410
1.01200,11.85800,4.30600,5.54830
1.01600,11.85500,4.29580,5.54250
1.02000,11.85300,4.28570,5.53650
1.02400,11.85100,4.27570,5.53050
1.02800,11.84900,4.26570,5.52450
1.03200,11.84600,4.25570,5.51840
1.03600,11.84400,4.24580,5.51230
1.04000,11.84200,4.23590,5.50610
1.04400,11.84000,4.22610,5.49970
1.04800,11.83800,4.21640,5.49330
1.05200,11.83500,4.20660,5.48670
1.05600,11.83300,4.19700,5.48010
1.06000,11.83100,4.18730,5.47340
1.06400,11.82900,4.17770,5.46660
1.06800,11.82700,4.16820,5.45980
1.07200,11.82500,4.15870,5.45280
1.07600,11.82300,4.14910,5.44570
1.08000,11.82100,4.13970,5.43840
1.08400,11.81900,4.13040,5.43130
1.08800,11.81700,4.12110,5.42400
1.09200,11.81500,4.11180,5.41660
1.09600,11.81300,4.10260,5.40930
1.10000,11.81100,4.09340,5.40200
1.10400,11.80900,4.08430,5.39450
1.10800,11.80700,4.07530,5.38690
1.11200,11.80500,4.06620,5.37920
1.11600,11.80300,4.05720,5.37140
1.12000,11.80100,4.04820,5.36350
1.12400,11.79900,4.03930,5.35560
1.12800,11.79700,4.03040,5.34770
1.13200,11.79500,4.02160,5.33960
1.13600,11.79300,4.01280,5.33140
1.14000,11.79100,4.00400,5.32310
1.14400,11.78900,3.99520,5.31470
1.14800,11.78700,3.98650,5.30630
1.15200,11.78500,3.97780,5.29770
1.15600,11.78400,3.96920,5.28900
1.16000,11.78200,3.96060,5.28010
1.16400,11.78000,3.95200,5.27120
1.16800,11.77800,3.94340,5.26220
1.17200,11.77600,3.93490,5.25290
1.17600,11.77400,3.92640,5.24360
1.18000,11.77200,3.91810,5.23410
1.18400,11.77100,3.90970,5.22450
1.18800,11.76900,3.90140,5.21480
1.19200,11.76700,3.89320,5.20500
1.19600,11.76500,3.88500,5.19500
1.20000,11.76400,3.87690,5.18500
1.20400,11.76200,3.86890,5.17480
1.20800,11.76000,3.86090,5.16450
1.21200,11.75900,3.85300,5.15420
1.21600,11.75700,3.84510,5.14370
1.22000,11.75600,3.83740,5.13310
1.22400,11.75400,3.82960,5.12240
1.22800,11.75300,3.82190,5.11150
1.23200,11.75100,3.81430,5.10050
1.23600,11.75000,3.80680,5.08950
1.24000,11.74800,3.79930,5.07840
1.24400,11.74700,3.79180,5.06710
1.24800,11.74600,3.78440,5.05580
1.25200,11.74400,3.77710,5.04440
1.25600,11.74300,3.76980,5.03280
1.26000,11.74200,3.76260,5.02100
1.26400,11.74000,3.75550,5.00920
1.26800,11.73900,3.74840,4.99740
1.27200,11.73800,3.74140,4.98540
1.27600,11.73700,3.73450,4.97330
1.28000,11.73500,3.72760,4.96120
1.28400,11.73400,3.72070,4.94890
1.28800,11.73300,3.71390,4.93660
1.29200,11.73200,3.70710,4.92410
1.29600,11.73100,3.70040,4.91150
1.30000,11.73000,3.69370,4.89890
1.30400,11.72900,3.68700,4.88620
1.30800,11.72800,3.68050,4.87340
1.31200,11.72700,3.67400,4.86050
1.31600,11.72600,3.66750,4.84750
1.32000,11.72500,3.66110,4.83440
1.32400,11.72400,3.65470,4.82130
1.32800,11.72300,3.64830,4.80820
1.33200,11.72200,3.64200,4.79490
1.33600,11.72100,3.63560,4.78170
1.34000,11.72100,3.62940,4.76840
1.34400,11.72000,3.62320,4.75500
1.34800,11.71900,3.61700,4.74160
1.35200,11.71800,3.61080,4.72800
1.35600,11.71700,3.60470,4.71450
1.36000,11.71700,3.59860,4.70100
