t,x,y,z
0.32200,11.84600,5.65700,6.99910
0.32400,11.84700,5.65610,6.98320
0.32600,11.84700,5.65520,6.96740
0.32800,11.84800,5.65430,6.95150
0.33000,11.84900,5.65330,6.93580
0.33200,11.85000,5.65240,6.92000
0.33400,11.85100,5.65140,6.90420
0.33600,11.85200,5.65050,6.88850
0.33800,11.85300,5.64950,6.87270
0.34000,11.85300,5.64840,6.85700
0.34200,11.85400,5.64740,6.84120
0.34400,11.85500,5.64640,6.82540
0.34600,11.85600,5.64530,6.80950
0.34800,11.85700,5.64420,6.79360
0.35000,11.85800,5.64310,6.77770
0.35200,11.85900,5.64200,6.76180
0.35400,11.86000,5.64080,6.74580
0.35600,11.86100,5.63960,6.72980
0.35800,11.86200,5.63840,6.71380
0.36000,11.86300,5.63720,6.69770
0.36200,11.86400,5.63590,6.68160
0.36400,11.86500,5.63460,6.66530
0.36600,11.86600,5.63320,6.64900
0.36800,11.86700,5.63190,6.63280
0.37000,11.86800,5.63040,6.61640
0.37200,11.86900,5.62900,6.60010
0.37400,11.87000,5.62750,6.58370
0.37600,11.87100,5.62600,6.56730
0.37800,11.87200,5.62440,6.55080
0.38000,11.87400,5.62290,6.53420
0.38200,11.87500,5.62130,6.51780
0.38400,11.87600,5.61960,6.50120
0.38600,11.87700,5.61800,6.48450
0.38800,11.87900,5.61620,6.46790
0.39000,11.88000,5.61450,6.45120
0.39200,11.88200,5.61270,6.43450
0.39400,11.88300,5.61080,6.41760
0.39600,11.88400,5.60900,6.40090
0.39800,11.88600,5.60710,6.38410
0.40000,11.88700,5.60520,6.36740
0.40200,11.88900,5.60320,6.35060
0.40400,11.89100,5.60120,6.33390
0.40600,11.89200,5.59910,6.31720
0.40800,11.89400,5.59690,6.30050
0.41000,11.89500,5.59450,6.28420
0.41200,11.89700,5.59180,6.26810
0.41400,11.89800,5.58870,6.25260
0.41600,11.89900,5.58510,6.23780
0.41800,11.89900,5.58090,6.22380
0.42000,11.89900,5.57600,6.21050
0.42200,11.89900,5.57050,6.19810
0.42400,11.89900,5.56410,6.18660
0.42600,11.89800,5.55720,6.17570
0.42800,11.89600,5.54950,6.16550
0.43000,11.89500,5.54140,6.15600
0.43200,11.89300,5.53280,6.14670
0.43400,11.89100,5.52370,6.13790
0.43600,11.88900,5.51410,6.12930
0.43800,11.88700,5.50420,6.12090
0.44000,11.88500,5.49380,6.11280
0.44200,11.88300,5.48310,6.10480
0.44400,11.88100,5.47220,6.09680
0.44600,11.87800,5.46120,6.08890
0.44800,11.87600,5.44970,6.08110
0.45000,11.87400,5.43800,6.07340
0.45200,11.87100,5.42610,6.06550
0.45400,11.86900,5.41430,6.05770
0.45600,11.86700,5.40220,6.05010
0.45800,11.86400,5.39010,6.04250
0.46000,11.86200,5.37780,6.03500
0.46200,11.85900,5.36540,6.02750
0.46400,11.85700,5.35300,6.01990
0.46600,11.85400,5.34050,6.01250
0.46800,11.85100,5.32800,6.00490
0.47000,11.84900,5.31540,5.99730
0.47200,11.84600,5.30280,5.98990
0.47400,11.84300,5.29010,5.98260
0.47600,11.84100,5.27740,5.97520
0.47800,11.83800,5.26460,5.96800
0.48000,11.83500,5.25190,5.96070
0.48200,11.83200,5.23900,5.95340
0.48400,11.83000,5.22620,5.94610
0.48600,11.82700,5.21340,5.93880
0.48800,11.82400,5.20060,5.93160
0.49000,11.82100,5.18770,5.92430
0.49200,11.81800,5.17490,5.91710
0.49400,11.81500,5.16210,5.91000
0.49600,11.81300,5.14930,5.90290
0.49800,11.81000,5.13670,5.89590
0.50000,11.80700,5.12400,5.88890
0.50200,11.80400,5.11150,5.88190
0.50400,11.80100,5.09890,5.87500
0.50600,11.79800,5.08640,5.86810
0.50800,11.79500,5.07390,5.86140
0.51000,11.79200,5.06160,5.85470
0.51200,11.78900,5.04930,5.84810
0.51400,11.78600,5.03710,5.84160
0.51600,11.78300,5.02490,5.83530
0.51800,11.78000,5.01280,5.82900
0.52000,11.77700,5.00070,5.82290
0.52200,11.77400,4.98870,5.81700
0.52400,11.77000,4.97670,5.81120
0.52600,11.76700,4.96480,5.80570
0.52800,11.76400,4.95300,5.80040
0.53000,11.76100,4.94130,5.79530
0.53200,11.75700,4.92960,5.79050
0.53400,11.75400,4.91800,5.78590
0.53600,11.75100,4.90650,5.78150
0.53800,11.74700,4.89500,5.77740
0.54000,11.74400,4.88350,5.77350
0.54200,11.74000,4.87220,5.76990
0.54400,11.73700,4.86100,5.76660
0.54600,11.73300,4.84980,5.76360
0.54800,11.72900,4.83870,5.76080
0.55000,11.72600,4.82770,5.75830
0.55200,11.72200,4.81680,5.75590
0.55400,11.71900,4.80600,5.75380
0.55600,11.71500,4.79520,5.75190
0.55800,11.71100,4.78460,5.75020
0.56000,11.70800,4.77400,5.74860
0.56200,11.70400,4.76360,5.74720
0.56400,11.70000,4.75310,5.74600
0.56600,11.69700,4.74290,5.74490
0.56800,11.69300,4.73260,5.74390
0.57000,11.68900,4.72240,5.74290
0.57200,11.68500,4.71230,5.74210
0.57400,11.68200,4.70220,5.74120
0.57600,11.67800,4.69220,5.74050
0.57800,11.67400,4.68220,5.73970
0.58000,11.67000,4.67230,5.73890
0.58200,11.66600,4.66240,5.73820
0.58400,11.66200,4.65260,5.73750
0.58600,11.65900,4.64290,5.73670
0.58800,11.65500,4.63320,5.73600
0.59000,11.65100,4.62340,5.73520
0.59200,11.64700,4.61380,5.73430
0.59400,11.64300,4.60410,5.73340
0.59600,11.63900,4.59450,5.73250
0.59800,11.63500,4.58490,5.73150
0.60000,11.63100,4.57540,5.73050
0.60200,11.62700,4.56580,5.72940
0.60400,11.62400,4.55630,5.72820
0.60600,11.62000,4.54680,5.72700
0.60800,11.61600,4.53720,5.72560
0.61000,11.61200,4.52770,5.72420
0.61200,11.60700,4.51830,5.72270
0.61400,11.60300,4.50890,5.72110
0.61600,11.59900,4.49950,5.71940
0.61800,11.59500,4.49010,5.71760
0.62000,11.59100,4.48080,5.71560
0.62200,11.58700,4.47150,5.71360
0.62400,11.58300,4.46230,5.71140
0.62600,11.57900,4.45310,5.70910
0.62800,11.57500,4.44400,5.70670
0.63000,11.57100,4.43490,5.70420
0.63200,11.56600,4.42590,5.70160
0.63400,11.56200,4.41680,5.69880
0.63600,11.55800,4.40790,5.69590
0.63800,11.55400,4.39900,5.69290
0.64000,11.55000,4.39010,5.68980
0.64200,11.54600,4.38130,5.68660
0.64400,11.54200,4.37250,5.68330
0.64600,11.53700,4.36380,5.67980
0.64800,11.53300,4.35510,5.67610
0.65000,11.52900,4.34650,5.67230
0.65200,11.52500,4.33790,5.66830
0.65400,11.52100,4.32940,5.66430
0.65600,11.51700,4.32100,5.66010
0.65800,11.51300,4.31260,5.65570
0.66000,11.50900,4.30440,5.65120
0.66200,11.50500,4.29610,5.64650
0.66400,11.50100,4.28790,5.64180
0.66600,11.49600,4.27980,5.63680
0.66800,11.49200,4.27170,5.63170
0.67000,11.48800,4.26370,5.62650
0.67200,11.48400,4.25580,5.62110
0.67400,11.48000,4.24790,5.61560
0.67600,11.47600,4.24010,5.60990
0.67800,11.47200,4.23240,5.60410
0.68000,11.46800,4.22470,5.59810
0.68200,11.46400,4.21710,5.59200
0.68400,11.46000,4.20960,5.58570
0.68600,11.45600,4.20220,5.57940
0.68800,11.45200,4.19480,5.57290
0.69000,11.44800,4.18740,5.56630
0.69200,11.44500,4.18020,5.55950
0.69400,11.44100,4.17310,5.55260
0.69600,11.43700,4.16600,5.54560
0.69800,11.43300,4.15900,5.53840
0.70000,11.42900,4.15210,5.53110
0.70200,11.42500,4.14520,5.52370
0.70400,11.42200,4.13850,5.51610
0.70600,11.41800,4.13180,5.50850
0.70800,11.41400,4.12520,5.50070
0.71000,11.41100,4.11870,5.49270
0.71200,11.40700,4.11220,5.48470
0.71400,11.40300,4.10580,5.47650
0.71600,11.40000,4.09950,5.46830
0.71800,11.39600,4.09330,5.45990
0.72000,11.39300,4.08720,5.45140
0.72200,11.38900,4.08110,5.44270
0.72400,11.38600,4.07520,5.43390
0.72600,11.38200,4.06930,5.42500
0.72800,11.37900,4.06350,5.41600
0.73000,11.37500,4.05780,5.40690
0.73200,11.37200,4.05210,5.39760
0.73400,11.36900,4.04660,5.38820
0.73600,11.36600,4.04110,5.37870
0.73800,11.36200,4.03570,5.36910
0.74000,11.35900,4.03040,5.35940
0.74200,11.35600,4.02520,5.34960
0.74400,11.35300,4.02010,5.33960
0.74600,11.35000,4.01510,5.32960
0.74800,11.34700,4.01020,5.31940
0.75000,11.34400,4.00530,5.30920
0.75200,11.34100,4.00060,5.29900
0.75400,11.33800,3.99590,5.28850
0.75600,11.33500,3.99140,5.27800
0.75800,11.33200,3.98690,5.26740
0.76000,11.32900,3.98250,5.25670
0.76200,11.32700,3.97820,5.24590
0.76400,11.32400,3.97400,5.23490
0.76600,11.32100,3.96990,5.22400
0.76800,11.31900,3.96580,5.21280
0.77000,11.31600,3.96190,5.20160
0.77200,11.31400,3.95800,5.19040
0.77400,11.31100,3.95420,5.17910
0.77600,11.30900,3.95050,5.16770
0.77800,11.30700,3.94690,5.15620
0.78000,11.30400,3.94340,5.14460
0.78200,11.30200,3.94010,5.13310
0.78400,11.30000,3.93680,5.12130
0.78600,11.29800,3.93360,5.10960
0.78800,11.29600,3.93050,5.09770
0.79000,11.29400,3.92750,5.08580
0.79200,11.29200,3.92450,5.07370
0.79400,11.29000,3.92170,5.06170
0.79600,11.28800,3.91890,5.04960
0.79800,11.28600,3.91620,5.03740
0.80000,11.28400,3.91360,5.02510
0.80200,11.28200,3.91110,5.01280
0.80400,11.28100,3.90870,5.00040
0.80600,11.27900,3.90630,4.98800
0.80800,11.27700,3.90400,4.97550
0.81000,11.27600,3.90170,4.96290
0.81200,11.27400,3.89960,4.95030
0.81400,11.27300,3.89760,4.93750
0.81600,11.27200,3.89560,4.92480
0.81800,11.27000,3.89370,4.91200
0.82000,11.26900,3.89180,4.89920
0.82200,11.26800,3.89000,4.88640
0.82400,11.26600,3.88830,4.87350
0.82600,11.26500,3.88650,4.86060
0.82800,11.26400,3.88490,4.84770
0.83000,11.26300,3.88320,4.83480
0.83200,11.26100,3.88160,4.82190
0.83400,11.26000,3.88000,4.80910
0.83600,11.25900,3.87830,4.79630
0.83800,11.25800,3.87660,4.78340
0.84000,11.25700,3.87480,4.77060
0.84200,11.25500,3.87300,4.75800
0.84400,11.25400,3.87100,4.74540
0.84600,11.25300,3.86880,4.73290
0.84800,11.25100,3.86640,4.72060
0.85000,11.25000,3.86370,4.70850
0.85200,11.24800,3.86070,4.69670
0.85400,11.24700,3.85740,4.68510
0.85600,11.24500,3.85370,4.67390
0.85800,11.24400,3.84950,4.66300
0.86000,11.24200,3.84510,4.65240
0.86200,11.24000,3.84020,4.64220
0.86400,11.23800,3.83500,4.63230
0.86600,11.23600,3.82940,4.62260
0.86800,11.23400,3.82350,4.61320
0.87000,11.23200,3.81720,4.60420
0.87200,11.23000,3.81070,4.59540
0.87400,11.22800,3.80380,4.58680
0.87600,11.22600,3.79670,4.57830
0.87800,11.22400,3.78920,4.57010
0.88000,11.22200,3.78160,4.56200
0.88200,11.22000,3.77390,4.55390
0.88400,11.21700,3.76600,4.54580
0.88600,11.21500,3.75810,4.53780
0.88800,11.21300,3.75010,4.52980
0.89000,11.21100,3.74190,4.52190
0.89200,11.20900,3.73370,4.51400
0.89400,11.20700,3.72540,4.50600
0.89600,11.20500,3.71710,4.49810
0.89800,11.20300,3.70880,4.49000
0.90000,11.20100,3.70050,4.48200
0.90200,11.19900,3.69210,4.47390
0.90400,11.19700,3.68360,4.46570
0.90600,11.19500,3.67530,4.45750
0.90800,11.19300,3.66690,4.44920
0.91000,11.19200,3.65850,4.44080
0.91200,11.19000,3.65010,4.43240
0.91400,11.18800,3.64170,4.42390
0.91600,11.18600,3.63340,4.41530
0.91800,11.18500,3.62510,4.40660
0.92000,11.18300,3.61680,4.39780
0.92200,11.18100,3.60850,4.38890
0.92400,11.18000,3.60030,4.38000
0.92600,11.17800,3.59200,4.37090
0.92800,11.17600,3.58380,4.36180
0.93000,11.17500,3.57570,4.35250
0.93200,11.17300,3.56770,4.34310
0.93400,11.17200,3.55960,4.33370
0.93600,11.17000,3.55160,4.32410
0.93800,11.16900,3.54360,4.31450
0.94000,11.16800,3.53570,4.30470
0.94200,11.16600,3.52790,4.29490
0.94400,11.16500,3.52010,4.28490
0.94600,11.16300,3.51250,4.27500
0.94800,11.16200,3.50480,4.26490
