t,x,y,z
0.00400,11.80000,5.70000,9.30000
0.00600,11.80000,5.70000,9.29960
0.00800,11.80000,5.70000,9.29910
0.01000,11.80000,5.70000,9.29840
0.01200,11.80000,5.70000,9.29750
0.01400,11.80000,5.70000,9.29630
0.01600,11.80000,5.70010,9.29500
0.01800,11.80000,5.70010,9.29340
0.02000,11.80000,5.70010,9.29170
0.02200,11.80000,5.70010,9.28980
0.02400,11.80000,5.70020,9.28760
0.02600,11.80000,5.70020,9.28530
0.02800,11.80000,5.70020,9.28280
0.03000,11.80000,5.70020,9.28010
0.03200,11.80000,5.70030,9.27720
0.03400,11.80000,5.70030,9.27420
0.03600,11.80000,5.70030,9.27100
0.03800,11.80000,5.70040,9.26760
0.04000,11.80000,5.70040,9.26400
0.04200,11.80000,5.70050,9.26030
0.04400,11.80000,5.70050,9.25630
0.04600,11.80000,5.70060,9.25230
0.04800,11.80000,5.70070,9.24800
0.05000,11.79900,5.70070,9.24360
0.05200,11.79900,5.70080,9.23910
0.05400,11.79900,5.70080,9.23440
0.05600,11.79900,5.70090,9.22950
0.05800,11.79900,5.70100,9.22440
0.06000,11.79900,5.70110,9.21930
0.06200,11.79900,5.70110,9.21400
0.06400,11.79900,5.70120,9.20850
0.06600,11.79900,5.70130,9.20280
0.06800,11.79900,5.70140,9.19710
0.07000,11.79900,5.70150,9.19110
0.07200,11.79900,5.70160,9.18510
0.07400,11.79900,5.70170,9.17880
0.07600,11.79900,5.70180,9.17250
0.07800,11.79800,5.70190,9.16600
0.08000,11.79800,5.70200,9.15930
0.08200,11.79800,5.70210,9.15250
0.08400,11.79800,5.70220,9.14570
0.08600,11.79800,5.70230,9.13870
0.08800,11.79800,5.70240,9.13150
0.09000,11.79800,5.70260,9.12420
0.09200,11.79800,5.70270,9.11680
0.09400,11.79800,5.70280,9.10920
0.09600,11.79700,5.70290,9.10150
0.09800,11.79700,5.70310,9.09380
0.10000,11.79700,5.70320,9.08580
0.10200,11.79700,5.70330,9.07780
0.10400,11.79700,5.70350,9.06960
0.10600,11.79700,5.70360,9.06130
0.10800,11.79700,5.70380,9.05290
0.11000,11.79700,5.70390,9.04440
0.11200,11.79600,5.70410,9.03570
0.11400,11.79600,5.70420,9.02700
0.11600,11.79600,5.70440,9.01810
0.11800,11.79600,5.70450,9.00910
0.12000,11.79600,5.70470,9.00000
0.12200,11.79600,5.70490,8.99090
0.12400,11.79500,5.70500,8.98150
0.12600,11.79500,5.70520,8.97210
0.12800,11.79500,5.70540,8.96260
0.13000,11.79500,5.70550,8.95300
0.13200,11.79500,5.70570,8.94330
0.13400,11.79500,5.70590,8.93350
0.13600,11.79400,5.70610,8.92370
0.13800,11.79400,5.70630,8.91370
0.14000,11.79400,5.70640,8.90360
0.14200,11.79400,5.70660,8.89340
0.14400,11.79400,5.70680,8.88320
0.14600,11.79400,5.70700,8.87280
0.14800,11.79300,5.70710,8.86230
0.15000,11.79300,5.70730,8.85180
0.15200,11.79300,5.70750,8.84110
0.15400,11.79300,5.70770,8.83040
0.15600,11.79300,5.70780,8.81960
0.15800,11.79300,5.70800,8.80860
0.16000,11.79200,5.70820,8.79760
0.16200,11.79200,5.70830,8.78650
0.16400,11.79200,5.70850,8.77530
0.16600,11.79200,5.70860,8.76410
0.16800,11.79200,5.70880,8.75270
0.17000,11.79200,5.70890,8.74120
0.17200,11.79200,5.70910,8.72970
0.17400,11.79100,5.70920,8.71810
0.17600,11.79100,5.70940,8.70630
0.17800,11.79100,5.70950,8.69450
0.18000,11.79100,5.70960,8.68260
0.18200,11.79100,5.70970,8.67070
0.18400,11.79100,5.70990,8.65860
0.18600,11.79100,5.71000,8.64650
0.18800,11.79100,5.71010,8.63430
0.19000,11.79100,5.71020,8.62200
0.19200,11.79000,5.71030,8.60960
0.19400,11.79000,5.71030,8.59710
0.19600,11.79000,5.71040,8.58460
0.19800,11.79000,5.71050,8.57200
0.20000,11.79000,5.71060,8.55930
0.20200,11.79000,5.71060,8.54650
0.20400,11.79000,5.71070,8.53360
0.20600,11.79000,5.71080,8.52060
0.20800,11.79000,5.71080,8.50760
0.21000,11.79000,5.71080,8.49450
0.21200,11.79000,5.71090,8.48130
0.21400,11.79000,5.71090,8.46800
0.21600,11.79000,5.71100,8.45460
0.21800,11.79000,5.71100,8.44110
0.22000,11.79000,5.71100,8.42760
0.22200,11.79000,5.71100,8.41390
0.22400,11.79000,5.71110,8.40020
0.22600,11.79000,5.71110,8.38640
0.22800,11.79000,5.71110,8.37250
0.23000,11.79000,5.71110,8.35850
0.23200,11.79000,5.71110,8.34450
0.23400,11.79000,5.71110,8.33030
0.23600,11.79000,5.71110,8.31610
0.23800,11.79000,5.71100,8.30180
0.24000,11.79000,5.71100,8.28740
0.24200,11.79000,5.71100,8.27290
0.24400,11.79000,5.71090,8.25840
0.24600,11.79000,5.71090,8.24370
0.24800,11.79000,5.71090,8.22900
0.25000,11.79000,5.71080,8.21410
0.25200,11.79000,5.71080,8.19920
0.25400,11.79000,5.71070,8.18430
0.25600,11.79000,5.71070,8.16920
0.25800,11.79000,5.71060,8.15400
0.26000,11.79000,5.71060,8.13880
0.26200,11.79000,5.71050,8.12350
0.26400,11.79000,5.71040,8.10810
0.26600,11.79100,5.71030,8.09260
0.26800,11.79100,5.71030,8.07700
0.27000,11.79100,5.71020,8.06140
0.27200,11.79100,5.71010,8.04570
0.27400,11.79100,5.71010,8.02990
0.27600,11.79100,5.71000,8.01400
0.27800,11.79100,5.70990,7.99800
0.28000,11.79100,5.70980,7.98200
0.28200,11.79100,5.70970,7.96580
0.28400,11.79100,5.70960,7.94960
0.28600,11.79100,5.70950,7.93330
0.28800,11.79100,5.70950,7.91700
0.29000,11.79100,5.70940,7.90050
0.29200,11.79100,5.70930,7.88400
0.29400,11.79200,5.70920,7.86740
0.29600,11.79200,5.70910,7.85070
0.29800,11.79200,5.70910,7.83400
0.30000,11.79200,5.70900,7.81720
0.30200,11.79200,5.70890,7.80030
0.30400,11.79200,5.70880,7.78330
0.30600,11.79200,5.70880,7.76620
0.30800,11.79200,5.70870,7.74910
0.31000,11.79200,5.70860,7.73190
0.31200,11.79200,5.70860,7.71460
0.31400,11.79200,5.70850,7.69730
0.31600,11.79200,5.70850,7.67990
0.31800,11.79200,5.70850,7.66240
0.32000,11.79200,5.70840,7.64490
0.32200,11.79200,5.70840,7.62730
0.32400,11.79200,5.70840,7.60960
0.32600,11.79200,5.70840,7.59190
0.32800,11.79200,5.70830,7.57410
0.33000,11.79200,5.70830,7.55620
0.33200,11.79200,5.70830,7.53830
0.33400,11.79200,5.70830,7.52030
0.33600,11.79200,5.70830,7.50220
0.33800,11.79200,5.70830,7.48410
0.34000,11.79200,5.70830,7.46600
0.34200,11.79200,5.70830,7.44780
0.34400,11.79200,5.70830,7.42950
0.34600,11.79200,5.70830,7.41120
0.34800,11.79200,5.70830,7.39290
0.35000,11.79200,5.70830,7.37450
0.35200,11.79200,5.70830,7.35610
0.35400,11.79200,5.70820,7.33760
0.35600,11.79200,5.70820,7.31910
0.35800,11.79200,5.70820,7.30060
0.36000,11.79200,5.70810,7.28210
0.36200,11.79200,5.70800,7.26350
0.36400,11.79200,5.70790,7.24490
0.36600,11.79200,5.70780,7.22630
0.36800,11.79200,5.70770,7.20770
0.37000,11.79300,5.70750,7.18910
0.37200,11.79300,5.70730,7.17040
0.37400,11.79300,5.70720,7.15170
0.37600,11.79300,5.70700,7.13300
0.37800,11.79300,5.70680,7.11420
0.38000,11.79300,5.70650,7.09540
0.38200,11.79300,5.70630,7.07670
0.38400,11.79300,5.70600,7.05790
0.38600,11.79400,5.70580,7.03910
0.38800,11.79400,5.70550,7.02040
0.39000,11.79400,5.70520,7.00170
0.39200,11.79400,5.70480,6.98300
0.39400,11.79500,5.70450,6.96430
0.39600,11.79500,5.70410,6.94560
0.39800,11.79500,5.70370,6.92690
0.40000,11.79600,5.70330,6.90830
0.40200,11.79600,5.70290,6.88970
0.40400,11.79600,5.70250,6.87110
0.40600,11.79700,5.70210,6.85270
0.40800,11.79700,5.70160,6.83430
0.41000,11.79800,5.70120,6.81590
0.41200,11.79800,5.70070,6.79760
0.41400,11.79900,5.70010,6.77950
0.41600,11.79900,5.69950,6.76140
0.41800,11.80000,5.69860,6.74370
0.42000,11.80000,5.69760,6.72630
0.42200,11.80100,5.69620,6.70910
0.42400,11.80200,5.69440,6.69240
0.42600,11.80200,5.69230,6.67620
0.42800,11.80300,5.68970,6.66030
0.43000,11.80400,5.68690,6.64490
0.43200,11.80500,5.68370,6.63000
0.43400,11.80600,5.68020,6.61560
0.43600,11.80700,5.67640,6.60160
0.43800,11.80800,5.67250,6.58810
0.44000,11.80900,5.66830,6.57520
0.44200,11.81000,5.66400,6.56270
0.44400,11.81100,5.65950,6.55060
0.44600,11.81200,5.65490,6.53880
0.44800,11.81300,5.65000,6.52750
0.45000,11.81400,5.64510,6.51640
0.45200,11.81500,5.64000,6.50570
0.45400,11.81600,5.63470,6.49510
0.45600,11.81700,5.62940,6.48480
0.45800,11.81800,5.62400,6.47460
0.46000,11.82000,5.61840,6.46450
0.46200,11.82100,5.61270,6.45450
0.46400,11.82200,5.60690,6.44460
0.46600,11.82400,5.60100,6.43460
0.46800,11.82500,5.59500,6.42470
0.47000,11.82700,5.58890,6.41470
0.47200,11.82800,5.58280,6.40470
0.47400,11.83000,5.57670,6.39470
0.47600,11.83200,5.57050,6.38470
0.47800,11.83300,5.56430,6.37470
0.48000,11.83500,5.55800,6.36470
0.48200,11.83700,5.55170,6.35470
0.48400,11.83900,5.54540,6.34460
0.48600,11.84100,5.53910,6.33450
0.48800,11.84300,5.53280,6.32430
0.49000,11.84500,5.52650,6.31410
0.49200,11.84700,5.52010,6.30380
0.49400,11.84900,5.51380,6.29340
0.49600,11.85000,5.50730,6.28300
0.49800,11.85200,5.50090,6.27250
0.50000,11.85400,5.49450,6.26190
0.50200,11.85700,5.48810,6.25120
0.50400,11.85900,5.48160,6.24040
0.50600,11.86100,5.47510,6.22960
0.50800,11.86300,5.46860,6.21870
0.51000,11.86500,5.46210,6.20770
0.51200,11.86700,5.45550,6.19660
0.51400,11.86900,5.44890,6.18560
0.51600,11.87100,5.44220,6.17450
0.51800,11.87300,5.43540,6.16350
0.52000,11.87500,5.42850,6.15240
0.52200,11.87600,5.42150,6.14150
0.52400,11.87800,5.41430,6.13070
0.52600,11.88000,5.40690,6.12020
0.52800,11.88100,5.39930,6.10990
0.53000,11.88200,5.39140,6.10000
0.53200,11.88400,5.38330,6.09030
0.53400,11.88500,5.37490,6.08100
0.53600,11.88500,5.36630,6.07200
0.53800,11.88600,5.35730,6.06340
0.54000,11.88600,5.34810,6.05520
0.54200,11.88600,5.33870,6.04730
0.54400,11.88600,5.32910,6.03980
0.54600,11.88600,5.31920,6.03250
0.54800,11.88600,5.30920,6.02560
0.55000,11.88500,5.29900,6.01890
0.55200,11.88500,5.28870,6.01250
0.55400,11.88400,5.27820,6.00620
0.55600,11.88300,5.26760,6.00020
0.55800,11.88200,5.25700,5.99430
0.56000,11.88100,5.24620,5.98860
0.56200,11.88000,5.23550,5.98300
0.56400,11.87900,5.22460,5.97740
0.56600,11.87800,5.21370,5.97190
0.56800,11.87700,5.20280,5.96640
0.57000,11.87500,5.19180,5.96100
0.57200,11.87400,5.18090,5.95550
0.57400,11.87300,5.16990,5.95000
0.57600,11.87100,5.15890,5.94450
0.57800,11.87000,5.14800,5.93900
0.58000,11.86900,5.13710,5.93340
0.58200,11.86700,5.12610,5.92780
0.58400,11.86600,5.11520,5.92230
0.58600,11.86400,5.10430,5.91660
0.58800,11.86300,5.09350,5.91080
0.59000,11.86100,5.08260,5.90500
0.59200,11.86000,5.07180,5.89910
0.59400,11.85800,5.06110,5.89320
0.59600,11.85600,5.05030,5.88720
0.59800,11.85500,5.03960,5.88110
0.60000,11.85300,5.02890,5.87500
0.60200,11.85200,5.01820,5.86880
0.60400,11.85000,5.00760,5.86250
0.60600,11.84800,4.99700,5.85610
0.60800,11.84600,4.98650,5.84970
0.61000,11.84400,4.97590,5.84320
0.61200,11.84300,4.96540,5.83660
0.61400,11.84100,4.95490,5.83000
0.61600,11.83900,4.94440,5.82330
0.61800,11.83700,4.93390,5.81660
0.62000,11.83500,4.92350,5.80980
0.62200,11.83300,4.91310,5.80300
0.62400,11.83100,4.90260,5.79610
0.62600,11.82900,4.89220,5.78920
0.62800,11.82700,4.88180,5.78240
0.63000,11.82500,4.87130,5.77550
0.63200,11.82300,4.86090,5.76870
0.63400,11.82000,4.85040,5.76180
0.63600,11.81800,4.84000,5.75510
0.63800,11.81500,4.82950,5.74840
0.64000,11.81300,4.81900,5.74170
0.64200,11.81100,4.80850,5.73520
0.64400,11.80800,4.79800,5.72880
0.64600,11.80500,4.78740,5.72250
0.64800,11.80300,4.77680,5.71640
0.65000,11.80000,4.76630,5.71050
0.65200,11.79700,4.75570,5.70480
0.65400,11.79400,4.74500,5.69920
0.65600,11.79100,4.73440,5.69380
0.65800,11.78800,4.72370,5.68850
0.66000,11.78500,4.71300,5.68340
0.66200,11.78200,4.70230,5.67840
0.66400,11.77900,4.69150,5.67360
0.66600,11.77500,4.68070,5.66890
0.66800,11.77200,4.67000,5.66440
0.67000,11.76900,4.65920,5.65990
0.67200,11.76500,4.64840,5.65560
0.67400,11.76200,4.63760,5.65130
0.67600,11.75800,4.62680,5.64710
0.67800,11.75500,4.61600,5.64300
0.68000,11.75100,4.60520,5.63900
0.68200,11.74800,4.59440,5.63500
0.68400,11.74400,4.58360,5.63100
0.68600,11.74100,4.57280,5.62700
0.68800,11.73700,4.56200,5.62310
0.69000,11.73300,4.55120,5.61910
0.69200,11.73000,4.54040,5.61510
0.69400,11.72600,4.52970,5.61110
0.69600,11.72200,4.51890,5.60700
0.69800,11.71900,4.50810,5.60300
0.70000,11.71500,4.49740,5.59880
0.70200,11.71100,4.48670,5.59460
0.70400,11.70800,4.47600,5.59020
0.70600,11.70400,4.46540,5.58580
0.70800,11.70000,4.45470,5.58120
0.71000,11.69700,4.44410,5.57660
0.71200,11.69300,4.43350,5.57190
0.71400,11.68900,4.42290,5.56710
0.71600,11.68600,4.41230,5.56220
0.71800,11.68200,4.40180,5.55710
0.72000,11.67800,4.39120,5.55200
0.72200,11.67400,4.38080,5.54670
0.72400,11.67100,4.37030,5.54130
0.72600,11.66700,4.35990,5.53580
0.72800,11.66300,4.34940,5.53020
0.73000,11.66000,4.33900,5.52450
0.73200,11.65600,4.32870,5.51870
0.73400,11.65200,4.31840,5.51280
0.73600,11.64900,4.30810,5.50680
0.73800,11.64500,4.29790,5.50070
0.74000,11.64100,4.28770,5.49440
0.74200,11.63800,4.27750,5.48800
0.74400,11.63400,4.26740,5.48150
0.74600,11.63000,4.25730,5.47480
0.74800,11.62600,4.24720,5.46800
0.75000,11.62300,4.23720,5.46100
0.75200,11.61900,4.22720,5.45400
0.75400,11.61500,4.21730,5.44670
0.75600,11.61200,4.20740,5.43940
0.75800,11.60800,4.19760,5.43200
0.76000,11.60400,4.18780,5.42440
0.76200,11.60000,4.17810,5.41670
0.76400,11.59700,4.16840,5.40880
0.76600,11.59300,4.15880,5.40080
0.76800,11.58900,4.14930,5.39270
0.77000,11.58600,4.13980,5.38450
0.77200,11.58200,4.13030,5.37600
0.77400,11.57800,4.12090,5.36750
0.77600,11.57500,4.11160,5.35880
0.77800,11.57100,4.10230,5.34990
0.78000,11.56700,4.09310,5.34090
0.78200,11.56300,4.08390,5.33180
0.78400,11.56000,4.07490,5.32250
0.78600,11.55600,4.06590,5.31310
0.78800,11.55200,4.05700,5.30350
0.79000,11.54900,4.04820,5.29380
0.79200,11.54500,4.03940,5.28410
0.79400,11.54100,4.03080,5.27410
0.79600,11.53800,4.02210,5.26400
0.79800,11.53400,4.01360,5.25380
0.80000,11.53000,4.00510,5.24330
0.80200,11.52700,3.99670,5.23280
0.80400,11.52300,3.98840,5.22210
0.80600,11.51900,3.98010,5.21130
0.80800,11.51600,3.97200,5.20020
0.81000,11.51200,3.96390,5.18910
0.81200,11.50900,3.95590,5.17780
0.81400,11.50500,3.94800,5.16640
0.81600,11.50100,3.94010,5.15490
0.81800,11.49800,3.93230,5.14330
0.82000,11.49400,3.92470,5.13150
0.82200,11.49000,3.91710,5.11950
0.82400,11.48700,3.90950,5.10750
0.82600,11.48300,3.90210,5.09530
0.82800,11.48000,3.89480,5.08300
0.83000,11.47600,3.88750,5.07060
0.83200,11.47300,3.88040,5.05810
0.83400,11.46900,3.87330,5.04540
0.83600,11.46600,3.86630,5.03260
0.83800,11.46200,3.85940,5.01980
0.84000,11.45900,3.85260,5.00690
0.84200,11.45500,3.84600,4.99390
0.84400,11.45200,3.83940,4.98090
0.84600,11.44800,3.83290,4.96780
0.84800,11.44500,3.82650,4.95460
0.85000,11.44200,3.82030,4.94130
0.85200,11.43900,3.81410,4.92800
0.85400,11.43500,3.80810,4.91470
0.85600,11.43200,3.80210,4.90140
0.85800,11.42900,3.79630,4.88800
0.86000,11.42600,3.79070,4.87460
0.86200,11.42300,3.78510,4.86110
0.86400,11.42000,3.77970,4.84760
0.86600,11.41800,3.77440,4.83410
0.86800,11.41500,3.76920,4.82050
0.87000,11.41200,3.76410,4.80690
0.87200,11.40900,3.75910,4.79320
0.87400,11.40700,3.75420,4.77940
0.87600,11.40400,3.74940,4.76560
0.87800,11.40100,3.74470,4.75180
0.88000,11.39900,3.74020,4.73790
0.88200,11.39700,3.73570,4.72390
0.88400,11.39400,3.73140,4.70990
0.88600,11.39200,3.72720,4.69580
0.88800,11.39000,3.72310,4.68170
