t,x,y,z
0.00800,11.80000,6.30000,8.70000
0.01200,11.80000,6.30000,8.69860
0.01600,11.80000,6.30010,8.69680
0.02000,11.80000,6.30010,8.69430
0.02400,11.80000,6.30020,8.69130
0.02800,11.80000,6.30040,8.68770
0.03200,11.80000,6.30050,8.68360
0.03600,11.80100,6.30070,8.67910
0.04000,11.80100,6.30090,8.67420
0.04400,11.80100,6.30110,8.66890
0.04800,11.80100,6.30120,8.66320
0.05200,11.80100,6.30140,8.65700
0.05600,11.80200,6.30170,8.65060
0.06000,11.80200,6.30200,8.64390
0.06400,11.80200,6.30220,8.63680
0.06800,11.80200,6.30250,8.62940
0.07200,11.80300,6.30280,8.62170
0.07600,11.80300,6.30320,8.61360
0.08000,11.80300,6.30350,8.60530
0.08400,11.80400,6.30390,8.59670
0.08800,11.80400,6.30420,8.58770
0.09200,11.80400,6.30460,8.57860
0.09600,11.80500,6.30500,8.56910
0.10000,11.80500,6.30550,8.55950
0.10400,11.80600,6.30590,8.54950
0.10800,11.80600,6.30640,8.53940
0.11200,11.80700,6.30690,8.52890
0.11600,11.80700,6.30740,8.51830
0.12000,11.80800,6.30800,8.50740
0.12400,11.80800,6.30860,8.49630
0.12800,11.80900,6.30920,8.48490
0.13200,11.80900,6.30970,8.47340
0.13600,11.81000,6.31040,8.46170
0.14000,11.81100,6.31110,8.44970
0.14400,11.81100,6.31170,8.43770
0.14800,11.81200,6.31240,8.42530
0.15200,11.81300,6.31320,8.41290
0.15600,11.81300,6.31390,8.40010
0.16000,11.81400,6.31470,8.38720
0.16400,11.81500,6.31550,8.37410
0.16800,11.81600,6.31640,8.36080
0.17200,11.81700,6.31730,8.34740
0.17600,11.81700,6.31820,8.33380
0.18000,11.81800,6.31910,8.32020
0.18400,11.81900,6.32010,8.30640
0.18800,11.82000,6.32100,8.29240
0.19200,11.82100,6.32200,8.27820
0.19600,11.82200,6.32310,8.26400
0.20000,11.82300,6.32410,8.24960
0.20400,11.82400,6.32520,8.23490
0.20800,11.82500,6.32630,8.22040
0.21200,11.82700,6.32750,8.20560
0.21600,11.82800,6.32870,8.19060
0.22000,11.82900,6.32990,8.17560
0.22400,11.83000,6.33110,8.16060
0.22800,11.83100,6.33240,8.14530
0.23200,11.83300,6.33370,8.13010
0.23600,11.83400,6.33510,8.11470
0.24000,11.83500,6.33640,8.09920
0.24400,11.83700,6.33790,8.08360
0.24800,11.83800,6.33930,8.06790
0.25200,11.83900,6.34070,8.05230
0.25600,11.84100,6.34220,8.03660
0.26000,11.84200,6.34380,8.02070
0.26400,11.84400,6.34530,8.00490
0.26800,11.84500,6.34690,7.98910
0.27200,11.84700,6.34850,7.97320
0.27600,11.84900,6.35010,7.95720
0.28000,11.85000,6.35170,7.94130
0.28400,11.85200,6.35340,7.92530
0.28800,11.85300,6.35510,7.90910
0.29200,11.85500,6.35690,7.89290
0.29600,11.85700,6.35870,7.87660
0.30000,11.85900,6.36050,7.86030
0.30400,11.86000,6.36230,7.84380
0.30800,11.86200,6.36420,7.82720
0.31200,11.86400,6.36610,7.81040
0.31600,11.86600,6.36800,7.79360
0.32000,11.86800,6.37000,7.77670
0.32400,11.87000,6.37200,7.75980
0.32800,11.87200,6.37410,7.74270
0.33200,11.87400,6.37610,7.72550
0.33600,11.87600,6.37820,7.70830
0.34000,11.87800,6.38030,7.69090
0.34400,11.88000,6.38250,7.67360
0.34800,11.88200,6.38470,7.65620
0.35200,11.88400,6.38690,7.63860
0.35600,11.88600,6.38920,7.62110
0.36000,11.88800,6.39140,7.60350
0.36400,11.89100,6.39370,7.58590
0.36800,11.89300,6.39600,7.56830
0.37200,11.89500,6.39840,7.55060
0.37600,11.89700,6.40070,7.53300
0.38000,11.90000,6.40310,7.51530
0.38400,11.90200,6.40560,7.49750
0.38800,11.90500,6.40800,7.47970
0.39200,11.90700,6.41050,7.46170
0.39600,11.90900,6.41310,7.44370
0.40000,11.91200,6.41560,7.42540
0.40400,11.91400,6.41830,7.40700
0.40800,11.91700,6.42090,7.38840
0.41200,11.92000,6.42360,7.36980
0.41600,11.92200,6.42630,7.35100
0.42000,11.92500,6.42910,7.33190
0.42400,11.92800,6.43190,7.31300
0.42800,11.93000,6.43480,7.29380
0.43200,11.93300,6.43770,7.27460
0.43600,11.93600,6.44060,7.25530
0.44000,11.93900,6.44360,7.23620
0.44400,11.94200,6.44660,7.21690
0.44800,11.94500,6.44960,7.19760
0.45200,11.94700,6.45270,7.17850
0.45600,11.95000,6.45580,7.15920
0.46000,11.95300,6.45890,7.14010
0.46400,11.95600,6.46200,7.12080
0.46800,11.95900,6.46510,7.10140
0.47200,11.96200,6.46830,7.08210
0.47600,11.96500,6.47150,7.06260
0.48000,11.96800,6.47460,7.04320
0.48400,11.97100,6.47790,7.02380
0.48800,11.97400,6.48110,7.00450
0.49200,11.97700,6.48430,6.98520
0.49600,11.98000,6.48760,6.96590
0.50000,11.98300,6.49080,6.94680
0.50400,11.98600,6.49400,6.92810
0.50800,11.98800,6.49710,6.90970
0.51200,11.99100,6.49990,6.89220
0.51600,11.99300,6.50240,6.87590
0.52000,11.99400,6.50440,6.86110
0.52400,11.99400,6.50570,6.84790
0.52800,11.99400,6.50620,6.83690
0.53200,11.99300,6.50590,6.82740
0.53600,11.99000,6.50460,6.81970
0.54000,11.98700,6.50290,6.81340
0.54400,11.98300,6.50050,6.80740
0.54800,11.97800,6.49770,6.80190
0.55200,11.97200,6.49440,6.79630
0.55600,11.96600,6.49060,6.79110
0.56000,11.95900,6.48680,6.78630
0.56400,11.95200,6.48240,6.78110
0.56800,11.94400,6.47790,6.77620
0.57200,11.93500,6.47290,6.77110
0.57600,11.92600,6.46750,6.76650
0.58000,11.91600,6.46180,6.76200
0.58400,11.90500,6.45560,6.75760
0.58800,11.89500,6.44920,6.75370
0.59200,11.88400,6.44240,6.74990
0.59600,11.87200,6.43500,6.74680
0.60000,11.86000,6.42710,6.74360
0.60400,11.84700,6.41890,6.74070
0.60800,11.83500,6.41060,6.73790
0.61200,11.82200,6.40180,6.73520
0.61600,11.81000,6.39310,6.73240
0.62000,11.79700,6.38430,6.72960
0.62400,11.78500,6.37550,6.72660
0.62800,11.77200,6.36680,6.72340
0.63200,11.76000,6.35830,6.71990
0.63600,11.74900,6.34990,6.71610
0.64000,11.73700,6.34180,6.71210
0.64400,11.72600,6.33390,6.70770
0.64800,11.71600,6.32610,6.70300
0.65200,11.70600,6.31860,6.69810
0.65600,11.69600,6.31120,6.69280
0.66000,11.68600,6.30400,6.68730
0.66400,11.67700,6.29690,6.68160
0.66800,11.66800,6.28990,6.67560
0.67200,11.65900,6.28290,6.66930
0.67600,11.65100,6.27610,6.66280
0.68000,11.64200,6.26930,6.65600
0.68400,11.63500,6.26260,6.64910
0.68800,11.62700,6.25590,6.64190
0.69200,11.62100,6.24910,6.63460
0.69600,11.61400,6.24230,6.62700
0.70000,11.60800,6.23540,6.61930
0.70400,11.60200,6.22830,6.61140
0.70800,11.59700,6.22110,6.60340
0.71200,11.59200,6.21380,6.59520
0.71600,11.58700,6.20630,6.58700
0.72000,11.58200,6.19870,6.57880
0.72400,11.57800,6.19080,6.57060
0.72800,11.57300,6.18280,6.56230
0.73200,11.56900,6.17470,6.55410
0.73600,11.56500,6.16640,6.54580
0.74000,11.56100,6.15810,6.53770
0.74400,11.55700,6.14950,6.52960
0.74800,11.55200,6.14100,6.52180
0.75200,11.54800,6.13230,6.51390
0.75600,11.54400,6.12360,6.50620
0.76000,11.54000,6.11490,6.49860
0.76400,11.53600,6.10610,6.49100
0.76800,11.53100,6.09730,6.48360
0.77200,11.52700,6.08850,6.47620
0.77600,11.52300,6.07960,6.46880
0.78000,11.51900,6.07070,6.46140
0.78400,11.51400,6.06180,6.45400
0.78800,11.51000,6.05290,6.44670
0.79200,11.50600,6.04400,6.43920
0.79600,11.50200,6.03520,6.43180
0.80000,11.49800,6.02630,6.42430
0.80400,11.49400,6.01740,6.41680
0.80800,11.48900,6.00860,6.40920
0.81200,11.48500,5.99970,6.40160
0.81600,11.48100,5.99080,6.39400
0.82000,11.47700,5.98190,6.38630
0.82400,11.47300,5.97310,6.37870
0.82800,11.46900,5.96420,6.37100
0.83200,11.46500,5.95520,6.36320
0.83600,11.46100,5.94630,6.35560
0.84000,11.45700,5.93730,6.34780
0.84400,11.45300,5.92830,6.34010
0.84800,11.44900,5.91930,6.33230
