t,x,y,z
1.36400,11.67400,3.60860,5.02060
1.36800,11.67300,3.60330,5.00720
1.37200,11.67100,3.59810,4.99360
1.37600,11.67000,3.59300,4.98000
1.38000,11.66800,3.58790,4.96620
1.38400,11.66700,3.58300,4.95240
1.38800,11.66600,3.57810,4.93850
1.39200,11.66400,3.57340,4.92450
1.39600,11.66300,3.56870,4.91040
1.40000,11.66200,3.56410,4.89620
1.40400,11.66100,3.55960,4.88200
1.40800,11.66000,3.55520,4.86770
1.41200,11.65900,3.55090,4.85330
1.41600,11.65800,3.54660,4.83900
1.42000,11.65700,3.54240,4.82460
1.42400,11.65600,3.53830,4.81010
1.42800,11.65500,3.53420,4.79550
1.43200,11.65400,3.53030,4.78090
1.43600,11.65300,3.52630,4.76610
1.44000,11.65200,3.52250,4.75120
1.44400,11.65100,3.51870,4.73620
1.44800,11.65000,3.51500,4.72120
1.45200,11.64900,3.51140,4.70630
1.45600,11.64800,3.50780,4.69130
1.46000,11.64700,3.50420,4.67630
1.46400,11.64700,3.50070,4.66120
1.46800,11.64600,3.49730,4.64620
1.47200,11.64500,3.49390,4.63110
1.47600,11.64400,3.49060,4.61590
1.48000,11.64400,3.48730,4.60080
1.48400,11.64300,3.48400,4.58550
1.48800,11.64200,3.48080,4.57020
1.49200,11.64100,3.47760,4.55480
1.49600,11.64100,3.47450,4.53940
1.50000,11.64000,3.47140,4.52400
1.50400,11.63900,3.46830,4.50850
1.50800,11.63900,3.46530,4.49290
1.51200,11.63800,3.46220,4.47740
1.51600,11.63700,3.45920,4.46190
1.52000,11.63700,3.45620,4.44640
1.52400,11.63600,3.45310,4.43100
1.52800,11.63500,3.45010,4.41560
1.53200,11.63500,3.44700,4.40010
1.53600,11.63400,3.44380,4.38480
1.54000,11.63300,3.44060,4.36950
1.54400,11.63200,3.43710,4.35430
1.54800,11.63100,3.43350,4.33920
1.55200,11.63000,3.42980,4.32430
1.55600,11.62900,3.42570,4.30950
1.56000,11.62700,3.42130,4.29500
1.56400,11.62600,3.41650,4.28070
1.56800,11.62400,3.41130,4.26680
1.57200,11.62200,3.40560,4.25330
1.57600,11.62000,3.39940,4.24010
1.58000,11.61800,3.39280,4.22730
1.58400,11.61500,3.38570,4.21480
1.58800,11.61200,3.37810,4.20270
1.59200,11.60900,3.37020,4.19080
1.59600,11.60600,3.36180,4.17920
1.60000,11.60300,3.35310,4.16800
1.60400,11.59900,3.34420,4.15690
1.60800,11.59600,3.33490,4.14600
1.61200,11.59200,3.32560,4.13530
1.61600,11.58800,3.31590,4.12450
1.62000,11.58500,3.30620,4.11380
1.62400,11.58100,3.29650,4.10320
1.62800,11.57700,3.28660,4.09260
1.63200,11.57400,3.27680,4.08200
1.63600,11.57000,3.26690,4.07140
1.64000,11.56600,3.25700,4.06060
1.64400,11.56300,3.24720,4.04980
1.64800,11.55900,3.23740,4.03900
1.65200,11.55500,3.22770,4.02810
1.65600,11.55200,3.21800,4.01710
1.66000,11.54800,3.20850,4.00600
1.66400,11.54400,3.19900,3.99490
1.66800,11.54100,3.18960,3.98390
1.67200,11.53700,3.18020,3.97270
1.67600,11.53400,3.17090,3.96140
1.68000,11.53100,3.16160,3.95000
1.68400,11.52700,3.15230,3.93840
1.68800,11.52400,3.14310,3.92690
1.69200,11.52000,3.13380,3.91530
1.69600,11.51700,3.12460,3.90370
1.70000,11.51300,3.11550,3.89210
1.70400,11.51000,3.10630,3.88040
1.70800,11.50600,3.09710,3.86890
1.71200,11.50300,3.08790,3.85740
1.71600,11.49900,3.07870,3.84600
1.72000,11.49500,3.06950,3.83450
1.72400,11.49200,3.06040,3.82310
1.72800,11.48800,3.05110,3.81190
1.73200,11.48400,3.04180,3.80080
1.73600,11.48000,3.03250,3.78990
1.74000,11.47600,3.02310,3.77910
1.74400,11.47200,3.01370,3.76840
1.74800,11.46800,3.00410,3.75780
1.75200,11.46400,2.99460,3.74750
1.75600,11.46000,2.98490,3.73740
1.76000,11.45500,2.97530,3.72740
1.76400,11.45100,2.96550,3.71770
1.76800,11.44600,2.95580,3.70810
1.77200,11.44100,2.94610,3.69880
1.77600,11.43600,2.93630,3.68970
1.78000,11.43100,2.92650,3.68070
1.78400,11.42600,2.91660,3.67200
1.78800,11.42100,2.90670,3.66340
1.79200,11.41500,2.89670,3.65500
1.79600,11.41000,2.88680,3.64690
1.80000,11.40400,2.87680,3.63900
1.80400,11.39800,2.86680,3.63120
1.80800,11.39200,2.85660,3.62350
1.81200,11.38500,2.84640,3.61600
1.81600,11.37900,2.83600,3.60840
1.82000,11.37200,2.82560,3.60110
1.82400,11.36500,2.81510,3.59370
1.82800,11.35800,2.80450,3.58630
1.83200,11.35100,2.79380,3.57910
1.83600,11.34400,2.78300,3.57190
1.84000,11.33600,2.77210,3.56470
1.84400,11.32800,2.76110,3.55750
1.84800,11.32100,2.75000,3.55030
1.85200,11.31200,2.73880,3.54320
1.85600,11.30400,2.72770,3.53620
1.86000,11.29600,2.71650,3.52940
1.86400,11.28700,2.70520,3.52260
1.86800,11.27800,2.69390,3.51600
1.87200,11.26900,2.68270,3.50940
1.87600,11.26000,2.67150,3.50300
1.88000,11.25000,2.66050,3.49670
1.88400,11.24100,2.64950,3.49060
1.88800,11.23200,2.63870,3.48470
1.89200,11.22200,2.62810,3.47900
1.89600,11.21200,2.61760,3.47340
1.90000,11.20300,2.60730,3.46800
1.90400,11.19300,2.59710,3.46280
1.90800,11.18300,2.58700,3.45760
1.91200,11.17300,2.57710,3.45260
1.91600,11.16300,2.56740,3.44760
1.92000,11.15300,2.55790,3.44270
1.92400,11.14300,2.54860,3.43790
1.92800,11.13300,2.53940,3.43310
1.93200,11.12300,2.53050,3.42840
1.93600,11.11300,2.52170,3.42370
1.94000,11.10300,2.51310,3.41910
1.94400,11.09300,2.50460,3.41460
1.94800,11.08300,2.49630,3.41000
1.95200,11.07200,2.48820,3.40530
1.95600,11.06200,2.48020,3.40070
1.96000,11.05200,2.47240,3.39600
1.96400,11.04200,2.46480,3.39140
1.96800,11.03200,2.45720,3.38670
1.97200,11.02200,2.44990,3.38210
1.97600,11.01200,2.44270,3.37740
1.98000,11.00200,2.43560,3.37280
1.98400,10.99200,2.42860,3.36820
1.98800,10.98200,2.42190,3.36350
1.99200,10.97200,2.41520,3.35890
1.99600,10.96200,2.40870,3.35420
2.00000,10.95200,2.40230,3.34960
2.00400,10.94300,2.39610,3.34510
2.00800,10.93300,2.39000,3.34040
2.01200,10.92300,2.38400,3.33580
2.01600,10.91300,2.37810,3.33110
2.02000,10.90300,2.37220,3.32630
2.02400,10.89300,2.36660,3.32160
2.02800,10.88300,2.36100,3.31690
2.03200,10.87300,2.35550,3.31220
2.03600,10.86300,2.35010,3.30750
2.04000,10.85400,2.34490,3.30280
2.04400,10.84400,2.33980,3.29810
2.04800,10.83400,2.33480,3.29330
2.05200,10.82400,2.32980,3.28860
2.05600,10.81400,2.32490,3.28380
2.06000,10.80400,2.32000,3.27900
2.06400,10.79400,2.31520,3.27430
2.06800,10.78400,2.31050,3.26960
2.07200,10.77400,2.30590,3.26480
2.07600,10.76500,2.30140,3.26010
2.08000,10.75500,2.29690,3.25540
2.08400,10.74500,2.29250,3.25070
2.08800,10.73500,2.28820,3.24600
2.09200,10.72500,2.28390,3.24130
2.09600,10.71500,2.27960,3.23650
2.10000,10.70500,2.27540,3.23180
2.10400,10.69500,2.27120,3.22700
2.10800,10.68500,2.26700,3.22230
2.11200,10.67500,2.26280,3.21760
2.11600,10.66500,2.25860,3.21280
2.12000,10.65500,2.25440,3.20810
2.12400,10.64500,2.25010,3.20340
2.12800,10.63500,2.24570,3.19870
2.13200,10.62500,2.24110,3.19400
2.13600,10.61500,2.23640,3.18930
2.14000,10.60400,2.23130,3.18450
2.14400,10.59400,2.22610,3.17970
2.14800,10.58400,2.22050,3.17470
2.15200,10.57300,2.21450,3.16990
2.15600,10.56300,2.20830,3.16500
2.16000,10.55200,2.20180,3.16010
2.16400,10.54200,2.19510,3.15530
2.16800,10.53100,2.18820,3.15040
2.17200,10.52000,2.18110,3.14550
2.17600,10.50900,2.17400,3.14070
2.18000,10.49800,2.16680,3.13590
2.18400,10.48700,2.15960,3.13130
2.18800,10.47600,2.15240,3.12670
2.19200,10.46500,2.14520,3.12220
2.19600,10.45300,2.13810,3.11790
2.20000,10.44200,2.13120,3.11360
2.20400,10.43100,2.12450,3.10950
2.20800,10.41900,2.11790,3.10540
2.21200,10.40800,2.11160,3.10150
2.21600,10.39600,2.10550,3.09760
2.22000,10.38400,2.09950,3.09380
2.22400,10.37300,2.09380,3.09000
2.22800,10.36100,2.08830,3.08610
2.23200,10.34900,2.08290,3.08240
2.23600,10.33800,2.07780,3.07860
2.24000,10.32600,2.07280,3.07480
2.24400,10.31400,2.06790,3.07110
2.24800,10.30300,2.06320,3.06720
2.25200,10.29100,2.05860,3.06330
2.25600,10.27900,2.05420,3.05930
2.26000,10.26700,2.04990,3.05530
2.26400,10.25600,2.04570,3.05120
2.26800,10.24400,2.04160,3.04720
2.27200,10.23300,2.03770,3.04300
2.27600,10.22100,2.03380,3.03880
2.28000,10.20900,2.03000,3.03440
2.28400,10.19800,2.02620,3.03010
2.28800,10.18600,2.02250,3.02570
2.29200,10.17500,2.01890,3.02120
2.29600,10.16300,2.01530,3.01680
2.30000,10.15200,2.01180,3.01220
2.30400,10.14000,2.00840,3.00780
2.30800,10.12800,2.00510,3.00330
2.31200,10.11700,2.00170,2.99870
2.31600,10.10500,1.99850,2.99410
2.32000,10.09300,1.99540,2.98950
2.32400,10.08200,1.99220,2.98490
2.32800,10.07000,1.98930,2.98020
2.33200,10.05900,1.98630,2.97550
2.33600,10.04700,1.98350,2.97080
2.34000,10.03500,1.98070,2.96600
2.34400,10.02300,1.97790,2.96120
2.34800,10.01100,1.97530,2.95630
2.35200,9.99940,1.97260,2.95150
2.35600,9.98740,1.97010,2.94660
2.36000,9.97550,1.96750,2.94160
2.36400,9.96350,1.96510,2.93670
2.36800,9.95140,1.96280,2.93180
2.37200,9.93930,1.96050,2.92690
2.37600,9.92720,1.95820,2.92190
2.38000,9.91490,1.95600,2.91690
2.38400,9.90270,1.95390,2.91180
2.38800,9.89050,1.95170,2.90680
2.39200,9.87830,1.94960,2.90170
2.39600,9.86610,1.94750,2.89670
2.40000,9.85390,1.94550,2.89160
2.40400,9.84170,1.94340,2.88650
2.40800,9.82950,1.94130,2.88160
2.41200,9.81730,1.93930,2.87660
2.41600,9.80530,1.93710,2.87170
2.42000,9.79330,1.93500,2.86680
2.42400,9.78130,1.93270,2.86200
2.42800,9.76960,1.93040,2.85730
2.43200,9.75790,1.92790,2.85270
2.43600,9.74640,1.92540,2.84820
2.44000,9.73500,1.92280,2.84370
2.44400,9.72370,1.92000,2.83940
2.44800,9.71240,1.91710,2.83510
2.45200,9.70130,1.91410,2.83100
2.45600,9.69020,1.91110,2.82690
2.46000,9.67920,1.90800,2.82290
2.46400,9.66810,1.90480,2.81910
2.46800,9.65710,1.90160,2.81530
2.47200,9.64600,1.89840,2.81150
2.47600,9.63480,1.89530,2.80780
2.48000,9.62350,1.89210,2.80400
2.48400,9.61220,1.88900,2.80020
2.48800,9.60080,1.88600,2.79630
2.49200,9.58930,1.88310,2.79240
2.49600,9.57760,1.88020,2.78840
2.50000,9.56590,1.87750,2.78430
2.50400,9.55400,1.87480,2.78010
2.50800,9.54210,1.87230,2.77580
2.51200,9.53000,1.86990,2.77150
2.51600,9.51800,1.86760,2.76700
2.52000,9.50590,1.86550,2.76250
2.52400,9.49380,1.86360,2.75800
2.52800,9.48170,1.86180,2.75340
2.53200,9.46970,1.86010,2.74880
2.53600,9.45770,1.85850,2.74410
2.54000,9.44580,1.85690,2.73950
2.54400,9.43390,1.85530,2.73490
2.54800,9.42210,1.85390,2.73020
2.55200,9.41030,1.85240,2.72540
2.55600,9.39850,1.85090,2.72070
2.56000,9.38680,1.84940,2.71600
2.56400,9.37520,1.84780,2.71130
2.56800,9.36380,1.84620,2.70670
2.57200,9.35240,1.84470,2.70220
2.57600,9.34120,1.84300,2.69770
2.58000,9.33000,1.84140,2.69320
2.58400,9.31900,1.83980,2.68880
2.58800,9.30780,1.83810,2.68440
2.59200,9.29670,1.83640,2.68000
2.59600,9.28570,1.83480,2.67570
2.60000,9.27470,1.83320,2.67130
2.60400,9.26360,1.83150,2.66700
2.60800,9.25260,1.82990,2.66270
2.61200,9.24150,1.82820,2.65840
2.61600,9.23030,1.82670,2.65410
2.62000,9.21910,1.82510,2.64990
2.62400,9.20780,1.82370,2.64570
2.62800,9.19640,1.82230,2.64140
2.63200,9.18500,1.82100,2.63720
2.63600,9.17340,1.81980,2.63310
2.64000,9.16170,1.81870,2.62890
2.64400,9.14990,1.81760,2.62480
2.64800,9.13810,1.81670,2.62080
2.65200,9.12620,1.81590,2.61690
2.65600,9.11430,1.81520,2.61320
2.66000,9.10240,1.81450,2.60950
2.66400,9.09040,1.81400,2.60600
2.66800,9.07850,1.81360,2.60270
2.67200,9.06640,1.81330,2.59940
2.67600,9.05430,1.81310,2.59630
2.68000,9.04220,1.81310,2.59340
2.68400,9.03010,1.81310,2.59080
2.68800,9.01790,1.81330,2.58830
2.69200,9.00570,1.81360,2.58600
2.69600,8.99340,1.81410,2.58400
2.70000,8.98120,1.81460,2.58240
2.70400,8.96900,1.81530,2.58110
2.70800,8.95670,1.81620,2.58010
2.71200,8.94450,1.81720,2.57940
2.71600,8.93250,1.81830,2.57910
2.72000,8.92040,1.81950,2.57920
2.72400,8.90840,1.82100,2.57950
2.72800,8.89640,1.82250,2.58020
2.73200,8.88430,1.82420,2.58110
2.73600,8.87240,1.82590,2.58220
2.74000,8.86060,1.82770,2.58350
2.74400,8.84890,1.82940,2.58490
2.74800,8.83730,1.83110,2.58650
2.75200,8.82600,1.83290,2.58840
2.75600,8.81460,1.83480,2.59030
2.76000,8.80330,1.83670,2.59240
2.76400,8.79210,1.83860,2.59460
2.76800,8.78100,1.84050,2.59690
2.77200,8.76990,1.84250,2.59920
2.77600,8.75920,1.84430,2.60150
2.78000,8.74850,1.84620,2.60390
2.78400,8.73800,1.84800,2.60630
2.78800,8.72770,1.84980,2.60880
2.79200,8.71740,1.85150,2.61120
2.79600,8.70720,1.85320,2.61370
2.80000,8.69710,1.85480,2.61610
