t,x,y,z
0.00800,11.80000,6.30000,9.30000
0.01200,11.80000,6.30000,9.29860
0.01600,11.80000,6.30000,9.29680
0.02000,11.80000,6.30000,9.29440
0.02400,11.80000,6.29990,9.29140
0.02800,11.80000,6.29990,9.28790
0.03200,11.80000,6.29990,9.28390
0.03600,11.80000,6.29980,9.27950
0.04000,11.80000,6.29970,9.27460
0.04400,11.80000,6.29970,9.26940
0.04800,11.79900,6.29960,9.26380
0.05200,11.79900,6.29940,9.25780
0.05600,11.79900,6.29930,9.25150
0.06000,11.79900,6.29920,9.24490
0.06400,11.79900,6.29910,9.23800
0.06800,11.79900,6.29890,9.23070
0.07200,11.79900,6.29880,9.22320
0.07600,11.79800,6.29860,9.21530
0.08000,11.79800,6.29840,9.20720
0.08400,11.79800,6.29830,9.19880
0.08800,11.79800,6.29810,9.19020
0.09200,11.79800,6.29790,9.18120
0.09600,11.79800,6.29770,9.17210
0.10000,11.79700,6.29750,9.16260
0.10400,11.79700,6.29730,9.15300
0.10800,11.79700,6.29710,9.14320
0.11200,11.79700,6.29690,9.13300
0.11600,11.79600,6.29670,9.12260
0.12000,11.79600,6.29650,9.11200
0.12400,11.79600,6.29630,9.10120
0.12800,11.79600,6.29610,9.09020
0.13200,11.79600,6.29600,9.07890
0.13600,11.79600,6.29580,9.06750
0.14000,11.79500,6.29560,9.05590
0.14400,11.79500,6.29540,9.04400
0.14800,11.79500,6.29530,9.03190
0.15200,11.79500,6.29520,9.01970
0.15600,11.79500,6.29500,9.00730
0.16000,11.79400,6.29490,8.99460
0.16400,11.79400,6.29480,8.98180
0.16800,11.79400,6.29470,8.96890
0.17200,11.79400,6.29460,8.95570
0.17600,11.79400,6.29450,8.94240
0.18000,11.79400,6.29440,8.92890
0.18400,11.79400,6.29440,8.91520
0.18800,11.79400,6.29430,8.90140
0.19200,11.79400,6.29430,8.88740
0.19600,11.79400,6.29430,8.87320
0.20000,11.79400,6.29430,8.85880
0.20400,11.79400,6.29430,8.84430
0.20800,11.79400,6.29440,8.82960
0.21200,11.79400,6.29440,8.81480
0.21600,11.79400,6.29450,8.79980
0.22000,11.79400,6.29460,8.78470
0.22400,11.79400,6.29470,8.76940
0.22800,11.79400,6.29480,8.75390
0.23200,11.79400,6.29490,8.73830
0.23600,11.79400,6.29510,8.72260
0.24000,11.79500,6.29530,8.70660
