t,x,y,z
0.00400,11.20000,6.30000,8.70000
0.00600,11.20000,6.30000,8.69960
0.00800,11.20000,6.30000,8.69910
0.01000,11.20000,6.30000,8.69840
0.01200,11.20000,6.30010,8.69740
0.01400,11.20000,6.30010,8.69630
0.01600,11.20000,6.30020,8.69490
0.01800,11.20000,6.30020,8.69330
0.02000,11.20000,6.30020,8.69150
0.02200,11.20000,6.30030,8.68950
0.02400,11.20000,6.30040,8.68740
0.02600,11.20000,6.30040,8.68500
0.02800,11.20000,6.30050,8.68240
0.03000,11.20000,6.30060,8.67970
0.03200,11.19900,6.30060,8.67670
0.03400,11.19900,6.30070,8.67360
0.03600,11.19900,6.30080,8.67030
0.03800,11.19900,6.30090,8.66680
0.04000,11.19900,6.30100,8.66320
0.04200,11.19900,6.30110,8.65930
0.04400,11.19900,6.30120,8.65530
0.04600,11.19900,6.30130,8.65110
0.04800,11.19900,6.30140,8.64670
0.05000,11.19900,6.30150,8.64220
0.05200,11.19900,6.30160,8.63750
0.05400,11.19900,6.30170,8.63260
0.05600,11.19800,6.30180,8.62760
0.05800,11.19800,6.30190,8.62240
0.06000,11.19800,6.30210,8.61700
0.06200,11.19800,6.30220,8.61150
0.06400,11.19800,6.30230,8.60580
0.06600,11.19800,6.30240,8.59990
0.06800,11.19800,6.30250,8.59390
0.07000,11.19800,6.30270,8.58780
0.07200,11.19800,6.30280,8.58140
0.07400,11.19700,6.30290,8.57490
0.07600,11.19700,6.30310,8.56830
0.07800,11.19700,6.30320,8.56150
0.08000,11.19700,6.30330,8.55450
0.08200,11.19700,6.30350,8.54740
0.08400,11.19700,6.30360,8.54010
0.08600,11.19700,6.30370,8.53270
0.08800,11.19700,6.30380,8.52510
0.09000,11.19600,6.30400,8.51740
0.09200,11.19600,6.30410,8.50950
0.09400,11.19600,6.30430,8.50150
0.09600,11.19600,6.30440,8.49340
0.09800,11.19600,6.30460,8.48500
0.10000,11.19600,6.30470,8.47660
0.10200,11.19600,6.30490,8.46800
0.10400,11.19500,6.30500,8.45930
0.10600,11.19500,6.30520,8.45040
0.10800,11.19500,6.30530,8.44140
0.11000,11.19500,6.30550,8.43230
0.11200,11.19500,6.30560,8.42300
0.11400,11.19500,6.30580,8.41360
0.11600,11.19500,6.30600,8.40410
0.11800,11.19400,6.30610,8.39450
0.12000,11.19400,6.30630,8.38480
0.12200,11.19400,6.30650,8.37490
0.12400,11.19400,6.30660,8.36490
0.12600,11.19400,6.30680,8.35480
0.12800,11.19400,6.30700,8.34460
0.13000,11.19300,6.30720,8.33420
0.13200,11.19300,6.30740,8.32370
0.13400,11.19300,6.30760,8.31310
0.13600,11.19300,6.30770,8.30240
0.13800,11.19300,6.30790,8.29160
0.14000,11.19300,6.30810,8.28070
0.14200,11.19200,6.30830,8.26970
0.14400,11.19200,6.30850,8.25850
0.14600,11.19200,6.30870,8.24730
0.14800,11.19200,6.30890,8.23590
0.15000,11.19200,6.30910,8.22440
