t,x,y,z
0.00800,11.20000,5.70000,9.30000
0.01200,11.20000,5.70000,9.29860
0.01600,11.20000,5.70000,9.29680
0.02000,11.20000,5.70000,9.29440
0.02400,11.20000,5.70010,9.29140
0.02800,11.20000,5.70020,9.28790
0.03200,11.20000,5.70030,9.28390
0.03600,11.20000,5.70030,9.27950
0.04000,11.20000,5.70040,9.27460
0.04400,11.20000,5.70050,9.26950
0.04800,11.20100,5.70060,9.26380
0.05200,11.20100,5.70080,9.25780
0.05600,11.20100,5.70090,9.25150
0.06000,11.20100,5.70110,9.24500
0.06400,11.20100,5.70120,9.23800
0.06800,11.20100,5.70140,9.23080
0.07200,11.20100,5.70160,9.22320
0.07600,11.20200,5.70180,9.21540
0.08000,11.20200,5.70200,9.20720
0.08400,11.20200,5.70220,9.19880
0.08800,11.20200,5.70240,9.19020
0.09200,11.20200,5.70260,9.18130
0.09600,11.20300,5.70280,9.17210
0.10000,11.20300,5.70310,9.16270
0.10400,11.20300,5.70330,9.15300
0.10800,11.20300,5.70350,9.14310
0.11200,11.20400,5.70370,9.13290
0.11600,11.20400,5.70400,9.12250
0.12000,11.20400,5.70420,9.11190
0.12400,11.20400,5.70440,9.10110
0.12800,11.20400,5.70470,9.09010
0.13200,11.20500,5.70490,9.07880
0.13600,11.20500,5.70510,9.06740
0.14000,11.20500,5.70530,9.05580
0.14400,11.20500,5.70550,9.04390
0.14800,11.20500,5.70570,9.03190
0.15200,11.20600,5.70590,9.01960
0.15600,11.20600,5.70610,9.00720
0.16000,11.20600,5.70630,8.99460
0.16400,11.20600,5.70640,8.98190
0.16800,11.20600,5.70650,8.96890
0.17200,11.20600,5.70670,8.95570
0.17600,11.20600,5.70680,8.94230
0.18000,11.20600,5.70690,8.92880
0.18400,11.20700,5.70700,8.91510
0.18800,11.20700,5.70710,8.90120
0.19200,11.20700,5.70720,8.88710
0.19600,11.20700,5.70720,8.87280
0.20000,11.20700,5.70730,8.85840
0.20400,11.20700,5.70730,8.84380
0.20800,11.20700,5.70730,8.82910
0.21200,11.20700,5.70730,8.81420
0.21600,11.20700,5.70730,8.79910
0.22000,11.20600,5.70720,8.78390
0.22400,11.20600,5.70720,8.76850
0.22800,11.20600,5.70710,8.75300
0.23200,11.20600,5.70700,8.73720
0.23600,11.20600,5.70690,8.72140
0.24000,11.20600,5.70680,8.70540
0.24400,11.20600,5.70660,8.68930
0.24800,11.20500,5.70650,8.67300
0.25200,11.20500,5.70630,8.65660
